# Experimental Run Wed Feb 06 23:25:43 ACT 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"9.855616810732558E-5","0.0","1.0","0.0","0.0","9.855616810732558E-5","9.855616810732558E-5","score[9.855616810732558E-5]","9.855616810732558E-5","74.0","3.359644436321899E-5","0.0","9.855616810732558E-5","74.0","1000","-1","1000","Epoch=1000,Best=9.855616810732558E-5,Worst=9.855616810732558E-5,Mean=9.855616810732558E-5,Stdev=0.0.","2328","Best=9.855616810732558E-5,Worst=0.3431198444478646,Mean=0.034790938691829254,Stdev=0.038337606057715065."
"1.1990917524341824E-4","0.0","1.0","0.0","0.0","1.1990917524341824E-4","1.1990917524341824E-4","score[1.1990917524341824E-4]","1.1990917524341824E-4","76.0","4.220821358494331E-5","0.0","1.1990917524341824E-4","76.0","1000","-1","1000","Epoch=1000,Best=1.1990917524341824E-4,Worst=1.1990917524341824E-4,Mean=1.1990917524341824E-4,Stdev=0.0.","2328","Best=1.1990917524341824E-4,Worst=0.40038241379406697,Mean=0.026547922502417227,Stdev=0.047843772260940665."
"0.0024684905196451653","0.0","1.0","0.0","0.0","0.0024684905196451653","0.0024684905196451653","score[0.0024684905196451653]","0.0024684905196451653","82.0","8.228724535363705E-4","0.0","0.0024684905196451653","82.0","1000","-1","1000","Epoch=1000,Best=0.0024684905196451653,Worst=0.0024684905196451653,Mean=0.0024684905196451653,Stdev=0.0.","2344","Best=0.0024684905196451653,Worst=0.503201689421173,Mean=0.06419443713586925,Stdev=0.07956028892151311."
"1.5583324703557614E-5","0.0","1.0","0.0","0.0","1.5583324703557614E-5","1.5583324703557614E-5","score[1.5583324703557614E-5]","1.5583324703557614E-5","70.0","6.11745401386347E-6","0.0","1.5583324703557614E-5","70.0","1000","-1","1000","Epoch=1000,Best=1.5583324703557614E-5,Worst=1.5583324703557614E-5,Mean=1.5583324703557614E-5,Stdev=0.0.","2328","Best=1.5583324703557614E-5,Worst=0.8260142079844288,Mean=0.016643904028546277,Stdev=0.06912450480484962."
"0.0021296484802973857","0.0","1.0","0.0","0.0","0.0021296484802973857","0.0021296484802973857","score[0.0021296484802973857]","0.0021296484802973857","86.0","7.656126175698182E-4","0.0","0.0021296484802973857","86.0","1000","-1","1000","Epoch=1000,Best=0.0021296484802973857,Worst=0.0021296484802973857,Mean=0.0021296484802973857,Stdev=0.0.","2328","Best=0.0021296484802973857,Worst=0.3837261501579119,Mean=0.03677449432677057,Stdev=0.07769112803239751."
"5.162480118081294E-4","0.0","1.0","0.0","0.0","5.162480118081294E-4","5.162480118081294E-4","score[5.162480118081294E-4]","5.162480118081294E-4","82.0","2.4407004258704865E-4","0.0","5.162480118081294E-4","82.0","1000","-1","1000","Epoch=1000,Best=5.162480118081294E-4,Worst=5.162480118081294E-4,Mean=5.162480118081294E-4,Stdev=0.0.","2360","Best=5.162480118081294E-4,Worst=0.39984347404938103,Mean=0.01966195537203143,Stdev=0.03140018135653476."
"2.8844291075799674E-6","0.0","1.0","0.0","0.0","2.8844291075799674E-6","2.8844291075799674E-6","score[2.8844291075799674E-6]","2.8844291075799674E-6","64.0","1.0161700863403622E-6","0.0","2.8844291075799674E-6","64.0","1000","-1","1000","Epoch=1000,Best=2.8844291075799674E-6,Worst=2.8844291075799674E-6,Mean=2.8844291075799674E-6,Stdev=0.0.","2328","Best=2.8844291075799674E-6,Worst=0.17917778368208004,Mean=0.0244876462590825,Stdev=0.042988261166704386."
"0.02628603087947857","0.0","1.0","0.0","0.0","0.02628603087947857","0.02628603087947857","score[0.02628603087947857]","0.02628603087947857","90.0","0.010363224751947814","0.0","0.02628603087947857","90.0","1000","-1","1000","Epoch=1000,Best=0.02628603087947857,Worst=0.02628603087947857,Mean=0.02628603087947857,Stdev=0.0.","2328","Best=0.02628603087947857,Worst=0.32557117629625615,Mean=0.08039133966744696,Stdev=0.05240616563306175."
"5.459900817853236E-4","0.0","1.0","0.0","0.0","5.459900817853236E-4","5.459900817853236E-4","score[5.459900817853236E-4]","5.459900817853236E-4","66.0","2.571247594277404E-4","0.0","5.459900817853236E-4","66.0","1000","-1","1000","Epoch=1000,Best=5.459900817853236E-4,Worst=5.459900817853236E-4,Mean=5.459900817853236E-4,Stdev=0.0.","2313","Best=5.459900817853236E-4,Worst=0.48111031747629873,Mean=0.0706938019828583,Stdev=0.08219429116935519."
"0.007013454094374906","0.0","1.0","0.0","0.0","0.007013454094374906","0.007013454094374906","score[0.007013454094374906]","0.007013454094374906","84.0","0.0026266994720002637","0.0","0.007013454094374906","84.0","1000","-1","1000","Epoch=1000,Best=0.007013454094374906,Worst=0.007013454094374906,Mean=0.007013454094374906,Stdev=0.0.","2359","Best=0.007013454094374906,Worst=0.4183349947527741,Mean=0.0844239391270218,Stdev=0.07301406346089377."
