# Experimental Run Wed Feb 06 23:27:07 ACT 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"0.0058901196413938635","0.0","1.0","86.76","86.76","0.0058901196413938635","0.0058901196413938635","score[0.0058901196413938635]","0.0058901196413938635","88.0","0.002773541591262053","0.0","0.0058901196413938635","88.0","1000","-1","1000","Epoch=1000,Best=0.0058901196413938635,Worst=0.0058901196413938635,Mean=0.0058901196413938635,Stdev=0.0.","2813","Best=0.0058901196413938635,Worst=0.2404466485191166,Mean=0.019015874765319855,Stdev=0.035340724512394006."
"0.0520161885160266","0.0","1.0","85.12","85.12","0.0520161885160266","0.0520161885160266","score[0.0520161885160266]","0.0520161885160266","84.0","0.02486959606400896","0.0","0.0520161885160266","84.0","1000","-1","1000","Epoch=1000,Best=0.0520161885160266,Worst=0.0520161885160266,Mean=0.0520161885160266,Stdev=0.0.","2813","Best=0.0520161885160266,Worst=0.3338274365140093,Mean=0.08366774708171537,Stdev=0.03023012655279617."
"0.06509284443334017","0.0","1.0","84.2","84.2","0.06509284443334017","0.06509284443334017","score[0.06509284443334017]","0.06509284443334017","94.0","0.03520728798243067","0.0","0.06509284443334017","94.0","1000","-1","1000","Epoch=1000,Best=0.06509284443334017,Worst=0.06509284443334017,Mean=0.06509284443334017,Stdev=0.0.","2828","Best=0.06509284443334017,Worst=0.2928382626969639,Mean=0.10870853534581106,Stdev=0.046468648086225334."
"0.018820380469560822","0.0","1.0","85.48","85.48","0.018820380469560822","0.018820380469560822","score[0.018820380469560822]","0.018820380469560822","108.0","0.01049952726193091","0.0","0.018820380469560822","108.0","1000","-1","1000","Epoch=1000,Best=0.018820380469560822,Worst=0.018820380469560822,Mean=0.018820380469560822,Stdev=0.0.","2828","Best=0.018820380469560822,Worst=0.15761304066171533,Mean=0.06523373116470044,Stdev=0.05534494516163331."
"0.08107584345106093","0.0","1.0","86.56","86.56","0.08107584345106093","0.08107584345106093","score[0.08107584345106093]","0.08107584345106093","86.0","0.042882392428683226","0.0","0.08107584345106093","86.0","1000","-1","1000","Epoch=1000,Best=0.08107584345106093,Worst=0.08107584345106093,Mean=0.08107584345106093,Stdev=0.0.","2813","Best=0.08107584345106093,Worst=0.3904527384252153,Mean=0.09913134348465673,Stdev=0.011381105995364595."
"0.05151097791604374","0.0","1.0","84.64","84.64","0.05151097791604374","0.05151097791604374","score[0.05151097791604374]","0.05151097791604374","88.0","0.026451877621699333","0.0","0.05151097791604374","88.0","1000","-1","1000","Epoch=1000,Best=0.05151097791604374,Worst=0.05151097791604374,Mean=0.05151097791604374,Stdev=0.0.","2812","Best=0.05151097791604374,Worst=0.24756313884335138,Mean=0.08486592106246782,Stdev=0.038172293764505774."
"0.08187998941006956","0.0","1.0","86.64000000000001","86.64000000000001","0.08187998941006956","0.08187998941006956","score[0.08187998941006956]","0.08187998941006956","88.0","0.040021334395919976","0.0","0.08187998941006956","88.0","1000","-1","1000","Epoch=1000,Best=0.08187998941006956,Worst=0.08187998941006956,Mean=0.08187998941006956,Stdev=0.0.","2812","Best=0.08187998941006956,Worst=0.3065232384299967,Mean=0.09155167092690762,Stdev=0.020094908519594657."
"0.05379643228425098","0.0","1.0","84.48","84.48","0.05379643228425098","0.05379643228425098","score[0.05379643228425098]","0.05379643228425098","84.0","0.020146602635961908","0.0","0.05379643228425098","84.0","1000","-1","1000","Epoch=1000,Best=0.05379643228425098,Worst=0.05379643228425098,Mean=0.05379643228425098,Stdev=0.0.","2828","Best=0.05379643228425098,Worst=0.25960017430575777,Mean=0.07108371461776263,Stdev=0.011478875694311583."
"0.019510934584722334","0.0","1.0","83.82","83.82","0.019510934584722334","0.019510934584722334","score[0.019510934584722334]","0.019510934584722334","96.0","0.007920853361747185","0.0","0.019510934584722334","96.0","1000","-1","1000","Epoch=1000,Best=0.019510934584722334,Worst=0.019510934584722334,Mean=0.019510934584722334,Stdev=0.0.","2828","Best=0.019510934584722334,Worst=0.22277276151252087,Mean=0.03866406766931418,Stdev=0.050747588334306676."
"0.04539077872869848","0.0","1.0","83.92000000000002","83.92000000000002","0.04539077872869848","0.04539077872869848","score[0.04539077872869848]","0.04539077872869848","88.0","0.017830226930508897","0.0","0.04539077872869848","88.0","1000","-1","1000","Epoch=1000,Best=0.04539077872869848,Worst=0.04539077872869848,Mean=0.04539077872869848,Stdev=0.0.","2829","Best=0.04539077872869848,Worst=0.37577561506225166,Mean=0.06222873802550666,Stdev=0.013235884912848344."
"0.04062796851189395","0.0","1.0","85.8","85.8","0.04062796851189395","0.04062796851189395","score[0.04062796851189395]","0.04062796851189395","98.0","0.019679692072245503","0.0","0.04062796851189395","98.0","1000","-1","1000","Epoch=1000,Best=0.04062796851189395,Worst=0.04062796851189395,Mean=0.04062796851189395,Stdev=0.0.","2812","Best=0.04062796851189395,Worst=0.1709049462818249,Mean=0.08604095293139082,Stdev=0.026515570293405975."
"0.012002910048050375","0.0","1.0","85.92","85.92","0.012002910048050375","0.012002910048050375","score[0.012002910048050375]","0.012002910048050375","96.0","0.006415392378626622","0.0","0.012002910048050375","96.0","1000","-1","1000","Epoch=1000,Best=0.012002910048050375,Worst=0.012002910048050375,Mean=0.012002910048050375,Stdev=0.0.","2828","Best=0.012002910048050375,Worst=0.29413303064598556,Mean=0.05462024959928473,Stdev=0.03991213537494315."
"0.0064273995526151284","0.0","1.0","83.91999999999999","83.91999999999999","0.0064273995526151284","0.0064273995526151284","score[0.0064273995526151284]","0.0064273995526151284","80.0","0.0033282604662177397","0.0","0.0064273995526151284","80.0","1000","-1","1000","Epoch=1000,Best=0.0064273995526151284,Worst=0.0064273995526151284,Mean=0.0064273995526151284,Stdev=0.0.","2828","Best=0.0064273995526151284,Worst=0.2523164426435226,Mean=0.044986983213880234,Stdev=0.04663112664169122."
"0.021405773349914652","0.0","1.0","84.16","84.16","0.021405773349914652","0.021405773349914652","score[0.021405773349914652]","0.021405773349914652","94.0","0.011345562011537136","0.0","0.021405773349914652","94.0","1000","-1","1000","Epoch=1000,Best=0.021405773349914652,Worst=0.021405773349914652,Mean=0.021405773349914652,Stdev=0.0.","2828","Best=0.021405773349914652,Worst=0.2416312499805794,Mean=0.03823208467428604,Stdev=0.03537678438820078."
"0.05017242085171966","0.0","1.0","86.96000000000001","86.96000000000001","0.05017242085171966","0.05017242085171966","score[0.05017242085171966]","0.05017242085171966","90.0","0.020624852994395943","0.0","0.05017242085171966","90.0","1000","-1","1000","Epoch=1000,Best=0.05017242085171966,Worst=0.05017242085171966,Mean=0.05017242085171966,Stdev=0.0.","2829","Best=0.05017242085171966,Worst=0.3687246824280165,Mean=0.08454889770064725,Stdev=0.06420079558338648."
"0.005641658149522673","0.0","1.0","84.92","84.92","0.005641658149522673","0.005641658149522673","score[0.005641658149522673]","0.005641658149522673","90.0","0.0024509468147770517","0.0","0.005641658149522673","90.0","1000","-1","1000","Epoch=1000,Best=0.005641658149522673,Worst=0.005641658149522673,Mean=0.005641658149522673,Stdev=0.0.","2812","Best=0.005641658149522673,Worst=0.1463217316988805,Mean=0.05761335434995127,Stdev=0.048929946990901495."
"0.025827420256180553","0.0","1.0","84.47999999999999","84.47999999999999","0.025827420256180553","0.025827420256180553","score[0.025827420256180553]","0.025827420256180553","94.0","0.008801436110672587","0.0","0.025827420256180553","94.0","1000","-1","1000","Epoch=1000,Best=0.025827420256180553,Worst=0.025827420256180553,Mean=0.025827420256180553,Stdev=0.0.","2812","Best=0.025827420256180553,Worst=0.15456965635875167,Mean=0.029868688829017977,Stdev=0.006996939645085274."
"0.04110218130022003","0.0","1.0","84.96000000000001","84.96000000000001","0.04110218130022003","0.04110218130022003","score[0.04110218130022003]","0.04110218130022003","84.0","0.02174195662347045","0.0","0.04110218130022003","84.0","1000","-1","1000","Epoch=1000,Best=0.04110218130022003,Worst=0.04110218130022003,Mean=0.04110218130022003,Stdev=0.0.","2813","Best=0.04110218130022003,Worst=0.4475377723405693,Mean=0.08998446612120904,Stdev=0.06413312218128817."
"0.027388538480130828","0.0","1.0","87.12","87.12","0.027388538480130828","0.027388538480130828","score[0.027388538480130828]","0.027388538480130828","80.0","0.015033890526326277","0.0","0.027388538480130828","80.0","1000","-1","1000","Epoch=1000,Best=0.027388538480130828,Worst=0.027388538480130828,Mean=0.027388538480130828,Stdev=0.0.","2813","Best=0.027388538480130828,Worst=0.6390831530776622,Mean=0.07415235167090517,Stdev=0.03922254540713977."
"0.05409450324840051","0.0","1.0","84.12000000000002","84.12000000000002","0.05409450324840051","0.05409450324840051","score[0.05409450324840051]","0.05409450324840051","90.0","0.025809531367651562","0.0","0.05409450324840051","90.0","1000","-1","1000","Epoch=1000,Best=0.05409450324840051,Worst=0.05409450324840051,Mean=0.05409450324840051,Stdev=0.0.","2812","Best=0.05409450324840051,Worst=0.21433501824808862,Mean=0.08270968649910518,Stdev=0.023561361928155954."
