# Experimental Run Fri Jan 25 01:09:39 CST 2008
Average Error Euclidean,Average Error Hamming,Average Host Diversity (AHD),Average Host Error (AHE),Best Score,Best Solution,Diversity Optima,Diversity Solution,Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Population Diversity (PD),Population Error (PE),RMSE Euclidean,RMSE Hamming,Run Time Milliseconds,Score Summary
"0.057716545712533186","96.4","89.00959999999998","0.14234790301133593","0.040460291257313624","score[0.040460291257313624]","86.86","85.02000000000001","999","Unsupported","999","Epoch=999,Best=0.057716545712533186,Worst=0.057716545712533186,Mean=0.057716545712533186,Stdev=0.0.","1316.36","0.057716545712533186","0.22927595416796712","305.16880574527926","99250","Best=0.040460291257313624,Worst=0.14122336572903213,Mean=0.0895935036024018,Stdev=0.019018595879256667."
"0.07441717989145377","91.6","89.09776000000002","0.1413927198888083","0.06362814246365696","score[0.06362814246365696]","85.58","84.61999999999999","999","Unsupported","999","Epoch=999,Best=0.07441717989145377,Worst=0.07441717989145377,Mean=0.07441717989145377,Stdev=0.0.","1294.44","0.07441717989145377","0.27298515098387033","290.26884090442775","99203","Best=0.06362814246365696,Worst=0.15763456328286773,Mean=0.10832705156813813,Stdev=0.023481194025298066."
"0.07577856023294215","92.8","87.66176000000002","0.15504458437451712","0.06771718450737592","score[0.06771718450737592]","86.64","84.91999999999999","999","Unsupported","999","Epoch=999,Best=0.07577856023294215,Worst=0.07577856023294215,Mean=0.07577856023294215,Stdev=0.0.","1448.2400000000002","0.07577856023294215","0.27151013975878946","294.40108695451516","99235","Best=0.06771718450737592,Worst=0.1981790471232984,Mean=0.11022796133641599,Stdev=0.017669316076556533."
"0.08124447190729356","96.9","87.29744","0.15788595842508982","0.05902392089444271","score[0.05902392089444271]","85.86","82.24","999","Unsupported","999","Epoch=999,Best=0.08124447190729356,Worst=0.08124447190729356,Mean=0.08124447190729356,Stdev=0.0.","1494.44","0.08124447190729356","0.316480238936382","306.6675724624304","99140","Best=0.05902392089444271,Worst=0.1857148185570083,Mean=0.10491040932607675,Stdev=0.025316636783028205."
"0.08707160963349551","91.0","88.03984","0.16808002049407098","0.06043673717079018","score[0.06043673717079018]","84.9","86.86000000000001","999","Unsupported","999","Epoch=999,Best=0.08707160963349551,Worst=0.08707160963349551,Mean=0.08707160963349551,Stdev=0.0.","1418.4799999999998","0.08707160963349551","0.3107991519091346","288.2013185257833","99157","Best=0.06043673717079018,Worst=0.1715003036299074,Mean=0.10370996295917048,Stdev=0.02054341297045733."
"0.08099987073634472","95.6","88.18272","0.1520924161514507","0.057848115315004466","score[0.057848115315004466]","86.5","82.9","999","Unsupported","999","Epoch=999,Best=0.08099987073634472,Worst=0.08099987073634472,Mean=0.08099987073634472,Stdev=0.0.","1405.3999999999999","0.08099987073634472","0.32238884233256393","302.6284851100438","99109","Best=0.057848115315004466,Worst=0.16251942735108418,Mean=0.09806531500265774,Stdev=0.018298665597794382."
"0.09079604418202465","90.0","87.47072","0.16393672548046712","0.0655644804819581","score[0.0655644804819581]","85.46","88.46000000000001","999","Unsupported","999","Epoch=999,Best=0.09079604418202465,Worst=0.09079604418202465,Mean=0.09079604418202465,Stdev=0.0.","1477.7199999999998","0.09079604418202465","0.3293824127382735","284.9982456086353","99188","Best=0.0655644804819581,Worst=0.15216143565800375,Mean=0.10245860635825747,Stdev=0.0169527846819616."
"0.0769291047097416","93.6","87.48168000000001","0.16112067252891907","0.05920595097502128","score[0.05920595097502128]","86.7","85.62","999","Unsupported","999","Epoch=999,Best=0.0769291047097416,Worst=0.0769291047097416,Mean=0.0769291047097416,Stdev=0.0.","1474.5800000000002","0.0769291047097416","0.3288035326453154","296.6479394838265","99078","Best=0.05920595097502128,Worst=0.14343131373355478,Mean=0.10439192619469696,Stdev=0.015528407728110242."
"0.08845213904889532","90.8","89.40479999999998","0.15134321917256358","0.04768438491597617","score[0.04768438491597617]","86.64","84.03999999999999","999","Unsupported","999","Epoch=999,Best=0.08845213904889532,Worst=0.08845213904889532,Mean=0.08845213904889532,Stdev=0.0.","1281.96","0.08845213904889532","0.3436914170892","287.7359901020378","99156","Best=0.04768438491597617,Worst=0.15541279936404517,Mean=0.09247166380256513,Stdev=0.021228415071072815."
"0.066883695036615","89.6","88.22503999999999","0.17306949915135503","0.04407880652889164","score[0.04407880652889164]","85.58","85.85999999999999","999","Unsupported","999","Epoch=999,Best=0.066883695036615,Worst=0.066883695036615,Mean=0.066883695036615,Stdev=0.0.","1404.22","0.066883695036615","0.2923991422754317","283.5771499962576","99391","Best=0.04407880652889164,Worst=0.18154718898125005,Mean=0.08843596271258813,Stdev=0.027915954315762777."
"0.07573148006339636","86.4","86.63592000000001","0.15822097141288638","0.04094346345856813","score[0.04094346345856813]","86.38","85.41999999999999","999","Unsupported","999","Epoch=999,Best=0.07573148006339636,Worst=0.07573148006339636,Mean=0.07573148006339636,Stdev=0.0.","1543.6200000000001","0.07573148006339636","0.32137772178402035","273.70056631289606","99031","Best=0.04094346345856813,Worst=0.1848578569552795,Mean=0.10060699485314474,Stdev=0.02508555065238633."
"0.08372773177935572","93.6","88.77952","0.16223424694143923","0.05628924478960119","score[0.05628924478960119]","87.58","84.97999999999999","999","Unsupported","999","Epoch=999,Best=0.08372773177935572,Worst=0.08372773177935572,Mean=0.08372773177935572,Stdev=0.0.","1332.68","0.08372773177935572","0.29740877033040847","296.8231796878404","99235","Best=0.05628924478960119,Worst=0.16826140202746837,Mean=0.10650702019139162,Stdev=0.02091827134904928."
"0.10291651821015142","94.4","87.20087999999998","0.16072943735794423","0.06045597670889467","score[0.06045597670889467]","86.28","84.52000000000001","999","Unsupported","999","Epoch=999,Best=0.10291651821015142,Worst=0.10291651821015142,Mean=0.10291651821015142,Stdev=0.0.","1485.7400000000002","0.10291651821015142","0.3882970634758534","299.4127585791895","99312","Best=0.06045597670889467,Worst=0.13898339108749463,Mean=0.10493465368539769,Stdev=0.014361981097855246."
"0.07358254287311419","92.4","88.24376000000001","0.13966212636755787","0.058028772458661074","score[0.058028772458661074]","86.12","86.52","999","Unsupported","999","Epoch=999,Best=0.07358254287311419,Worst=0.07358254287311419,Mean=0.07358254287311419,Stdev=0.0.","1404.66","0.07358254287311419","0.2920489166642036","293.53023694331733","99000","Best=0.058028772458661074,Worst=0.14994930790216623,Mean=0.0913051278254303,Stdev=0.01748151819984523."
"0.11243737982925676","94.2","88.6208","0.14846775055833925","0.06189924453651334","score[0.06189924453651334]","85.46","85.53999999999999","999","Unsupported","999","Epoch=999,Best=0.11243737982925676,Worst=0.11243737982925676,Mean=0.11243737982925676,Stdev=0.0.","1373.48","0.11243737982925676","0.462194725631491","298.8176701602501","99360","Best=0.06189924453651334,Worst=0.17195954215064188,Mean=0.10216474961235651,Stdev=0.02294642906442612."
"0.07838046776901826","93.0","88.99256","0.1514781136992911","0.056658360483185365","score[0.056658360483185365]","87.06","87.14","999","Unsupported","999","Epoch=999,Best=0.07838046776901826,Worst=0.07838046776901826,Mean=0.07838046776901826,Stdev=0.0.","1318.8200000000002","0.07838046776901826","0.28372285770619876","294.7880594596735","99125","Best=0.056658360483185365,Worst=0.18459507977299588,Mean=0.10247852619033891,Stdev=0.026760519994471887."
"0.11143055099543146","90.6","89.00432","0.16798918832925555","0.08967576813986917","score[0.08967576813986917]","84.74","83.89999999999999","999","Unsupported","999","Epoch=999,Best=0.11143055099543146,Worst=0.11143055099543146,Mean=0.11143055099543146,Stdev=0.0.","1324.16","0.11143055099543146","0.39578055221508057","288.0208325798674","99187","Best=0.08967576813986917,Worst=0.19461084859387623,Mean=0.1284040191816172,Stdev=0.01961336769306922."
"0.0573472501328959","90.2","88.64304000000001","0.15797972577065242","0.04130833236910566","score[0.04130833236910566]","87.12","87.20000000000002","999","Unsupported","999","Epoch=999,Best=0.0573472501328959,Worst=0.0573472501328959,Mean=0.0573472501328959,Stdev=0.0.","1358.68","0.0573472501328959","0.24414065210345087","285.860105646101","99281","Best=0.04130833236910566,Worst=0.17030038162671707,Mean=0.08685646748148292,Stdev=0.021909198046608958."
"0.11644911359422334","93.0","88.19216","0.15841244772613827","0.06476702159142965","score[0.06476702159142965]","85.9","81.97999999999999","999","Unsupported","999","Epoch=999,Best=0.11644911359422334,Worst=0.11644911359422334,Mean=0.11644911359422334,Stdev=0.0.","1397.68","0.11644911359422334","0.4619593896403553","295.14064443922325","99219","Best=0.06476702159142965,Worst=0.19657059035030952,Mean=0.11585897727537173,Stdev=0.02389281342490909."
"0.06777368796790642","91.6","88.25480000000002","0.1474385612682749","0.05630942413687021","score[0.05630942413687021]","87.4","84.4","999","Unsupported","999","Epoch=999,Best=0.06777368796790642,Worst=0.06777368796790642,Mean=0.06777368796790642,Stdev=0.0.","1401.1399999999999","0.06777368796790642","0.24388970806951188","290.62690859588344","99109","Best=0.05630942413687021,Worst=0.16365338042495833,Mean=0.09737941071591044,Stdev=0.022190324721426506."
"0.10019949331676663","90.8","87.61576","0.16061456144626254","0.06114603042177631","score[0.06114603042177631]","83.9","85.53999999999999","999","Unsupported","999","Epoch=999,Best=0.10019949331676663,Worst=0.10019949331676663,Mean=0.10019949331676663,Stdev=0.0.","1450.78","0.10019949331676663","0.40412737067404775","287.7776919776792","99109","Best=0.06114603042177631,Worst=0.1641326681309679,Mean=0.10151801681211321,Stdev=0.020781288980231412."
"0.06678341926471765","95.4","88.81688","0.15158036992348076","0.04933353996359692","score[0.04933353996359692]","87.12","84.6","999","Unsupported","999","Epoch=999,Best=0.06678341926471765,Worst=0.06678341926471765,Mean=0.06678341926471765,Stdev=0.0.","1337.98","0.06678341926471765","0.2939740379582067","302.4103172843149","99172","Best=0.04933353996359692,Worst=0.15254507639800668,Mean=0.08855510641691544,Stdev=0.020043414889408594."
"0.0840698410021291","91.2","89.76352","0.15474404136325604","0.060183426140102546","score[0.060183426140102546]","86.88","84.84","999","Unsupported","999","Epoch=999,Best=0.0840698410021291,Worst=0.0840698410021291,Mean=0.0840698410021291,Stdev=0.0.","1241.8799999999999","0.0840698410021291","0.304958796659933","289.4131994225557","99125","Best=0.060183426140102546,Worst=0.1658487539919924,Mean=0.10011644938929033,Stdev=0.017676016398381362."
"0.09210193670202053","92.2","88.56048","0.17923173262058262","0.07104668059938904","score[0.07104668059938904]","86.82","84.1","999","Unsupported","999","Epoch=999,Best=0.09210193670202053,Worst=0.09210193670202053,Mean=0.09210193670202053,Stdev=0.0.","1370.88","0.09210193670202053","0.3408711633927242","292.32174055311043","99360","Best=0.07104668059938904,Worst=0.20222076728755983,Mean=0.1185733278369392,Stdev=0.01861108636456163."
"0.11701253501733308","94.0","87.46648","0.16048449008415294","0.07423875470930892","score[0.07423875470930892]","85.56","86.36","999","Unsupported","999","Epoch=999,Best=0.11701253501733308,Worst=0.11701253501733308,Mean=0.11701253501733308,Stdev=0.0.","1464.2599999999998","0.11701253501733308","0.46173144217988643","298.4225192575118","99172","Best=0.07423875470930892,Worst=0.17080496614963286,Mean=0.10802991671903621,Stdev=0.018901385815196244."
"0.0694794914814096","94.0","88.05792","0.14787901275497484","0.056984157395024736","score[0.056984157395024736]","87.48","86.67999999999999","999","Unsupported","999","Epoch=999,Best=0.0694794914814096,Worst=0.0694794914814096,Mean=0.0694794914814096,Stdev=0.0.","1399.56","0.0694794914814096","0.30725032333642954","298.0201335480541","99140","Best=0.056984157395024736,Worst=0.1637418770290256,Mean=0.09610681696029102,Stdev=0.019553973850057915."
"0.10337487383673401","91.6","87.79072000000004","0.15021174019527997","0.05968212380708088","score[0.05968212380708088]","87.1","83.7","999","Unsupported","999","Epoch=999,Best=0.10337487383673401,Worst=0.10337487383673401,Mean=0.10337487383673401,Stdev=0.0.","1426.8799999999999","0.10337487383673401","0.3632622311205188","290.58561561095894","99141","Best=0.05968212380708088,Worst=0.14085054731285046,Mean=0.10056392182201215,Stdev=0.015749892380280177."
"0.08655465523716926","90.6","88.29615999999999","0.16100344292909305","0.0433745604051031","score[0.0433745604051031]","86.72","83.64","999","Unsupported","999","Epoch=999,Best=0.08655465523716926,Worst=0.08655465523716926,Mean=0.08655465523716926,Stdev=0.0.","1396.8399999999997","0.08655465523716926","0.35239691218703606","286.9634123019867","99375","Best=0.0433745604051031,Worst=0.17092452091695784,Mean=0.09376336708286839,Stdev=0.024085985280061964."
"0.1123504655731324","89.8","89.14824000000002","0.16252233944705435","0.058520664436568594","score[0.058520664436568594]","87.32","83.92000000000002","999","Unsupported","999","Epoch=999,Best=0.1123504655731324,Worst=0.1123504655731324,Mean=0.1123504655731324,Stdev=0.0.","1328.1","0.1123504655731324","0.4106296762098697","284.7806173179628","99204","Best=0.058520664436568594,Worst=0.16697831400408625,Mean=0.10465731582564974,Stdev=0.018131177216585755."
"0.11800140321416826","96.0","88.17432","0.16659040102549122","0.05738565155001333","score[0.05738565155001333]","86.26","85.42","999","Unsupported","999","Epoch=999,Best=0.11800140321416826,Worst=0.11800140321416826,Mean=0.11800140321416826,Stdev=0.0.","1398.9","0.11800140321416826","0.4322309221907746","304.3944808960898","99062","Best=0.05738565155001333,Worst=0.18618115885157574,Mean=0.10363007160490899,Stdev=0.02348103489877368."
