# Experimental Run Tue Feb 12 03:19:27 ACT 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Average Cell Mapped Diversity (ACMD),Average Mapped BMU Euclidean Error (AMBMUEE),Average Mapped BMU Hamming Error (AMBMUHE),Average Network Cell Diversity (ANCD),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"NaN","86.85999999999999","NaN","92.35720000000003","92.35720000000003","NaN","91.46740000000004","0.15249899576037362","100.0","183.8246","0.1384798199237261","score[0.1384798199237261]","1.8254398463163666","911.0","NaN","66.92","0.18254398463163665","91.1","1000","-1","1000","Epoch=1000,Best=0.18254398463163665,Worst=0.18254398463163665,Mean=0.18254398463163665,Stdev=0.0.","206641","Best=0.1384798199237261,Worst=0.28796114674523704,Mean=0.21076181328793483,Stdev=0.02761142595205711."
"NaN","85.58","NaN","91.2256","91.2256","NaN","92.0416","0.1582774840936624","93.0","183.2672000000001","0.11113182581946665","score[0.11113182581946665]","2.276830793105457","959.0","NaN","79.24000000000001","0.2276830793105457","95.9","1000","-1","1000","Epoch=1000,Best=0.2276830793105457,Worst=0.2276830793105457,Mean=0.2276830793105457,Stdev=0.0.","206718","Best=0.11113182581946665,Worst=0.28803829069390147,Mean=0.20266124208023842,Stdev=0.028501791860682354."
"NaN","86.64","NaN","91.93499999999995","91.93499999999995","NaN","92.10040000000001","0.1577389979760197","89.7","184.03540000000004","0.1445751543281151","score[0.1445751543281151]","2.4344477067431236","988.0","NaN","67.0","0.24344477067431236","98.8","1000","-1","1000","Epoch=1000,Best=0.24344477067431236,Worst=0.24344477067431236,Mean=0.24344477067431236,Stdev=0.0.","206860","Best=0.1445751543281151,Worst=0.28010969991891177,Mean=0.21386866163457013,Stdev=0.0234120860763964."
"NaN","85.86","NaN","92.41019999999999","92.41019999999999","NaN","92.34480000000005","0.17358637437865546","93.3","184.75499999999997","0.13101479104942107","score[0.13101479104942107]","2.323987535397712","967.0","NaN","83.04","0.2323987535397712","96.7","1000","-1","1000","Epoch=1000,Best=0.2323987535397712,Worst=0.2323987535397712,Mean=0.2323987535397712,Stdev=0.0.","207265","Best=0.13101479104942107,Worst=0.2846185519596617,Mean=0.20801195137834494,Stdev=0.025543326955390813."
"NaN","84.9","NaN","92.166","92.166","NaN","91.50320000000002","0.120571586293543","99.2","183.66920000000005","0.13612413124368256","score[0.13612413124368256]","2.326393959115291","975.0","NaN","81.88000000000001","0.2326393959115291","97.5","1000","-1","1000","Epoch=1000,Best=0.2326393959115291,Worst=0.2326393959115291,Mean=0.2326393959115291,Stdev=0.0.","207250","Best=0.13612413124368256,Worst=0.318733748672806,Mean=0.2443027518022578,Stdev=0.027660277057812776."
"NaN","86.5","NaN","91.45219999999998","91.45219999999998","NaN","91.89099999999995","0.18787683473166603","94.2","183.3432","0.14755221629802","score[0.14755221629802]","2.6634794540817266","956.0","NaN","68.58","0.26634794540817264","95.6","1000","-1","1000","Epoch=1000,Best=0.26634794540817264,Worst=0.26634794540817264,Mean=0.26634794540817264,Stdev=0.0.","207125","Best=0.14755221629802,Worst=0.2962557799625915,Mean=0.22416605580648716,Stdev=0.023829441192379584."
"NaN","85.46000000000001","NaN","92.249","92.249","NaN","91.07399999999998","0.1603243239029558","95.8","183.32300000000006","0.12291427221058075","score[0.12291427221058075]","2.5667262016589456","933.0","NaN","79.75999999999999","0.25667262016589454","93.3","1000","-1","1000","Epoch=1000,Best=0.25667262016589454,Worst=0.25667262016589454,Mean=0.25667262016589454,Stdev=0.0.","207016","Best=0.12291427221058075,Worst=0.3149602719408917,Mean=0.23873195400780026,Stdev=0.02560880111610192."
"NaN","86.7","NaN","92.28720000000004","92.28720000000004","NaN","91.76899999999998","0.19743887430474502","94.4","184.05620000000002","0.15745790025130385","score[0.15745790025130385]","3.073770415763998","922.0","NaN","57.3","0.3073770415763998","92.2","1000","-1","1000","Epoch=1000,Best=0.3073770415763998,Worst=0.3073770415763998,Mean=0.3073770415763998,Stdev=0.0.","207172","Best=0.15745790025130385,Worst=0.43391516483056547,Mean=0.2647694463176653,Stdev=0.03752413419909693."
"NaN","86.64000000000001","NaN","91.69099999999993","91.69099999999993","NaN","91.84860000000002","0.10748685660896891","97.2","183.53960000000004","0.10630804640584565","score[0.10630804640584565]","1.8625181182033244","973.0","NaN","71.46000000000001","0.18625181182033243","97.3","1000","-1","1000","Epoch=1000,Best=0.18625181182033243,Worst=0.18625181182033243,Mean=0.18625181182033243,Stdev=0.0.","207266","Best=0.10630804640584565,Worst=0.2605789731705884,Mean=0.19316548285391058,Stdev=0.022810953338217498."
"NaN","85.58","NaN","92.065","92.065","NaN","91.91179999999994","0.22487372058418348","97.9","183.97680000000003","0.13549860293570867","score[0.13549860293570867]","2.714577199140635","966.0","NaN","48.620000000000005","0.2714577199140635","96.6","1000","-1","1000","Epoch=1000,Best=0.2714577199140635,Worst=0.2714577199140635,Mean=0.2714577199140635,Stdev=0.0.","207485","Best=0.13549860293570867,Worst=0.40471257490023793,Mean=0.2571673631577611,Stdev=0.03524931834597586."
"NaN","86.38000000000002","NaN","91.39380000000001","91.39380000000001","NaN","91.94679999999998","0.13444662132788687","93.8","183.34060000000005","0.12138909821583696","score[0.12138909821583696]","2.5491076529822276","928.0","NaN","68.58000000000001","0.25491076529822276","92.8","1000","-1","1000","Epoch=1000,Best=0.25491076529822276,Worst=0.25491076529822276,Mean=0.25491076529822276,Stdev=0.0.","207578","Best=0.12138909821583696,Worst=0.3005010404338882,Mean=0.2110742600676636,Stdev=0.026302385895617335."
"NaN","87.57999999999998","NaN","91.87659999999998","91.87659999999998","NaN","91.52120000000002","0.15619278676517606","94.1","183.39780000000007","0.12029866508992992","score[0.12029866508992992]","2.214001038465757","960.0","NaN","76.78","0.22140010384657569","96.0","1000","-1","1000","Epoch=1000,Best=0.22140010384657569,Worst=0.22140010384657569,Mean=0.22140010384657569,Stdev=0.0.","207172","Best=0.12029866508992992,Worst=0.3015850262904511,Mean=0.23229400667999822,Stdev=0.0254568684470058."
"NaN","86.28","NaN","91.6666","91.6666","NaN","92.33040000000003","0.1880141266104819","96.8","183.99699999999993","0.1061970731600271","score[0.1061970731600271]","2.0287862423137524","981.0","NaN","77.46","0.20287862423137523","98.1","1000","-1","1000","Epoch=1000,Best=0.20287862423137523,Worst=0.20287862423137523,Mean=0.20287862423137523,Stdev=0.0.","207422","Best=0.1061970731600271,Worst=0.3247257712047461,Mean=0.20886835230416967,Stdev=0.02606828596658059."
"NaN","86.11999999999998","NaN","91.90099999999997","91.90099999999997","NaN","91.93339999999998","0.18701666325246052","99.0","183.8343999999999","0.1166863525604647","score[0.1166863525604647]","1.7184019474985126","920.0","NaN","63.96","0.17184019474985127","92.0","1000","-1","1000","Epoch=1000,Best=0.17184019474985127,Worst=0.17184019474985127,Mean=0.17184019474985127,Stdev=0.0.","206906","Best=0.1166863525604647,Worst=0.25972215782590596,Mean=0.19542838973634502,Stdev=0.02222842944226421."
"NaN","85.46000000000001","NaN","91.17319999999998","91.17319999999998","NaN","91.88439999999996","0.17660111814866436","97.1","183.05759999999998","0.09571153782726514","score[0.09571153782726514]","2.1843895335516876","957.0","NaN","68.4","0.21843895335516877","95.7","1000","-1","1000","Epoch=1000,Best=0.21843895335516877,Worst=0.21843895335516877,Mean=0.21843895335516877,Stdev=0.0.","207266","Best=0.09571153782726514,Worst=0.3037874220108379,Mean=0.21754221663988088,Stdev=0.02959070382011283."
"NaN","87.06000000000002","NaN","92.27519999999998","92.27519999999998","NaN","91.29140000000005","0.17427657680637712","99.2","183.5666","0.12866339997632487","score[0.12866339997632487]","1.9549625085948505","965.0","NaN","78.6","0.19549625085948505","96.5","1000","-1","1000","Epoch=1000,Best=0.19549625085948505,Worst=0.19549625085948505,Mean=0.19549625085948505,Stdev=0.0.","207235","Best=0.12866339997632487,Worst=0.29327612993251967,Mean=0.22225546982557476,Stdev=0.024155633356807482."
"NaN","84.74","NaN","91.65899999999999","91.65899999999999","NaN","92.29480000000001","0.16356619591415317","95.1","183.95379999999994","0.13879642662297997","score[0.13879642662297997]","2.6810173871045384","917.0","NaN","82.75999999999999","0.26810173871045384","91.7","1000","-1","1000","Epoch=1000,Best=0.26810173871045384,Worst=0.26810173871045384,Mean=0.26810173871045384,Stdev=0.0.","207031","Best=0.13879642662297997,Worst=0.36339570915966096,Mean=0.25536856551064496,Stdev=0.0390045741368383."
"NaN","87.12000000000002","NaN","91.73480000000004","91.73480000000004","NaN","91.4102","0.17554753290319963","95.1","183.14499999999992","0.12123659854855293","score[0.12123659854855293]","1.733096872057488","927.0","NaN","80.26","0.1733096872057488","92.7","1000","-1","1000","Epoch=1000,Best=0.1733096872057488,Worst=0.1733096872057488,Mean=0.1733096872057488,Stdev=0.0.","207719","Best=0.12123659854855293,Worst=0.29688668777084504,Mean=0.20449621156316836,Stdev=0.026865801413175783."
"NaN","85.9","NaN","91.3504","91.3504","NaN","91.60520000000002","0.13727270349423693","98.8","182.9556","0.1256608597911248","score[0.1256608597911248]","2.8492829583999506","928.0","NaN","80.97999999999999","0.28492829583999507","92.8","1000","-1","1000","Epoch=1000,Best=0.28492829583999507,Worst=0.28492829583999507,Mean=0.28492829583999507,Stdev=0.0.","207328","Best=0.1256608597911248,Worst=0.314565464605349,Mean=0.2314567519115687,Stdev=0.03087929150498236."
"NaN","87.4","NaN","91.5342","91.5342","NaN","91.75220000000002","0.14819005215221612","98.2","183.28639999999987","0.12321343407646235","score[0.12321343407646235]","2.0909687431001878","955.0","NaN","73.73999999999998","0.20909687431001878","95.5","1000","-1","1000","Epoch=1000,Best=0.20909687431001878,Worst=0.20909687431001878,Mean=0.20909687431001878,Stdev=0.0.","207703","Best=0.12321343407646235,Worst=0.3631416813489681,Mean=0.24909847731564788,Stdev=0.03369413357228509."
"NaN","83.9","NaN","91.98620000000004","91.98620000000004","NaN","90.94959999999999","0.2265569324549924","92.4","182.93580000000006","0.11968970323462476","score[0.11968970323462476]","2.374172944038867","936.0","NaN","67.06000000000002","0.23741729440388668","93.6","1000","-1","1000","Epoch=1000,Best=0.23741729440388668,Worst=0.23741729440388668,Mean=0.23741729440388668,Stdev=0.0.","207062","Best=0.11968970323462476,Worst=0.3398392316004811,Mean=0.2443309077038116,Stdev=0.03203782121671135."
"NaN","87.12","NaN","91.97939999999997","91.97939999999997","NaN","92.50639999999997","0.11026946794302037","95.2","184.48579999999998","0.12141608629820881","score[0.12141608629820881]","2.6464780975919284","927.0","NaN","64.62","0.26464780975919283","92.7","1000","-1","1000","Epoch=1000,Best=0.26464780975919283,Worst=0.26464780975919283,Mean=0.26464780975919283,Stdev=0.0.","207312","Best=0.12141608629820881,Worst=0.32480303107337377,Mean=0.23366884650376918,Stdev=0.03019237956120225."
"NaN","86.88000000000001","NaN","91.27760000000004","91.27760000000004","NaN","92.22919999999998","0.1598480191933147","97.9","183.50679999999994","0.1140787456477221","score[0.1140787456477221]","2.2568749739339387","977.0","NaN","74.3","0.22568749739339386","97.7","1000","-1","1000","Epoch=1000,Best=0.22568749739339386,Worst=0.22568749739339386,Mean=0.22568749739339386,Stdev=0.0.","207438","Best=0.1140787456477221,Worst=0.3211257559571276,Mean=0.22288886392123355,Stdev=0.029759453572778236."
"NaN","86.82000000000001","NaN","92.02979999999998","92.02979999999998","NaN","91.84899999999999","0.1480663666079648","97.4","183.87879999999998","0.13630088969060444","score[0.13630088969060444]","2.3574971056643084","963.0","NaN","77.36","0.23574971056643085","96.3","1000","-1","1000","Epoch=1000,Best=0.23574971056643085,Worst=0.23574971056643085,Mean=0.23574971056643085,Stdev=0.0.","207219","Best=0.13630088969060444,Worst=0.3489012661279477,Mean=0.23997752086090035,Stdev=0.033820103290475446."
"NaN","85.56000000000002","NaN","92.01380000000005","92.01380000000005","NaN","91.234","0.16334572851910126","102.2","183.24779999999998","0.12074014302583455","score[0.12074014302583455]","2.8381855132014913","966.0","NaN","59.279999999999994","0.2838185513201491","96.6","1000","-1","1000","Epoch=1000,Best=0.2838185513201491,Worst=0.2838185513201491,Mean=0.2838185513201491,Stdev=0.0.","207156","Best=0.12074014302583455,Worst=0.35093283896209826,Mean=0.2421050883746101,Stdev=0.03657196112438317."
"NaN","87.48","NaN","91.22560000000004","91.22560000000004","NaN","91.85079999999999","0.13129763227032448","96.3","183.0764","0.09607625380466668","score[0.09607625380466668]","2.228146288963188","946.0","NaN","69.04","0.22281462889631878","94.6","1000","-1","1000","Epoch=1000,Best=0.22281462889631878,Worst=0.22281462889631878,Mean=0.22281462889631878,Stdev=0.0.","207157","Best=0.09607625380466668,Worst=0.3214554682504049,Mean=0.2388603734259578,Stdev=0.03200777119216751."
"NaN","87.1","NaN","91.51540000000003","91.51540000000003","NaN","91.10919999999996","0.16902669314066407","93.4","182.6246","0.13553942952505899","score[0.13553942952505899]","2.619538242396732","933.0","NaN","64.24","0.26195382423967317","93.3","1000","-1","1000","Epoch=1000,Best=0.26195382423967317,Worst=0.26195382423967317,Mean=0.26195382423967317,Stdev=0.0.","207047","Best=0.13553942952505899,Worst=0.32063538033651484,Mean=0.22068259678868826,Stdev=0.031088552952470167."
"NaN","86.72","NaN","91.05520000000004","91.05520000000004","NaN","91.2706","0.13491131985226001","92.4","182.32579999999996","0.10034180593668182","score[0.10034180593668182]","2.0663950199225005","974.0","NaN","84.44000000000001","0.20663950199225006","97.4","1000","-1","1000","Epoch=1000,Best=0.20663950199225006,Worst=0.20663950199225006,Mean=0.20663950199225006,Stdev=0.0.","207094","Best=0.10034180593668182,Worst=0.2682317754738509,Mean=0.20188092250578393,Stdev=0.023112270653670823."
"NaN","87.32","NaN","90.86099999999996","90.86099999999996","NaN","91.7702","0.20462393186667954","91.6","182.63119999999998","0.1322228867759515","score[0.1322228867759515]","3.112839225424185","999.0","NaN","72.98","0.3112839225424185","99.9","1000","-1","1000","Epoch=1000,Best=0.3112839225424185,Worst=0.3112839225424185,Mean=0.3112839225424185,Stdev=0.0.","207219","Best=0.1322228867759515,Worst=0.3486956181946376,Mean=0.2309648774445992,Stdev=0.03840968070319981."
"NaN","86.25999999999999","NaN","91.97680000000003","91.97680000000003","NaN","91.66299999999994","0.13493274346876166","91.9","183.63980000000004","0.12048478858351326","score[0.12048478858351326]","1.7604381940522942","919.0","NaN","67.84","0.17604381940522942","91.9","1000","-1","1000","Epoch=1000,Best=0.17604381940522942,Worst=0.17604381940522942,Mean=0.17604381940522942,Stdev=0.0.","207156","Best=0.12048478858351326,Worst=0.3022828661416662,Mean=0.2068966847763031,Stdev=0.02710945388530271."
