# Experimental Run Mon Feb 11 20:36:39 ACT 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Average Cell Mapped Diversity (ACMD),Average Mapped BMU Euclidean Error (AMBMUEE),Average Mapped BMU Hamming Error (AMBMUHE),Average Network Cell Diversity (ANCD),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"0.29607036280816107","86.85999999999999","2.8","93.36420000000003","93.36420000000003","0.029607036280816106","NaN","0.0","0.4","NaN","0.029607036280816106","score[0.029607036280816106]","0.29607036280816107","920.0","NaN","81.69999999999999","0.029607036280816106","92.0","1000","-1","1000","Epoch=1000,Best=0.029607036280816106,Worst=0.029607036280816106,Mean=0.029607036280816106,Stdev=0.0.","98484","Best=0.029607036280816106,Worst=0.13516343808077994,Mean=0.05694309952436835,Stdev=0.0211748702397305."
"0.20336728770451212","85.58","3.5","93.12179999999996","93.12179999999996","0.02033672877045121","NaN","0.0","0.0","NaN","0.02033672877045121","score[0.02033672877045121]","0.20336728770451212","868.0","NaN","82.29999999999998","0.02033672877045121","86.8","1000","-1","1000","Epoch=1000,Best=0.02033672877045121,Worst=0.02033672877045121,Mean=0.02033672877045121,Stdev=0.0.","98406","Best=0.02033672877045121,Worst=0.1315583225105077,Mean=0.059322873256699805,Stdev=0.02946317219928716."
"0.2688998188742851","86.64","3.2","93.16679999999998","93.16679999999998","0.02688998188742851","NaN","0.0","0.0","NaN","0.024445371669041177","score[0.024445371669041177]","0.2688998188742851","838.0","NaN","84.6","0.02688998188742851","83.8","1000","-1","1000","Epoch=1000,Best=0.02688998188742851,Worst=0.02688998188742851,Mean=0.02688998188742851,Stdev=0.0.","99062","Best=0.024445371669041177,Worst=0.1444966165614002,Mean=0.06189075739205366,Stdev=0.030081097983115167."
"0.17046445401721647","85.86","3.2","93.05300000000005","93.05300000000005","0.017046445401721646","NaN","0.0","0.0","NaN","0.017046445401721646","score[0.017046445401721646]","0.17046445401721647","858.0","NaN","86.53999999999999","0.017046445401721646","85.8","1000","-1","1000","Epoch=1000,Best=0.017046445401721646,Worst=0.017046445401721646,Mean=0.017046445401721646,Stdev=0.0.","97375","Best=0.017046445401721646,Worst=0.12190908379042491,Mean=0.05832555273374148,Stdev=0.025762695121119016."
"0.16795321880135586","84.9","3.0","93.67859999999993","93.67859999999993","0.016795321880135584","NaN","0.0","0.0","NaN","0.014575575571269681","score[0.014575575571269681]","0.16795321880135586","852.0","NaN","84.61999999999999","0.016795321880135584","85.2","1000","-1","1000","Epoch=1000,Best=0.016795321880135584,Worst=0.016795321880135584,Mean=0.016795321880135584,Stdev=0.0.","97453","Best=0.014575575571269681,Worst=0.1488717581159652,Mean=0.05342399117648948,Stdev=0.036197861929807645."
"0.1183598957480037","86.5","3.8","93.25479999999995","93.25479999999995","0.011835989574800369","NaN","0.0","0.0","NaN","0.011835989574800369","score[0.011835989574800369]","0.1183598957480037","826.0","NaN","86.66","0.011835989574800369","82.6","1000","-1","1000","Epoch=1000,Best=0.011835989574800369,Worst=0.011835989574800369,Mean=0.011835989574800369,Stdev=0.0.","97375","Best=0.011835989574800369,Worst=0.11943593076370562,Mean=0.04336741123659398,Stdev=0.026896421906613118."
"0.34734749568241796","85.46000000000001","2.6","93.09940000000002","93.09940000000002","0.034734749568241796","NaN","0.0","0.0","NaN","0.02524724250457745","score[0.02524724250457745]","0.34734749568241796","870.0","NaN","83.94000000000001","0.034734749568241796","87.0","1000","-1","1000","Epoch=1000,Best=0.034734749568241796,Worst=0.034734749568241796,Mean=0.034734749568241796,Stdev=0.0.","97407","Best=0.02524724250457745,Worst=0.14378410436994998,Mean=0.06113228790331668,Stdev=0.02698608174362901."
"0.07522533960587474","86.7","3.5","92.97579999999996","92.97579999999996","0.007522533960587474","NaN","0.0","0.2","NaN","0.007522533960587474","score[0.007522533960587474]","0.07522533960587474","830.0","NaN","85.73999999999998","0.007522533960587474","83.0","1000","-1","1000","Epoch=1000,Best=0.007522533960587474,Worst=0.007522533960587474,Mean=0.007522533960587474,Stdev=0.0.","97390","Best=0.007522533960587474,Worst=0.12704327563901108,Mean=0.043444086584559484,Stdev=0.0326380970141419."
"0.08985863323344123","86.64000000000001","3.6","93.5222","93.5222","0.008985863323344122","NaN","0.0","0.0","NaN","0.008985863323344122","score[0.008985863323344122]","0.08985863323344123","846.0","NaN","87.04","0.008985863323344122","84.6","1000","-1","1000","Epoch=1000,Best=0.008985863323344122,Worst=0.008985863323344122,Mean=0.008985863323344122,Stdev=0.0.","97516","Best=0.008985863323344122,Worst=0.10801008611600875,Mean=0.039682283882515844,Stdev=0.029295425673497164."
"0.24463180602562137","85.58","3.2","92.90960000000001","92.90960000000001","0.024463180602562137","NaN","0.0","0.0","NaN","0.021073685549503885","score[0.021073685549503885]","0.24463180602562137","878.0","NaN","83.42","0.024463180602562137","87.8","1000","-1","1000","Epoch=1000,Best=0.024463180602562137,Worst=0.024463180602562137,Mean=0.024463180602562137,Stdev=0.0.","97610","Best=0.021073685549503885,Worst=0.14582882579065282,Mean=0.054528631190669155,Stdev=0.030276558619326873."
"0.14465516800078396","86.38000000000002","3.1","92.7738","92.7738","0.014465516800078395","NaN","0.0","0.0","NaN","0.014465516942424792","score[0.014465516942424792]","0.14465516942424791","854.0","NaN","85.82000000000001","0.014465516942424792","85.4","1000","-1","1000","Epoch=1000,Best=0.014465516942424792,Worst=0.014465516942424792,Mean=0.014465516942424792,Stdev=0.0.","97344","Best=0.014465516942424792,Worst=0.14426892920291243,Mean=0.06102572599843612,Stdev=0.036288151352022326."
"0.0878616542442937","87.57999999999998","3.7","92.86959999999999","92.86959999999999","0.008786165424429369","NaN","0.0","0.0","NaN","0.008786165424429369","score[0.008786165424429369]","0.0878616542442937","836.0","NaN","86.17999999999999","0.008786165424429369","83.6","1000","-1","1000","Epoch=1000,Best=0.008786165424429369,Worst=0.008786165424429369,Mean=0.008786165424429369,Stdev=0.0.","97406","Best=0.008786165424429369,Worst=0.11584754330901839,Mean=0.0387901795419641,Stdev=0.027901894118068357."
"0.355690740532938","86.28","3.1","93.10180000000005","93.10180000000005","0.0355690740532938","NaN","0.0","0.0","NaN","0.028936547291050847","score[0.028936547291050847]","0.355690740532938","870.0","NaN","85.36","0.0355690740532938","87.0","1000","-1","1000","Epoch=1000,Best=0.0355690740532938,Worst=0.0355690740532938,Mean=0.0355690740532938,Stdev=0.0.","98734","Best=0.028936547291050847,Worst=0.11557838563765474,Mean=0.06044995642030557,Stdev=0.021126870894309334."
"0.13952584354017888","86.11999999999998","3.6","93.07140000000001","93.07140000000001","0.013952584354017888","NaN","0.0","0.0","NaN","0.013952584354017888","score[0.013952584354017888]","0.13952584354017888","834.0","NaN","86.64","0.013952584354017888","83.4","1000","-1","1000","Epoch=1000,Best=0.013952584354017888,Worst=0.013952584354017888,Mean=0.013952584354017888,Stdev=0.0.","97641","Best=0.013952584354017888,Worst=0.12401477668102268,Mean=0.042679953627022836,Stdev=0.03066110212420494."
"0.11003737072401992","85.46000000000001","3.6","93.45620000000002","93.45620000000002","0.011003737072401992","NaN","0.0","0.2","NaN","0.011003737072401992","score[0.011003737072401992]","0.11003737072401992","848.0","NaN","87.38000000000001","0.011003737072401992","84.8","1000","-1","1000","Epoch=1000,Best=0.011003737072401992,Worst=0.011003737072401992,Mean=0.011003737072401992,Stdev=0.0.","98640","Best=0.011003737072401992,Worst=0.11606365231819202,Mean=0.03812292901937662,Stdev=0.027207359136554636."
"0.08932135784023089","87.06000000000002","3.3","92.86320000000005","92.86320000000005","0.008932135784023089","NaN","0.0","0.0","NaN","0.008932135784023089","score[0.008932135784023089]","0.08932135784023089","856.0","NaN","85.22","0.008932135784023089","85.6","1000","-1","1000","Epoch=1000,Best=0.008932135784023089,Worst=0.008932135784023089,Mean=0.008932135784023089,Stdev=0.0.","97438","Best=0.008932135784023089,Worst=0.1110431426131826,Mean=0.0411514426206433,Stdev=0.029668493759405095."
"0.21594277393019057","84.74","2.8","93.57940000000006","93.57940000000006","0.021594277393019057","NaN","0.0","0.0","NaN","0.021539851131723683","score[0.021539851131723683]","0.21594277393019057","898.0","NaN","82.46000000000001","0.021594277393019057","89.8","1000","-1","1000","Epoch=1000,Best=0.021594277393019057,Worst=0.021594277393019057,Mean=0.021594277393019057,Stdev=0.0.","98031","Best=0.021539851131723683,Worst=0.11802439576628443,Mean=0.048492028832896474,Stdev=0.023391318242224977."
"0.09106983509511273","87.12000000000002","4.0","93.58640000000001","93.58640000000001","0.009106983509511273","NaN","0.0","0.0","NaN","0.009106983509511273","score[0.009106983509511273]","0.09106983509511273","862.0","NaN","87.80000000000001","0.009106983509511273","86.2","1000","-1","1000","Epoch=1000,Best=0.009106983509511273,Worst=0.009106983509511273,Mean=0.009106983509511273,Stdev=0.0.","97453","Best=0.009106983509511273,Worst=0.1595792645759106,Mean=0.036850341071422765,Stdev=0.027385345200870412."
"0.12214579903270942","85.9","3.3","93.2172","93.2172","0.012214579903270942","NaN","0.0","0.0","NaN","0.012214579903270942","score[0.012214579903270942]","0.12214579903270942","816.0","NaN","85.29999999999998","0.012214579903270942","81.6","1000","-1","1000","Epoch=1000,Best=0.012214579903270942,Worst=0.012214579903270942,Mean=0.012214579903270942,Stdev=0.0.","97656","Best=0.012214579903270942,Worst=0.11275961259235959,Mean=0.03567186078797697,Stdev=0.023285994962321394."
"0.0695369610360285","87.4","3.9","93.66780000000003","93.66780000000003","0.006953696103602849","NaN","0.0","0.0","NaN","0.006953696103602849","score[0.006953696103602849]","0.0695369610360285","824.0","NaN","87.84","0.006953696103602849","82.4","1000","-1","1000","Epoch=1000,Best=0.006953696103602849,Worst=0.006953696103602849,Mean=0.006953696103602849,Stdev=0.0.","97562","Best=0.006953696103602849,Worst=0.1410117775815483,Mean=0.05962952629460625,Stdev=0.03206647789071724."
"0.44221285530114846","83.9","3.4","93.24659999999999","93.24659999999999","0.04422128553011485","NaN","0.0","0.2","NaN","0.03762479017158403","score[0.03762479017158403]","0.44221285530114846","856.0","NaN","83.05999999999999","0.04422128553011485","85.6","1000","-1","1000","Epoch=1000,Best=0.04422128553011485,Worst=0.04422128553011485,Mean=0.04422128553011485,Stdev=0.0.","98235","Best=0.03762479017158403,Worst=0.12135351225793442,Mean=0.06615224220961058,Stdev=0.01956518063890352."
"0.06999784360343105","87.12","3.8","93.17000000000002","93.17000000000002","0.0069997843603431045","NaN","0.0","0.0","NaN","0.0069997843603431045","score[0.0069997843603431045]","0.06999784360343105","776.0","NaN","86.84","0.0069997843603431045","77.6","1000","-1","1000","Epoch=1000,Best=0.0069997843603431045,Worst=0.0069997843603431045,Mean=0.0069997843603431045,Stdev=0.0.","97563","Best=0.0069997843603431045,Worst=0.1406392191731625,Mean=0.05269405113412787,Stdev=0.03736963766771771."
"0.13137700531985413","86.88000000000001","3.7","93.40239999999996","93.40239999999996","0.013137700531985413","NaN","0.0","0.0","NaN","0.013137700531985413","score[0.013137700531985413]","0.13137700531985413","882.0","NaN","87.79999999999998","0.013137700531985413","88.2","1000","-1","1000","Epoch=1000,Best=0.013137700531985413,Worst=0.013137700531985413,Mean=0.013137700531985413,Stdev=0.0.","99125","Best=0.013137700531985413,Worst=0.15089106418159243,Mean=0.05601064091171543,Stdev=0.037972166743551604."
"0.16593932557081248","86.82000000000001","3.6","93.3549999999999","93.3549999999999","0.016593932557081248","NaN","0.0","0.0","NaN","0.016593932557081248","score[0.016593932557081248]","0.16593932557081248","838.0","NaN","84.53999999999999","0.016593932557081248","83.8","1000","-1","1000","Epoch=1000,Best=0.016593932557081248,Worst=0.016593932557081248,Mean=0.016593932557081248,Stdev=0.0.","97766","Best=0.016593932557081248,Worst=0.14095122042444266,Mean=0.049901473855428514,Stdev=0.032093645957341925."
"0.303973827628274","85.56000000000002","3.5","93.01260000000008","93.01260000000008","0.030397382762827403","NaN","0.0","0.4","NaN","0.019291505950765498","score[0.019291505950765498]","0.303973827628274","874.0","NaN","83.32000000000001","0.030397382762827403","87.4","1000","-1","1000","Epoch=1000,Best=0.030397382762827403,Worst=0.030397382762827403,Mean=0.030397382762827403,Stdev=0.0.","97672","Best=0.019291505950765498,Worst=0.1297223087354332,Mean=0.054406375225058534,Stdev=0.026092067668453168."
"0.06640452686023351","87.48","3.3","93.2824","93.2824","0.006640452686023352","NaN","0.0","0.0","NaN","0.006640452686023352","score[0.006640452686023352]","0.06640452686023351","828.0","NaN","85.68000000000002","0.006640452686023352","82.8","1000","-1","1000","Epoch=1000,Best=0.006640452686023352,Worst=0.006640452686023352,Mean=0.006640452686023352,Stdev=0.0.","97625","Best=0.006640452686023352,Worst=0.13091383240859739,Mean=0.03656021123840815,Stdev=0.02940426187386246."
"0.11343817677096202","87.1","3.0","93.21239999999996","93.21239999999996","0.011343817677096201","NaN","0.0","0.0","NaN","0.011343817677096201","score[0.011343817677096201]","0.11343817677096202","854.0","NaN","85.42","0.011343817677096201","85.4","1000","-1","1000","Epoch=1000,Best=0.011343817677096201,Worst=0.011343817677096201,Mean=0.011343817677096201,Stdev=0.0.","97515","Best=0.011343817677096201,Worst=0.14427541577694009,Mean=0.04477412932009982,Stdev=0.033202120988899325."
"0.23830382398084216","86.72","3.4","92.96439999999998","92.96439999999998","0.023830382398084216","NaN","0.0","0.0","NaN","0.023830382398084216","score[0.023830382398084216]","0.23830382398084216","886.0","NaN","86.4","0.023830382398084216","88.6","1000","-1","1000","Epoch=1000,Best=0.023830382398084216,Worst=0.023830382398084216,Mean=0.023830382398084216,Stdev=0.0.","97406","Best=0.023830382398084216,Worst=0.13130039067317317,Mean=0.06426299793203924,Stdev=0.02994513193495948."
"0.47781782848145427","87.32","3.7","93.09939999999999","93.09939999999999","0.047781782848145424","NaN","0.0","0.0","NaN","0.047781782848145424","score[0.047781782848145424]","0.47781782848145427","888.0","NaN","80.88","0.047781782848145424","88.8","1000","-1","1000","Epoch=1000,Best=0.047781782848145424,Worst=0.047781782848145424,Mean=0.047781782848145424,Stdev=0.0.","97547","Best=0.047781782848145424,Worst=0.1629036640167353,Mean=0.07945352648517993,Stdev=0.023723989294773214."
"0.18862714414316395","86.25999999999999","3.7","93.47160000000005","93.47160000000005","0.018862714414316396","NaN","0.0","0.2","NaN","0.018862714414316396","score[0.018862714414316396]","0.18862714414316395","866.0","NaN","86.17999999999999","0.018862714414316396","86.6","1000","-1","1000","Epoch=1000,Best=0.018862714414316396,Worst=0.018862714414316396,Mean=0.018862714414316396,Stdev=0.0.","97641","Best=0.018862714414316396,Worst=0.12211628859204324,Mean=0.049623850141704735,Stdev=0.02614581844087846."
