# Experimental Run Sun Feb 10 18:58:24 ACT 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Average Cell Neighbourhood Diversity (ACND),Average SubCell Neighbourhood Diversity (ASCND),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"0.00871230902707779","86.38000000000002","3.1","92.85239999999996","92.85239999999996","8.712309027077789E-4","83.43802469135798","NaN","8.712309027077789E-4","score[8.712309027077789E-4]","0.00871230902707779","766.0","NaN","86.14","8.712309027077789E-4","76.6","1000","-1","1000","Epoch=1000,Best=8.712309027077789E-4,Worst=8.712309027077789E-4,Mean=8.712309027077789E-4,Stdev=0.0.","115172","Best=8.712309027077789E-4,Worst=0.14639129547107083,Mean=0.029765725980282674,Stdev=0.0386626454985865."
"0.035434387304693754","87.57999999999998","2.9","93.11620000000002","93.11620000000002","0.0035434387304693754","82.91901234567902","NaN","0.0035434387304693754","score[0.0035434387304693754]","0.035434387304693754","850.0","NaN","85.94","0.0035434387304693754","85.0","1000","-1","1000","Epoch=1000,Best=0.0035434387304693754,Worst=0.0035434387304693754,Mean=0.0035434387304693754,Stdev=0.0.","115438","Best=0.0035434387304693754,Worst=0.13233693925459705,Mean=0.03270435925356075,Stdev=0.031850873277147286."
"0.029045315532819773","86.28","2.7","92.78300000000002","92.78300000000002","0.0029045315532819772","82.94765432098764","NaN","0.0029045315532819772","score[0.0029045315532819772]","0.029045315532819773","802.0","NaN","85.92","0.0029045315532819772","80.2","1000","-1","1000","Epoch=1000,Best=0.0029045315532819772,Worst=0.0029045315532819772,Mean=0.0029045315532819772,Stdev=0.0.","115515","Best=0.0029045315532819772,Worst=0.1698727636106318,Mean=0.03536992535489241,Stdev=0.03765881015199841."
"0.0939186040850295","86.11999999999998","2.6","92.78219999999996","92.78219999999996","0.00939186040850295","83.5659259259259","NaN","0.009126040481465824","score[0.009126040481465824]","0.0939186040850295","812.0","NaN","84.32000000000001","0.00939186040850295","81.2","1000","-1","1000","Epoch=1000,Best=0.00939186040850295,Worst=0.00939186040850295,Mean=0.00939186040850295,Stdev=0.0.","115625","Best=0.009126040481465824,Worst=0.1557678257880865,Mean=0.03985826415421444,Stdev=0.02952682606195598."
"0.03668740135650002","85.46000000000001","3.1","92.398","92.398","0.003668740135650002","82.5975308641975","NaN","0.003668740135650002","score[0.003668740135650002]","0.03668740135650002","792.0","NaN","84.74000000000001","0.003668740135650002","79.2","1000","-1","1000","Epoch=1000,Best=0.003668740135650002,Worst=0.003668740135650002,Mean=0.003668740135650002,Stdev=0.0.","115141","Best=0.003668740135650002,Worst=0.16585393576270346,Mean=0.02991712574251783,Stdev=0.03269342277187994."
"0.013649362833616728","87.06000000000002","3.4","92.31379999999996","92.31379999999996","0.0013649362833616729","82.74123456790124","NaN","0.0013649362833616729","score[0.0013649362833616729]","0.013649362833616728","832.0","NaN","84.22","0.0013649362833616729","83.2","1000","-1","1000","Epoch=1000,Best=0.0013649362833616729,Worst=0.0013649362833616729,Mean=0.0013649362833616729,Stdev=0.0.","116437","Best=0.0013649362833616729,Worst=0.12486116654211454,Mean=0.03594282510918609,Stdev=0.035280805648803454."
"0.12921216341618283","84.74","2.6","92.8352","92.8352","0.012921216341618283","83.23654320987656","NaN","0.00882503985584929","score[0.00882503985584929]","0.12921216341618283","842.0","NaN","80.50000000000001","0.012921216341618283","84.2","1000","-1","1000","Epoch=1000,Best=0.012921216341618283,Worst=0.012921216341618283,Mean=0.012921216341618283,Stdev=0.0.","115906","Best=0.00882503985584929,Worst=0.10323277444874304,Mean=0.026993374398635098,Stdev=0.018152301171472065."
"0.30690382079821993","87.12000000000002","3.5","93.11579999999996","93.11579999999996","0.03069038207982199","82.64790123456794","NaN","0.009922419753549091","score[0.009922419753549091]","0.30690382079821993","770.0","NaN","85.11999999999999","0.03069038207982199","77.0","1000","-1","1000","Epoch=1000,Best=0.03069038207982199,Worst=0.03069038207982199,Mean=0.03069038207982199,Stdev=0.0.","115656","Best=0.009922419753549091,Worst=0.12831990438939134,Mean=0.04843983195841769,Stdev=0.020353288148700535."
"0.0030970894726396166","85.9","3.0","92.95920000000002","92.95920000000002","3.0970894726396167E-4","82.95654320987659","NaN","3.0970894726396167E-4","score[3.0970894726396167E-4]","0.0030970894726396166","766.0","NaN","86.82","3.0970894726396167E-4","76.6","1000","-1","1000","Epoch=1000,Best=3.0970894726396167E-4,Worst=3.0970894726396167E-4,Mean=3.0970894726396167E-4,Stdev=0.0.","115078","Best=3.0970894726396167E-4,Worst=0.11055114284037293,Mean=0.016752679154314637,Stdev=0.020992983799205018."
"0.26782811059056016","87.4","3.1","92.73800000000001","92.73800000000001","0.026782811059056017","83.45185185185186","NaN","0.015305301860057524","score[0.015305301860057524]","0.26782811059056016","840.0","NaN","84.64","0.026782811059056017","84.0","1000","-1","1000","Epoch=1000,Best=0.026782811059056017,Worst=0.026782811059056017,Mean=0.026782811059056017,Stdev=0.0.","115204","Best=0.015305301860057524,Worst=0.13883190216351277,Mean=0.05213766519946763,Stdev=0.026980747656240704."
