# Experimental Run Sun Feb 10 18:00:41 ACT 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Average Cell Neighbourhood Diversity (ACND),Average SubCell Neighbourhood Diversity (ASCND),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"0.009784228754774676","86.85999999999999","3.8","89.25940000000008","89.25940000000008","9.784228754774675E-4","NaN","NaN","9.784228754774675E-4","score[9.784228754774675E-4]","0.009784228754774676","798.0","NaN","86.54","9.784228754774675E-4","79.8","1000","-1","1000","Epoch=1000,Best=9.784228754774675E-4,Worst=9.784228754774675E-4,Mean=9.784228754774675E-4,Stdev=0.0.","98016","Best=9.784228754774675E-4,Worst=0.1316365639691976,Mean=0.02686791905575755,Stdev=0.02967908068807121."
"0.011988585281819977","85.58","4.7","88.41460000000002","88.41460000000002","0.0011988585281819976","NaN","NaN","0.0011988585281819976","score[0.0011988585281819976]","0.011988585281819977","766.0","NaN","85.30000000000001","0.0011988585281819976","76.6","1000","-1","1000","Epoch=1000,Best=0.0011988585281819976,Worst=0.0011988585281819976,Mean=0.0011988585281819976,Stdev=0.0.","97547","Best=0.0011988585281819976,Worst=0.13392521865925652,Mean=0.027550186035187902,Stdev=0.030777186342790194."
"0.025137979830902688","86.64","3.4","89.52159999999995","89.52159999999995","0.002513797983090269","NaN","NaN","0.002513797983090269","score[0.002513797983090269]","0.025137979830902688","830.0","NaN","86.80000000000001","0.002513797983090269","83.0","1000","-1","1000","Epoch=1000,Best=0.002513797983090269,Worst=0.002513797983090269,Mean=0.002513797983090269,Stdev=0.0.","97515","Best=0.002513797983090269,Worst=0.15264090915787248,Mean=0.0410073686188714,Stdev=0.03890752562278432."
"0.03680564499748099","85.86","4.1","89.5028","89.5028","0.003680564499748099","NaN","NaN","0.003680564499748099","score[0.003680564499748099]","0.03680564499748099","788.0","NaN","87.34","0.003680564499748099","78.8","1000","-1","1000","Epoch=1000,Best=0.003680564499748099,Worst=0.003680564499748099,Mean=0.003680564499748099,Stdev=0.0.","95969","Best=0.003680564499748099,Worst=0.12680649872550165,Mean=0.02146449867537319,Stdev=0.02632641569950921."
"0.040215379002169364","84.9","5.3","90.08800000000001","90.08800000000001","0.004021537900216936","NaN","NaN","0.004021537900216936","score[0.004021537900216936]","0.040215379002169364","798.0","NaN","86.53999999999999","0.004021537900216936","79.8","1000","-1","1000","Epoch=1000,Best=0.004021537900216936,Worst=0.004021537900216936,Mean=0.004021537900216936,Stdev=0.0.","96344","Best=0.004021537900216936,Worst=0.15826927721170278,Mean=0.052326977833251076,Stdev=0.0432813048478687."
"0.009187004543036222","86.5","2.6","89.65199999999996","89.65199999999996","9.187004543036222E-4","NaN","NaN","9.187004543036222E-4","score[9.187004543036222E-4]","0.009187004543036222","750.0","NaN","85.97999999999999","9.187004543036222E-4","75.0","1000","-1","1000","Epoch=1000,Best=9.187004543036222E-4,Worst=9.187004543036222E-4,Mean=9.187004543036222E-4,Stdev=0.0.","95937","Best=9.187004543036222E-4,Worst=0.10931010289342188,Mean=0.018410894134570775,Stdev=0.02595144478471613."
"0.005713416361236142","85.46000000000001","3.8","88.98719999999992","88.98719999999992","5.713416361236142E-4","NaN","NaN","5.713416361236142E-4","score[5.713416361236142E-4]","0.005713416361236142","810.0","NaN","85.26","5.713416361236142E-4","81.0","1000","-1","1000","Epoch=1000,Best=5.713416361236142E-4,Worst=5.713416361236142E-4,Mean=5.713416361236142E-4,Stdev=0.0.","96172","Best=5.713416361236142E-4,Worst=0.1382444432401613,Mean=0.031692211402773326,Stdev=0.03662010756131369."
"0.021730858132643627","86.7","5.1","89.15639999999998","89.15639999999998","0.002173085813264363","NaN","NaN","0.002173085813264363","score[0.002173085813264363]","0.021730858132643627","752.0","NaN","86.66","0.002173085813264363","75.2","1000","-1","1000","Epoch=1000,Best=0.002173085813264363,Worst=0.002173085813264363,Mean=0.002173085813264363,Stdev=0.0.","96047","Best=0.002173085813264363,Worst=0.14132516768632414,Mean=0.04240055702332324,Stdev=0.036175251028529976."
"0.00914068006261271","86.64000000000001","4.8","89.45139999999999","89.45139999999999","9.14068006261271E-4","NaN","NaN","9.14068006261271E-4","score[9.14068006261271E-4]","0.00914068006261271","782.0","NaN","86.08000000000001","9.14068006261271E-4","78.2","1000","-1","1000","Epoch=1000,Best=9.14068006261271E-4,Worst=9.14068006261271E-4,Mean=9.14068006261271E-4,Stdev=0.0.","96281","Best=9.14068006261271E-4,Worst=0.10263669678047163,Mean=0.020785020865051195,Stdev=0.025123300910834756."
"0.010678513556185928","85.58","3.5","89.77760000000004","89.77760000000004","0.0010678513556185928","NaN","NaN","0.0010678513556185928","score[0.0010678513556185928]","0.010678513556185928","792.0","NaN","86.5","0.0010678513556185928","79.2","1000","-1","1000","Epoch=1000,Best=0.0010678513556185928,Worst=0.0010678513556185928,Mean=0.0010678513556185928,Stdev=0.0.","96359","Best=0.0010678513556185928,Worst=0.14774176378155074,Mean=0.027260061704218602,Stdev=0.03550257444760186."
