# Experimental Run Fri Jan 25 00:20:04 CST 2008
Average Error Euclidean,Average Error Hamming,Average Host Diversity (AHD),Average Host Error (AHE),Best Score,Best Solution,Diversity Optima,Diversity Solution,Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Population Diversity (PD),Population Error (PE),RMSE Euclidean,RMSE Hamming,Run Time Milliseconds,Score Summary
"0.05153922747431897","90.0","84.67016","0.09912632343917235","0.04503758993147414","score[0.04503758993147414]","86.86","84.73999999999998","1000","Unsupported","1000","Epoch=1000,Best=0.05153922747431897,Worst=0.05153922747431897,Mean=0.05153922747431897,Stdev=0.0.","670.06","0.05153922747431897","0.2176966899892934","285.9370560105843","99766","Best=0.04503758993147414,Worst=0.1429512270389434,Mean=0.07589470477398966,Stdev=0.020547931714269378."
"0.026077071510465212","87.6","88.29528","0.07451813943085543","0.016332209748589878","score[0.016332209748589878]","85.58","83.46000000000001","1000","Unsupported","1000","Epoch=1000,Best=0.026077071510465212,Worst=0.026077071510465212,Mean=0.026077071510465212,Stdev=0.0.","606.3399999999999","0.026077071510465212","0.13659317945747276","277.96402644946704","99641","Best=0.016332209748589878,Worst=0.15911416456868488,Mean=0.05047080609519181,Stdev=0.030738053342224892."
"0.046460360000434645","92.4","88.042","0.0861116235338791","0.03105718085928469","score[0.03105718085928469]","86.64","81.0","1000","Unsupported","1000","Epoch=1000,Best=0.046460360000434645,Worst=0.046460360000434645,Mean=0.046460360000434645,Stdev=0.0.","612.74","0.046460360000434645","0.20967495312720447","293.0528962491243","99390","Best=0.03105718085928469,Worst=0.1981790471232984,Mean=0.07069709848403256,Stdev=0.02064200255386906."
"0.046014693779235234","87.6","87.326","0.09309364242459083","0.04189634839565099","score[0.04189634839565099]","85.86","80.9","1000","Unsupported","1000","Epoch=1000,Best=0.046014693779235234,Worst=0.046014693779235234,Mean=0.046014693779235234,Stdev=0.0.","686.1400000000001","0.046014693779235234","0.20434509941707515","277.4310725207254","99485","Best=0.04189634839565099,Worst=0.1776968973381923,Mean=0.07542695588977813,Stdev=0.019059556724910578."
"0.030427224553143627","87.6","87.07592","0.08076879187403135","0.023442173624780394","score[0.023442173624780394]","84.9","82.02","1000","Unsupported","1000","Epoch=1000,Best=0.030427224553143627,Worst=0.030427224553143627,Mean=0.030427224553143627,Stdev=0.0.","580.1800000000001","0.030427224553143627","0.13062468158827406","278.4528685433138","99531","Best=0.023442173624780394,Worst=0.17700229403125214,Mean=0.06289078747601765,Stdev=0.03334243780329444."
"0.04810359070112703","88.0","88.01592","0.09715254905573675","0.027947805164777045","score[0.027947805164777045]","86.5","83.38","1000","Unsupported","1000","Epoch=1000,Best=0.04810359070112703,Worst=0.04810359070112703,Mean=0.04810359070112703,Stdev=0.0.","586.18","0.04810359070112703","0.23196904136958826","279.5854073445179","99422","Best=0.027947805164777045,Worst=0.1546410591207786,Mean=0.0666312487733418,Stdev=0.024481689172446783."
"0.01862543105236651","86.2","88.796","0.06414423451156784","0.01816985227507954","score[0.01816985227507954]","85.46","84.38000000000002","1000","Unsupported","1000","Epoch=1000,Best=0.01862543105236651,Worst=0.01862543105236651,Mean=0.01862543105236651,Stdev=0.0.","536.92","0.01862543105236651","0.08352083762816007","273.70787347096905","99750","Best=0.01816985227507954,Worst=0.1549240955743461,Mean=0.0534612928903354,Stdev=0.021978375276495266."
"0.04426252243452716","89.8","85.71424","0.10665349862382363","0.03338042730648484","score[0.03338042730648484]","86.7","81.98000000000002","1000","Unsupported","1000","Epoch=1000,Best=0.04426252243452716,Worst=0.04426252243452716,Mean=0.04426252243452716,Stdev=0.0.","657.6800000000001","0.04426252243452716","0.21347068315483667","285.46803673966724","99016","Best=0.03338042730648484,Worst=0.14777287031142924,Mean=0.06512984454957715,Stdev=0.022010188650899046."
"0.05067450250459584","93.6","89.48135999999998","0.08315990181433802","0.03805424625691507","score[0.03805424625691507]","86.64","81.67999999999999","1000","Unsupported","1000","Epoch=1000,Best=0.05067450250459584,Worst=0.05067450250459584,Mean=0.05067450250459584,Stdev=0.0.","598.7","0.05067450250459584","0.23206979932757535","297.63064358362027","99593","Best=0.03805424625691507,Worst=0.14757845044374876,Mean=0.07750787683678582,Stdev=0.021756182855371852."
"0.03208987237467723","86.1","89.26704","0.08114341416223654","0.03208987237467723","score[0.03208987237467723]","85.58","81.52000000000001","1000","Unsupported","1000","Epoch=1000,Best=0.03208987237467723,Worst=0.03208987237467723,Mean=0.03208987237467723,Stdev=0.0.","579.88","0.03208987237467723","0.14534406469685282","273.1611246132949","99532","Best=0.03208987237467723,Worst=0.18154718898125005,Mean=0.058816146730164706,Stdev=0.019559711333613256."
