# Experimental Run Mon Jan 21 21:57:00 CST 2008
Average Error Euclidean,Average Error Hamming,Best Score,Best Solution,Diversity Optima,Diversity Solution,Average Tissue Diversity (ATD),Epoch Count,EpochLocatedOptimalScore,Average Tissue Error (ATE),Evaluation Count,Host Diversity (HD),Host Error (HE),Last Epoch Summary,RMSE Euclidean,RMSE Hamming,Run Time Milliseconds,Score Summary
"0.13458145145683198","91.8","0.09349155145659846","score[0.09349155145659846]","86.86","62.019999999999996","90.62439671358808","1000","Unsupported","0.1530965171848211","1000","1106.7","0.13458145145683198","Epoch=1000,Best=0.13458145145683198,Worst=0.13458145145683198,Mean=0.13458145145683198,Stdev=0.0.","0.5451760536346211","291.1013569188574","89312","Best=0.09349155145659846,Worst=0.17349631884793593,Mean=0.12807396016404426,Stdev=0.013781111274528024."
"0.13744212738276723","93.9","0.0919678411616692","score[0.0919678411616692]","85.58","66.07999999999998","88.80640949152541","1000","Unsupported","0.15672209586150435","1000","1298.5000000000002","0.13744212738276723","Epoch=1000,Best=0.13744212738276723,Worst=0.13744212738276723,Mean=0.13744212738276723,Stdev=0.0.","0.4827564050304323","297.7834783865619","89078","Best=0.0919678411616692,Worst=0.19095160442351963,Mean=0.1277019747713034,Stdev=0.0161634053918778."
"0.14187626484230104","93.9","0.09861353458650805","score[0.09861353458650805]","86.64","73.89999999999999","90.7104114220052","1000","Unsupported","0.1652017198232192","1000","1120.24","0.14187626484230104","Epoch=1000,Best=0.14187626484230104,Worst=0.14187626484230104,Mean=0.14187626484230104,Stdev=0.0.","0.5313350794712143","297.99496640044106","89187","Best=0.09861353458650805,Worst=0.2785292044447921,Mean=0.1497000019286271,Stdev=0.022081081329098744."
"0.17041003677408023","94.3","0.08903057040686023","score[0.08903057040686023]","85.86","60.279999999999994","89.86409020396438","1000","Unsupported","0.15915073929007997","1000","1189.1399999999999","0.17041003677408023","Epoch=1000,Best=0.17041003677408023,Worst=0.17041003677408023,Mean=0.17041003677408023,Stdev=0.0.","0.6552820348205628","298.73901653449957","89625","Best=0.08903057040686023,Worst=0.2042895829243682,Mean=0.14622642295494487,Stdev=0.025580301245583054."
"0.1464855800269043","92.9","0.11262729078893577","score[0.11262729078893577]","84.9","60.8","89.18815898879632","1000","Unsupported","0.16809848200606706","1000","1245.54","0.1464855800269043","Epoch=1000,Best=0.1464855800269043,Worst=0.1464855800269043,Mean=0.1464855800269043,Stdev=0.0.","0.5420048307510301","294.6268826838447","89266","Best=0.11262729078893577,Worst=0.25209506564842016,Mean=0.17390598911576718,Stdev=0.022803330036969296."
"0.1424497592515401","97.4","0.08823261197243804","score[0.08823261197243804]","86.5","58.3","89.38645228382647","1000","Unsupported","0.17782211713062893","1000","1197.0800000000002","0.1424497592515401","Epoch=1000,Best=0.1424497592515401,Worst=0.1424497592515401,Mean=0.1424497592515401,Stdev=0.0.","0.5332137290947099","308.8365263371546","89437","Best=0.08823261197243804,Worst=0.18304212327528235,Mean=0.13502977088266224,Stdev=0.01836102572582159."
"0.12105841529242974","92.7","0.09111101747597797","score[0.09111101747597797]","85.46","66.75999999999999","90.81566582016661","1000","Unsupported","0.15713965870798746","1000","1062.0400000000002","0.12105841529242974","Epoch=1000,Best=0.12105841529242974,Worst=0.12105841529242974,Mean=0.12105841529242974,Stdev=0.0.","0.4958206182688653","294.368816283247","89281","Best=0.09111101747597797,Worst=0.23559394193216635,Mean=0.14541311928120082,Stdev=0.02452993121900869."
"0.09852940589730319","93.6","0.09852940589730319","score[0.09852940589730319]","86.7","67.73999999999998","90.87294880781384","1000","Unsupported","0.15816367089266398","1000","1088.04","0.09852940589730319","Epoch=1000,Best=0.09852940589730319,Worst=0.09852940589730319,Mean=0.09852940589730319,Stdev=0.0.","0.359315115828203","296.4321170183825","89422","Best=0.09852940589730319,Worst=0.2002743221647046,Mean=0.15146332647352165,Stdev=0.02066707422255624."
"0.1062798243258366","96.6","0.08277368804738797","score[0.08277368804738797]","86.64","64.32000000000001","90.80779709278941","1000","Unsupported","0.1342939551520582","1000","1112.3600000000001","0.1062798243258366","Epoch=1000,Best=0.1062798243258366,Worst=0.1062798243258366,Mean=0.1062798243258366,Stdev=0.0.","0.4208654077952766","306.74419309907074","89485","Best=0.08277368804738797,Worst=0.16676278394663963,Mean=0.12447443594616968,Stdev=0.015948164492943017."
"0.10396147535003226","90.1","0.08642809161571556","score[0.08642809161571556]","85.58","70.35999999999999","90.03779118644067","1000","Unsupported","0.1620332994915467","1000","1181.56","0.10396147535003226","Epoch=1000,Best=0.10396147535003226,Worst=0.10396147535003226,Mean=0.10396147535003226,Stdev=0.0.","0.3805751216236048","285.30159480802064","89234","Best=0.08642809161571556,Worst=0.17331831858571428,Mean=0.12186899536106018,Stdev=0.0175993565699561."
