# Experimental Run Tue Jan 22 00:58:07 CST 2008
Average Error Euclidean,Average Error Hamming,Best Score,Best Solution,Diversity Optima,Diversity Solution,Average Tissue Diversity (ATD),Epoch Count,EpochLocatedOptimalScore,Average Tissue Error (ATE),Evaluation Count,Host Diversity (HD),Host Error (HE),Last Epoch Summary,RMSE Euclidean,RMSE Hamming,Run Time Milliseconds,Score Summary
"0.1517266593141334","100.4","0.08110320325903089","score[0.08110320325903089]","86.86","80.73999999999998","60.28232937570218","1000","Unsupported","0.13527722285328597","1000","3498.94","0.1517266593141334","Epoch=1000,Best=0.1517266593141334,Worst=0.1517266593141334,Mean=0.1517266593141334,Stdev=0.0.","0.5650607365355015","318.6094788294912","102672","Best=0.08110320325903089,Worst=0.19876300561493493,Mean=0.13622469449780722,Stdev=0.016426081410943053."
"0.12222343939858468","97.0","0.07567107855506784","score[0.07567107855506784]","85.58","81.94","66.78697152034724","1000","Unsupported","0.12155325652653888","1000","3160.7","0.12222343939858468","Epoch=1000,Best=0.12222343939858468,Worst=0.12222343939858468,Mean=0.12222343939858468,Stdev=0.0.","0.4353128552450193","307.5386154615384","103797","Best=0.07567107855506784,Worst=0.1856842055590256,Mean=0.12366613330475815,Stdev=0.016822178843636734."
"0.1293683537272059","95.3","0.08322412838996092","score[0.08322412838996092]","86.64","84.22","64.2111647711233","1000","Unsupported","0.1261438303093289","1000","3311.1","0.1293683537272059","Epoch=1000,Best=0.1293683537272059,Worst=0.1293683537272059,Mean=0.1293683537272059,Stdev=0.0.","0.46957936802140887","301.62393804205925","103656","Best=0.08322412838996092,Worst=0.22004978084530885,Mean=0.1372738577381459,Stdev=0.021159638832215118."
"0.1316209927394546","98.1","0.07071125575058197","score[0.07071125575058197]","85.86","84.08000000000001","65.3083388289185","1000","Unsupported","0.13568202750658256","1000","3303.16","0.1316209927394546","Epoch=1000,Best=0.1316209927394546,Worst=0.1316209927394546,Mean=0.1316209927394546,Stdev=0.0.","0.4733970926056204","311.02572240893517","104328","Best=0.07071125575058197,Worst=0.21327520254135726,Mean=0.13669293409751915,Stdev=0.019850292595192616."
"0.18786576648239134","93.6","0.08485655309381418","score[0.08485655309381418]","84.9","81.34","66.34977253409849","1000","Unsupported","0.14267009744579034","1000","3206.82","0.18786576648239134","Epoch=1000,Best=0.18786576648239134,Worst=0.18786576648239134,Mean=0.18786576648239134,Stdev=0.0.","0.6400262481367289","296.72883243796855","104250","Best=0.08485655309381418,Worst=0.22245638522718497,Mean=0.14196540301403435,Stdev=0.020849792784110248."
"0.15165711376942104","96.4","0.08603115605301033","score[0.08603115605301033]","86.5","79.02","70.98727871633","1000","Unsupported","0.12854100667236798","1000","2921.1","0.15165711376942104","Epoch=1000,Best=0.15165711376942104,Worst=0.15165711376942104,Mean=0.15165711376942104,Stdev=0.0.","0.5316543538100088","305.56177771442555","104406","Best=0.08603115605301033,Worst=0.22177333110691694,Mean=0.1443020252383968,Stdev=0.02200553323189016."
"0.15986169939250358","92.5","0.08050867197523957","score[0.08050867197523957]","85.46","83.63999999999999","67.72415708335522","1000","Unsupported","0.13091876742873348","1000","3131.2400000000002","0.15986169939250358","Epoch=1000,Best=0.15986169939250358,Worst=0.15986169939250358,Mean=0.15986169939250358,Stdev=0.0.","0.5747201893351843","294.0969227992704","104000","Best=0.08050867197523957,Worst=0.2249938526338074,Mean=0.13978807359651405,Stdev=0.02061241353646951."
"0.11784003897873574","94.6","0.08309616617877388","score[0.08309616617877388]","86.7","83.22","66.29961193889257","1000","Unsupported","0.1300633470343951","1000","3194.5600000000004","0.11784003897873574","Epoch=1000,Best=0.11784003897873574,Worst=0.11784003897873574,Mean=0.11784003897873574,Stdev=0.0.","0.4068553961668493","299.7665758552811","104266","Best=0.08309616617877388,Worst=0.2182014788839584,Mean=0.1400781443037027,Stdev=0.020679196096671047."
"0.12260200672862172","95.8","0.07713342096465042","score[0.07713342096465042]","86.64","85.32000000000001","63.35662906735337","1000","Unsupported","0.1224114876660519","1000","3342.5200000000004","0.12260200672862172","Epoch=1000,Best=0.12260200672862172,Worst=0.12260200672862172,Mean=0.12260200672862172,Stdev=0.0.","0.43156019111932564","303.2556677129052","103719","Best=0.07713342096465042,Worst=0.18221466397104688,Mean=0.12199479060200791,Stdev=0.017466191545258823."
"0.13813687303857214","91.6","0.09202112825009746","score[0.09202112825009746]","85.58","84.41999999999999","55.18718950775832","1000","Unsupported","0.12851309694237453","1000","3775.1","0.13813687303857214","Epoch=1000,Best=0.13813687303857214,Worst=0.13813687303857214,Mean=0.13813687303857214,Stdev=0.0.","0.46590212788408814","291.09792166898063","103578","Best=0.09202112825009746,Worst=0.21745179197376424,Mean=0.1390317443912809,Stdev=0.018051225511976864."
"0.11510130123550608","92.2","0.0771350065288309","score[0.0771350065288309]","86.38","85.50000000000001","62.76994704353591","1000","Unsupported","0.11195501390391804","1000","3342.16","0.11510130123550608","Epoch=1000,Best=0.11510130123550608,Worst=0.11510130123550608,Mean=0.11510130123550608,Stdev=0.0.","0.4129001531993301","293.5404571775414","103532","Best=0.0771350065288309,Worst=0.2037648629541859,Mean=0.12596727653031406,Stdev=0.02003326499313726."
