# Experimental Run Tue Jan 22 08:54:22 CST 2008
Average Error Euclidean,Average Error Hamming,Best Score,Best Solution,Diversity Optima,Diversity Solution,Average Tissue Diversity (ATD),Epoch Count,EpochLocatedOptimalScore,Average Tissue Error (ATE),Evaluation Count,Host Diversity (HD),Host Error (HE),Last Epoch Summary,RMSE Euclidean,RMSE Hamming,Run Time Milliseconds,Score Summary
"0.07045782055803848","89.2","0.036693856805432454","score[0.036693856805432454]","86.86","77.62000000000002","71.96587187589773","1000","Unsupported","0.10504063181374716","1000","1079.3399999999997","0.07045782055803848","Epoch=1000,Best=0.07045782055803848,Worst=0.07045782055803848,Mean=0.07045782055803848,Stdev=0.0.","0.3025864746947637","283.91548038104577","229328","Best=0.036693856805432454,Worst=0.08868915314405124,Mean=0.060261876386647414,Stdev=0.010681473081038216."
"0.061948824286738605","89.4","0.03677530531704748","score[0.03677530531704748]","85.58","81.22","62.10066072967538","1000","Unsupported","0.09887419370746214","1000","1547.1799999999998","0.061948824286738605","Epoch=1000,Best=0.061948824286738605,Worst=0.061948824286738605,Mean=0.061948824286738605,Stdev=0.0.","0.2275504029705991","283.739316979512","226969","Best=0.03677530531704748,Worst=0.07742666682990063,Mean=0.053453322407389134,Stdev=0.0063792513240823485."
"0.059683509843437274","93.0","0.043276847502007276","score[0.043276847502007276]","86.64","76.6","65.88394139615052","1000","Unsupported","0.11082216862369129","1000","1265.56","0.059683509843437274","Epoch=1000,Best=0.059683509843437274,Worst=0.059683509843437274,Mean=0.059683509843437274,Stdev=0.0.","0.2281945162958238","294.95084336207617","229203","Best=0.043276847502007276,Worst=0.07880298530075755,Mean=0.05686418196224137,Stdev=0.005821255971813819."
"0.04881553788408298","88.0","0.04553679511423077","score[0.04553679511423077]","85.86","77.86","58.85940821602988","1000","Unsupported","0.1209903615712763","1000","1416.18","0.04881553788408298","Epoch=1000,Best=0.04881553788408298,Worst=0.04881553788408298,Mean=0.04881553788408298,Stdev=0.0.","0.18871946123028782","279.7284397411175","227843","Best=0.04553679511423077,Worst=0.10453670647369817,Mean=0.0689428588001969,Stdev=0.010937894765020339."
"0.0835263795692531","93.0","0.04637239020436791","score[0.04637239020436791]","84.9","66.98","62.84803217466244","1000","Unsupported","0.14025307459061537","1000","1301.46","0.0835263795692531","Epoch=1000,Best=0.0835263795692531,Worst=0.0835263795692531,Mean=0.0835263795692531,Stdev=0.0.","0.3199968308525027","295.27614194174237","226782","Best=0.04637239020436791,Worst=0.12918937000869493,Mean=0.07824338812304857,Stdev=0.014992086282544705."
"0.05880334734121828","90.4","0.03844663433338271","score[0.03844663433338271]","86.5","79.14","64.37000861821316","1000","Unsupported","0.1376103559662245","1000","984.7","0.05880334734121828","Epoch=1000,Best=0.05880334734121828,Worst=0.05880334734121828,Mean=0.05880334734121828,Stdev=0.0.","0.26161467724944487","288.38862668281496","227922","Best=0.03844663433338271,Worst=0.09580866639097034,Mean=0.06481783430979407,Stdev=0.00976083382233568."
"0.054394196328365285","88.0","0.030604802778334623","score[0.030604802778334623]","85.46","75.26","70.21614478598103","1000","Unsupported","0.10410337302240687","1000","1591.96","0.054394196328365285","Epoch=1000,Best=0.054394196328365285,Worst=0.054394196328365285,Mean=0.054394196328365285,Stdev=0.0.","0.22539630511711053","279.7570374449944","229125","Best=0.030604802778334623,Worst=0.0866987051073856,Mean=0.055462177140968176,Stdev=0.010214916774378075."
"0.06627212686450054","91.6","0.035312703579417626","score[0.035312703579417626]","86.7","75.86","59.777190462510774","1000","Unsupported","0.12443775585292154","1000","1257.6","0.06627212686450054","Epoch=1000,Best=0.06627212686450054,Worst=0.06627212686450054,Mean=0.06627212686450054,Stdev=0.0.","0.2726503278421086","290.9295447354909","227968","Best=0.035312703579417626,Worst=0.08462243304468615,Mean=0.06216022605441031,Stdev=0.007978181119243309."
"0.05934994030534548","87.2","0.02570510056763172","score[0.02570510056763172]","86.64","73.64","66.46205113473141","1000","Unsupported","0.10391374202736674","1000","1351.8200000000002","0.05934994030534548","Epoch=1000,Best=0.05934994030534548,Worst=0.05934994030534548,Mean=0.05934994030534548,Stdev=0.0.","0.23404945820143447","277.3157045679166","229985","Best=0.02570510056763172,Worst=0.07262914783139984,Mean=0.046598419268454566,Stdev=0.009717202909410914."
"0.03910157541595584","90.0","0.017910850741495836","score[0.017910850741495836]","85.58","79.58000000000001","62.99396725079","1000","Unsupported","0.08871581226796868","1000","1061.26","0.03910157541595584","Epoch=1000,Best=0.03910157541595584,Worst=0.03910157541595584,Mean=0.03910157541595584,Stdev=0.0.","0.15459926641787738","286.0209782515961","228453","Best=0.017910850741495836,Worst=0.07948619094230676,Mean=0.040451078210609115,Stdev=0.012867135802868837."
