# Experimental Run Mon Jan 21 22:42:05 CST 2008
Average Error Euclidean,Average Error Hamming,Best Score,Best Solution,Diversity Optima,Diversity Solution,Average Tissue Diversity (ATD),Epoch Count,EpochLocatedOptimalScore,Average Tissue Error (ATE),Evaluation Count,Host Diversity (HD),Host Error (HE),Last Epoch Summary,RMSE Euclidean,RMSE Hamming,Run Time Milliseconds,Score Summary
"0.10424635070212171","95.7","0.08437600983638271","score[0.08437600983638271]","86.86","80.24000000000001","93.22352671071533","1000","Unsupported","0.15326869385860356","1000","719.2599999999999","0.10424635070212171","Epoch=1000,Best=0.10424635070212171,Worst=0.10424635070212171,Mean=0.10424635070212171,Stdev=0.0.","0.35761326731315035","303.1253865976916","90000","Best=0.08437600983638271,Worst=0.1848427436599272,Mean=0.1201677410727923,Stdev=0.017763526518295564."
"0.11580159036099076","92.8","0.08392134115431242","score[0.08392134115431242]","85.58","73.3","93.11294901465095","1000","Unsupported","0.14465769084614505","1000","766.0799999999999","0.11580159036099076","Epoch=1000,Best=0.11580159036099076,Worst=0.11580159036099076,Mean=0.11580159036099076,Stdev=0.0.","0.3862245960632879","293.80265485526166","90079","Best=0.08392134115431242,Worst=0.18123958310685656,Mean=0.1206595075080059,Stdev=0.014672185594016727."
"0.11873179707236314","95.5","0.08546786643411998","score[0.08546786643411998]","86.64","67.05999999999999","93.1330911806952","1000","Unsupported","0.1646804731860713","1000","761.4799999999999","0.11873179707236314","Epoch=1000,Best=0.11873179707236314,Worst=0.11873179707236314,Mean=0.11873179707236314,Stdev=0.0.","0.4020116630337833","303.0","90078","Best=0.08546786643411998,Worst=0.21513020962470705,Mean=0.13125722961871988,Stdev=0.017498850088127967."
"0.12179925410986722","91.8","0.08410784277100337","score[0.08410784277100337]","85.86","78.78","92.94811787417407","1000","Unsupported","0.16934459476889627","1000","796.3600000000001","0.12179925410986722","Epoch=1000,Best=0.12179925410986722,Worst=0.12179925410986722,Mean=0.12179925410986722,Stdev=0.0.","0.43557309822092544","290.77138786338656","89890","Best=0.08410784277100337,Worst=0.17955901820425466,Mean=0.12668905207121606,Stdev=0.017949198843342007."
"0.13684371546342802","92.2","0.10229657564495938","score[0.10229657564495938]","84.9","81.74","92.83094384372308","1000","Unsupported","0.16239761427308333","1000","811.44","0.13684371546342802","Epoch=1000,Best=0.13684371546342802,Worst=0.13684371546342802,Mean=0.13684371546342802,Stdev=0.0.","0.4629552916922432","292.84125392437454","89938","Best=0.10229657564495938,Worst=0.1952881278777127,Mean=0.13955634235750553,Stdev=0.01632165999931085."
"0.19160766731265255","96.8","0.11295830863897702","score[0.11295830863897702]","86.5","70.42","92.75679825337548","1000","Unsupported","0.22254097163133285","1000","824.0","0.19160766731265255","Epoch=1000,Best=0.19160766731265255,Worst=0.19160766731265255,Mean=0.19160766731265255,Stdev=0.0.","0.6727026637014256","306.59745595813416","91031","Best=0.11295830863897702,Worst=0.21525834437819538,Mean=0.1590603648482638,Stdev=0.019014590337445528."
"0.14383845832868722","91.5","0.08416314716169537","score[0.08416314716169537]","85.46","75.4","93.08254163746051","1000","Unsupported","0.162143269280777","1000","754.42","0.14383845832868722","Epoch=1000,Best=0.14383845832868722,Worst=0.14383845832868722,Mean=0.14383845832868722,Stdev=0.0.","0.4837206816206735","289.86376110165963","90515","Best=0.08416314716169537,Worst=0.18141034862582123,Mean=0.12567168543951895,Stdev=0.016653152236596126."
"0.14840252316521946","91.1","0.10763761013552091","score[0.10763761013552091]","86.7","82.6","93.47115479459926","1000","Unsupported","0.18253760459284166","1000","713.32","0.14840252316521946","Epoch=1000,Best=0.14840252316521946,Worst=0.14840252316521946,Mean=0.14840252316521946,Stdev=0.0.","0.5317451784327684","288.7091962511759","90157","Best=0.10763761013552091,Worst=0.20177106282691906,Mean=0.14752735473961515,Stdev=0.017383978605002095."
"0.13776822506276276","92.1","0.08015201233222166","score[0.08015201233222166]","86.64","76.86000000000001","93.01549393852342","1000","Unsupported","0.17196620231522763","1000","767.78","0.13776822506276276","Epoch=1000,Best=0.13776822506276276,Worst=0.13776822506276276,Mean=0.13776822506276276,Stdev=0.0.","0.47078508297397376","291.75503423248756","90234","Best=0.08015201233222166,Worst=0.17253486816611352,Mean=0.12434520743751248,Stdev=0.016190754163010086."
"0.15041134712165175","91.9","0.08589016212233372","score[0.08589016212233372]","85.58","73.04","93.4133160586039","1000","Unsupported","0.15773791462214934","1000","724.82","0.15041134712165175","Epoch=1000,Best=0.15041134712165175,Worst=0.15041134712165175,Mean=0.15041134712165175,Stdev=0.0.","0.5102105251811174","291.4875640571995","90031","Best=0.08589016212233372,Worst=0.1925925181108775,Mean=0.12751226650646255,Stdev=0.015033417482405378."
