# Experimental Run Sun Feb 10 21:22:21 ACT 2008
Antigen Average Diversity (AAD),Average B-Cell BMU Per Antigen (ABC-BMU/Antigen),Average B-Cell Diversity (ABCD),Average B-Cell Error (ABCE),Average T-Cell BMU Per Antigen (ATC-BMU/Antigen),Average T-Cell Diversity (ATCD),Average T-Cell Error (ATCE),Average T-Cell Mapping Error (ATCME),Average T-Cell Selected Set Mapping Error (ATCSSME),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"86.38000000000002","1.0","94.43555555555554","0.06347965761378363","1.0","94.225","0.08689027182752085","3.9106821427762872","1.390549191434443","0.10672943965421186","score[0.10672943965421186]","1.1458310708695985","946.0","NaN","86.05999999999999","0.11458310708695985","94.6","1000","-1","1000","Epoch=1000,Best=0.11458310708695985,Worst=0.11458310708695985,Mean=0.11458310708695985,Stdev=0.0.","67828","Best=0.10672943965421186,Worst=0.20653704200232664,Mean=0.15291291230281007,Stdev=0.019862255497810247."
"87.57999999999998","1.0","94.42611111111111","0.06061258869148658","1.0","94.35500000000002","0.11366866777655323","3.828404280548052","1.057594043434559","0.13986130513512576","score[0.13986130513512576]","1.4893400658286136","940.0","NaN","78.17999999999999","0.14893400658286135","94.0","1000","-1","1000","Epoch=1000,Best=0.14893400658286135,Worst=0.14893400658286135,Mean=0.14893400658286135,Stdev=0.0.","67516","Best=0.13986130513512576,Worst=0.24757867780116238,Mean=0.16988846732991958,Stdev=0.020803825876558123."
"86.28","1.0","94.37888888888888","0.06599946061164558","1.0","94.43277777777777","0.09583193002858448","3.89102256856789","1.1455931053509718","0.1250162843151041","score[0.1250162843151041]","1.3253613922734067","942.0","NaN","86.63999999999999","0.13253613922734067","94.2","1000","-1","1000","Epoch=1000,Best=0.13253613922734067,Worst=0.13253613922734067,Mean=0.13253613922734067,Stdev=0.0.","67469","Best=0.1250162843151041,Worst=0.24435145541090636,Mean=0.16124148221837986,Stdev=0.02586873987929596."
"86.11999999999998","1.0","94.30555555555557","0.07352132326384064","1.0","94.21722222222223","0.07342730288663109","3.6431789152417187","0.9755394665870496","0.09456650716288414","score[0.09456650716288414]","1.1954216346390978","926.0","NaN","82.36","0.11954216346390978","92.6","1000","-1","1000","Epoch=1000,Best=0.11954216346390978,Worst=0.11954216346390978,Mean=0.11954216346390978,Stdev=0.0.","67454","Best=0.09456650716288414,Worst=0.19163121183073467,Mean=0.12723442377192495,Stdev=0.019046905878554263."
"85.46000000000001","1.0","94.31277777777773","0.07823757989265041","1.0","94.42222222222223","0.09584473296604436","3.8722988076107034","1.0786458488572293","0.11457124058474624","score[0.11457124058474624]","1.3020845680100004","964.0","NaN","84.78000000000002","0.13020845680100004","96.4","1000","-1","1000","Epoch=1000,Best=0.13020845680100004,Worst=0.13020845680100004,Mean=0.13020845680100004,Stdev=0.0.","67531","Best=0.11457124058474624,Worst=0.23406313152578256,Mean=0.17193504590844455,Stdev=0.03147167611835145."
"87.06000000000002","1.0","94.17944444444447","0.08366171253686613","1.0","94.30666666666669","0.10041285805623881","3.590689162283008","1.0547013086560046","0.11089984468282739","score[0.11089984468282739]","1.1391806458982858","964.0","NaN","85.82000000000002","0.11391806458982859","96.4","1000","-1","1000","Epoch=1000,Best=0.11391806458982859,Worst=0.11391806458982859,Mean=0.11391806458982859,Stdev=0.0.","67703","Best=0.11089984468282739,Worst=0.23592059267750326,Mean=0.13671694550730515,Stdev=0.0212329335005358."
"84.74","1.0","94.44000000000001","0.06658036807611133","1.0","94.22333333333334","0.09345251719632985","4.172733903175715","1.1942775845228022","0.09486215117277236","score[0.09486215117277236]","1.1667256637980727","952.0","NaN","78.98","0.11667256637980727","95.2","1000","-1","1000","Epoch=1000,Best=0.11667256637980727,Worst=0.11667256637980727,Mean=0.11667256637980727,Stdev=0.0.","67421","Best=0.09486215117277236,Worst=0.25082649326403084,Mean=0.14987317336142136,Stdev=0.034729161271866524."
"87.12000000000002","1.0","94.40444444444444","0.044325777651023045","1.0","94.35166666666667","0.08489405684567967","3.7305514310647383","1.0613842020292832","0.09850608234110676","score[0.09850608234110676]","1.0657674146399747","936.0","NaN","86.20000000000002","0.10657674146399747","93.6","1000","-1","1000","Epoch=1000,Best=0.10657674146399747,Worst=0.10657674146399747,Mean=0.10657674146399747,Stdev=0.0.","67485","Best=0.09850608234110676,Worst=0.23418097847967304,Mean=0.14044580037484342,Stdev=0.03382602496697973."
"85.9","1.0","94.21166666666669","0.05647546309971936","1.0","94.24722222222218","0.10336917404437891","3.904710845432929","1.2108635539908135","0.11071411517226684","score[0.11071411517226684]","1.2027426602520792","952.0","NaN","86.94","0.12027426602520792","95.2","1000","-1","1000","Epoch=1000,Best=0.12027426602520792,Worst=0.12027426602520792,Mean=0.12027426602520792,Stdev=0.0.","67500","Best=0.11071411517226684,Worst=0.19964105957156333,Mean=0.14126658663197028,Stdev=0.016776788248140457."
"87.4","1.0","94.75388888888891","0.06907455471591506","1.0","94.34222222222225","0.10706697610418243","3.7680891084351584","1.2956984059727037","0.11696041997247483","score[0.11696041997247483]","1.3737489731569628","963.0","NaN","81.74","0.13737489731569627","96.3","1000","-1","1000","Epoch=1000,Best=0.13737489731569627,Worst=0.13737489731569627,Mean=0.13737489731569627,Stdev=0.0.","67407","Best=0.11696041997247483,Worst=0.2604946897866483,Mean=0.15112156391246406,Stdev=0.02071511864160826."
