# Experimental Run Sun Feb 10 20:48:36 ACT 2008
Antigen Average Diversity (AAD),Average B-Cell BMU Per Antigen (ABC-BMU/Antigen),Average B-Cell Diversity (ABCD),Average B-Cell Error (ABCE),Average T-Cell BMU Per Antigen (ATC-BMU/Antigen),Average T-Cell Diversity (ATCD),Average T-Cell Error (ATCE),Average T-Cell Mapping Error (ATCME),Average T-Cell Selected Set Mapping Error (ATCSSME),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"86.85999999999999","1.0","94.55944444444444","0.04609531592783709","2.6","89.13222222222223","0.05704356788410002","3.3343422630938675","0.4538134674034495","0.057982966719112385","score[0.057982966719112385]","0.5803425588081647","942.0","NaN","78.97999999999999","0.05803425588081647","94.2","1000","-1","1000","Epoch=1000,Best=0.05803425588081647,Worst=0.05803425588081647,Mean=0.05803425588081647,Stdev=0.0.","67078","Best=0.057982966719112385,Worst=0.2287003551822666,Mean=0.10176675020995617,Stdev=0.04617759293055968."
"85.58","1.0","94.26055555555556","0.06319556080683199","2.9","86.74944444444444","0.08632877380513734","3.323496098427743","0.8439371639513263","0.08932334470139432","score[0.08932334470139432]","1.0926213402394396","931.0","NaN","77.87999999999998","0.10926213402394395","93.1","1000","-1","1000","Epoch=1000,Best=0.10926213402394395,Worst=0.10926213402394395,Mean=0.10926213402394395,Stdev=0.0.","67203","Best=0.08932334470139432,Worst=0.21603892228347338,Mean=0.12549625871519793,Stdev=0.019381031149970612."
"86.64","1.0","94.54833333333333","0.05924917347188382","2.6","89.53333333333337","0.1087144126696659","3.619624363676408","0.7266335353067068","0.1109332770409499","score[0.1109332770409499]","1.1235498832973314","898.0","NaN","83.72","0.11235498832973315","89.8","1000","-1","1000","Epoch=1000,Best=0.11235498832973315,Worst=0.11235498832973315,Mean=0.11235498832973315,Stdev=0.0.","67031","Best=0.1109332770409499,Worst=0.2526962901751243,Mean=0.13774467351314845,Stdev=0.028312929578927337."
"85.86","1.0","94.46277777777777","0.06465978047428776","3.0","88.82388888888886","0.10552609662377521","3.5436035314065606","0.8431828197081179","0.10615602132418775","score[0.10615602132418775]","1.1748555618915353","978.0","NaN","85.98","0.11748555618915353","97.8","1000","-1","1000","Epoch=1000,Best=0.11748555618915353,Worst=0.11748555618915353,Mean=0.11748555618915353,Stdev=0.0.","67156","Best=0.10615602132418775,Worst=0.242177362211562,Mean=0.15271002939919887,Stdev=0.029195218724496506."
"84.9","1.0","94.25722222222225","0.0749006364072162","2.7","87.59611111111113","0.11224867750077554","3.495639281229451","0.808805680925925","0.11108825936679223","score[0.11108825936679223]","1.1266663978809757","954.0","NaN","80.57999999999998","0.11266663978809757","95.4","1000","-1","1000","Epoch=1000,Best=0.11266663978809757,Worst=0.11266663978809757,Mean=0.11266663978809757,Stdev=0.0.","67062","Best=0.11108825936679223,Worst=0.2587228886259931,Mean=0.1565282714735323,Stdev=0.035372800943714165."
"86.5","1.0","94.35055555555556","0.06021666793764926","2.4","87.68166666666662","0.08633836509904903","3.231865055607204","0.7567643996101114","0.08347755900268408","score[0.08347755900268408]","0.9812973445267764","940.0","NaN","83.1","0.09812973445267764","94.0","1000","-1","1000","Epoch=1000,Best=0.09812973445267764,Worst=0.09812973445267764,Mean=0.09812973445267764,Stdev=0.0.","67109","Best=0.08347755900268408,Worst=0.21402846155187222,Mean=0.11558804703631946,Stdev=0.026848234288727856."
"85.46000000000001","1.0","94.39166666666671","0.06279732664172431","2.7","86.77777777777776","0.10551844679612546","3.798895706310529","0.9742925971330394","0.07909621745188329","score[0.07909621745188329]","1.1140298742573989","889.0","NaN","79.88","0.11140298742573988","88.9","1000","-1","1000","Epoch=1000,Best=0.11140298742573988,Worst=0.11140298742573988,Mean=0.11140298742573988,Stdev=0.0.","67125","Best=0.07909621745188329,Worst=0.2073340929047928,Mean=0.14844628834449836,Stdev=0.026622907420877823."
"86.7","1.0","94.48611111111113","0.09268305609195872","2.0","89.39333333333336","0.11756035850751775","3.106406110638758","0.9612450940824244","0.13216593657482045","score[0.13216593657482045]","1.4568403298274641","928.0","NaN","79.46000000000001","0.1456840329827464","92.8","1000","-1","1000","Epoch=1000,Best=0.1456840329827464,Worst=0.1456840329827464,Mean=0.1456840329827464,Stdev=0.0.","67094","Best=0.13216593657482045,Worst=0.25004518991511737,Mean=0.1675899128856281,Stdev=0.029403765483704006."
"86.64000000000001","1.0","94.57055555555554","0.07019440274607082","3.4","87.13666666666668","0.1175752213335306","3.1288258816812906","0.9808092107003338","0.09999040924934746","score[0.09999040924934746]","1.2533218903767653","917.0","NaN","76.82","0.12533218903767654","91.7","1000","-1","1000","Epoch=1000,Best=0.12533218903767654,Worst=0.12533218903767654,Mean=0.12533218903767654,Stdev=0.0.","67031","Best=0.09999040924934746,Worst=0.22197240516460762,Mean=0.13542771413760438,Stdev=0.01786950407104074."
"85.58","1.0","94.23000000000002","0.09512750432466283","2.1","88.66444444444441","0.11161893907550262","2.7463422140769054","1.0081201561593376","0.11519900300925531","score[0.11519900300925531]","1.3409993274565095","938.0","NaN","80.38000000000001","0.13409993274565096","93.8","1000","-1","1000","Epoch=1000,Best=0.13409993274565096,Worst=0.13409993274565096,Mean=0.13409993274565096,Stdev=0.0.","67078","Best=0.11519900300925531,Worst=0.21033197358941277,Mean=0.15600348063676395,Stdev=0.022062533697584312."
"86.38000000000002","1.0","94.31777777777779","0.056575417235360595","3.4","86.74055555555559","0.090114683433669","3.7781200775750756","0.9526895314259173","0.0869788203515631","score[0.0869788203515631]","0.9011468466707331","942.0","NaN","83.66","0.09011468466707331","94.2","1000","-1","1000","Epoch=1000,Best=0.09011468466707331,Worst=0.09011468466707331,Mean=0.09011468466707331,Stdev=0.0.","67094","Best=0.0869788203515631,Worst=0.20563937338660923,Mean=0.143633176118152,Stdev=0.033314510486867586."
"87.57999999999998","1.0","94.29555555555552","0.045481046823724766","1.3","88.19111111111108","0.12003585505821461","3.503418704277947","0.8317650617810491","0.10667515721680906","score[0.10667515721680906]","1.4792450248394988","926.0","NaN","78.10000000000001","0.1479245024839499","92.6","1000","-1","1000","Epoch=1000,Best=0.1479245024839499,Worst=0.1479245024839499,Mean=0.1479245024839499,Stdev=0.0.","67219","Best=0.10667515721680906,Worst=0.23178204973017902,Mean=0.15326416415956068,Stdev=0.026295662137416277."
"86.28","1.0","94.31555555555556","0.0750484429705421","2.7","88.37111111111115","0.1275492555588688","3.7654547847700974","0.8461218642294529","0.12564854266441666","score[0.12564854266441666]","1.357389348718128","904.0","NaN","83.36","0.13573893487181282","90.4","1000","-1","1000","Epoch=1000,Best=0.13573893487181282,Worst=0.13573893487181282,Mean=0.13573893487181282,Stdev=0.0.","66984","Best=0.12564854266441666,Worst=0.28197146884784186,Mean=0.17036341313155676,Stdev=0.03586252767624921."
"86.11999999999998","1.0","94.51444444444445","0.04945494787350842","2.6","89.28944444444446","0.07713056107268759","3.2975797451423987","0.6738733958388051","0.07362874407749602","score[0.07362874407749602]","0.7989403720615321","897.0","NaN","79.85999999999999","0.0798940372061532","89.7","1000","-1","1000","Epoch=1000,Best=0.0798940372061532,Worst=0.0798940372061532,Mean=0.0798940372061532,Stdev=0.0.","67062","Best=0.07362874407749602,Worst=0.18284537121480018,Mean=0.10426363826670879,Stdev=0.021203566129090683."
"85.46000000000001","1.0","94.57500000000003","0.08206793625239803","2.2","89.11166666666671","0.10848809436727361","3.7699814557730678","0.7900332304588591","0.10915783623858685","score[0.10915783623858685]","1.2928925827371103","926.0","NaN","83.61999999999999","0.12928925827371102","92.6","1000","-1","1000","Epoch=1000,Best=0.12928925827371102,Worst=0.12928925827371102,Mean=0.12928925827371102,Stdev=0.0.","66968","Best=0.10915783623858685,Worst=0.22645836360038585,Mean=0.1628342298600639,Stdev=0.029858300954714125."
"87.06000000000002","1.0","94.49722222222223","0.06666479769963615","3.6","88.61166666666668","0.09809982450583807","3.3675107598399387","1.0075058991094363","0.10223616339424062","score[0.10223616339424062]","1.0224446233310798","960.0","NaN","85.18","0.10224446233310798","96.0","1000","-1","1000","Epoch=1000,Best=0.10224446233310798,Worst=0.10224446233310798,Mean=0.10224446233310798,Stdev=0.0.","67125","Best=0.10223616339424062,Worst=0.2056810003066199,Mean=0.1590841663259045,Stdev=0.021977802586865887."
"84.74","1.0","94.49888888888891","0.06568407585764956","2.7","89.28277777777778","0.10566643479340299","3.9532922001653668","0.7511472315050591","0.10756768266594155","score[0.10756768266594155]","1.076272148884057","932.0","NaN","80.26","0.1076272148884057","93.2","1000","-1","1000","Epoch=1000,Best=0.1076272148884057,Worst=0.1076272148884057,Mean=0.1076272148884057,Stdev=0.0.","67360","Best=0.10756768266594155,Worst=0.27180973654749974,Mean=0.1731108717377934,Stdev=0.03692618385710423."
"87.12000000000002","1.0","94.52666666666667","0.05898417597998832","2.9","87.37944444444442","0.12456113775821827","3.5541424653198868","1.1110285508511535","0.10686912814996188","score[0.10686912814996188]","1.2820968621839688","964.0","NaN","81.51999999999998","0.12820968621839687","96.4","1000","-1","1000","Epoch=1000,Best=0.12820968621839687,Worst=0.12820968621839687,Mean=0.12820968621839687,Stdev=0.0.","67079","Best=0.10686912814996188,Worst=0.26249324102093036,Mean=0.1551395328144333,Stdev=0.03795610275744303."
"85.9","1.0","94.5338888888889","0.05258109759409454","1.7","87.07055555555553","0.08000706406962978","3.7936421926804345","0.7888883127082283","0.07825496165168158","score[0.07825496165168158]","0.9273873510774826","932.0","NaN","83.26","0.09273873510774826","93.2","1000","-1","1000","Epoch=1000,Best=0.09273873510774826,Worst=0.09273873510774826,Mean=0.09273873510774826,Stdev=0.0.","67062","Best=0.07825496165168158,Worst=0.18821657856601368,Mean=0.10987412480181843,Stdev=0.022628783205839012."
"87.4","1.0","94.43777777777775","0.07863805515592459","2.9","86.63611111111109","0.08776367305013857","3.329242921163396","0.9122831533600264","0.08450861629822656","score[0.08450861629822656]","0.9628237124281422","967.0","NaN","80.54000000000002","0.09628237124281422","96.7","1000","-1","1000","Epoch=1000,Best=0.09628237124281422,Worst=0.09628237124281422,Mean=0.09628237124281422,Stdev=0.0.","67109","Best=0.08450861629822656,Worst=0.2489460193639982,Mean=0.15072051013623408,Stdev=0.05125135948208893."
"83.9","1.0","94.34388888888893","0.06924990270040297","2.9","87.49166666666666","0.09315903738147763","3.7652799040241023","0.6988162895160734","0.10055837691355315","score[0.10055837691355315]","1.0077308447365727","948.0","NaN","78.66","0.10077308447365727","94.8","1000","-1","1000","Epoch=1000,Best=0.10077308447365727,Worst=0.10077308447365727,Mean=0.10077308447365727,Stdev=0.0.","66984","Best=0.10055837691355315,Worst=0.25247077564090564,Mean=0.15124448750167319,Stdev=0.0418631030417805."
"87.12","1.0","94.57111111111111","0.09967727977724872","2.8","87.95555555555556","0.1455752137569205","3.165812577613375","1.0140114324311145","0.13394633826180452","score[0.13394633826180452]","1.5701527163444378","928.0","NaN","82.52000000000001","0.1570152716344438","92.8","1000","-1","1000","Epoch=1000,Best=0.1570152716344438,Worst=0.1570152716344438,Mean=0.1570152716344438,Stdev=0.0.","67047","Best=0.13394633826180452,Worst=0.22398937198194088,Mean=0.16340482760799402,Stdev=0.017023043209263518."
