# Experimental Run Sun Feb 10 20:15:03 ACT 2008
Antigen Average Diversity (AAD),Average B-Cell BMU Per Antigen (ABC-BMU/Antigen),Average B-Cell Diversity (ABCD),Average B-Cell Error (ABCE),Average T-Cell BMU Per Antigen (ATC-BMU/Antigen),Average T-Cell Diversity (ATCD),Average T-Cell Error (ATCE),Average T-Cell Mapping Error (ATCME),Average T-Cell Selected Set Mapping Error (ATCSSME),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"86.85999999999999","2.7","88.43000000000005","0.026233152230199307","1.0","94.13888888888889","0.06163075768471356","0.5946412624874391","0.10501132812979419","0.06342823767227192","score[0.06342823767227192]","0.6610321080162115","904.0","NaN","80.5","0.06610321080162115","90.4","1000","-1","1000","Epoch=1000,Best=0.06610321080162115,Worst=0.06610321080162115,Mean=0.06610321080162115,Stdev=0.0.","73078","Best=0.06342823767227192,Worst=0.2560281904165625,Mean=0.09351364857297689,Stdev=0.03262560627732243."
"85.58","3.7","87.09722222222221","0.010848092416739629","1.0","94.53833333333333","0.060396053774688874","0.6018585233417251","0.13960858211773747","0.060396053774688874","score[0.060396053774688874]","0.6039605377468887","913.0","NaN","85.76","0.060396053774688874","91.3","1000","-1","1000","Epoch=1000,Best=0.060396053774688874,Worst=0.060396053774688874,Mean=0.060396053774688874,Stdev=0.0.","72969","Best=0.060396053774688874,Worst=0.2030434847947591,Mean=0.08830528139650497,Stdev=0.022915381045919187."
"86.64","3.4","89.36499999999998","0.03232180252744898","1.0","94.11166666666668","0.07350684111917452","0.658237064598484","0.166444959809904","0.07481687803267557","score[0.07481687803267557]","0.7481687803267557","940.0","NaN","83.88000000000001","0.07481687803267557","94.0","1000","-1","1000","Epoch=1000,Best=0.07481687803267557,Worst=0.07481687803267557,Mean=0.07481687803267557,Stdev=0.0.","73046","Best=0.07481687803267557,Worst=0.2643524550772191,Mean=0.11175845543401336,Stdev=0.03242182110471247."
"85.86","2.6","87.58000000000003","0.03948612846663892","1.0","94.5972222222222","0.05833143134306575","0.6419025384872834","0.16769581896320063","0.0733573338449064","score[0.0733573338449064]","0.9170684569502785","944.0","NaN","82.9","0.09170684569502785","94.4","1000","-1","1000","Epoch=1000,Best=0.09170684569502785,Worst=0.09170684569502785,Mean=0.09170684569502785,Stdev=0.0.","72938","Best=0.0733573338449064,Worst=0.2145741254171551,Mean=0.10590786067488972,Stdev=0.02557924489071427."
"84.9","3.4","87.11888888888886","0.04517285339588643","1.0","94.04777777777778","0.07207197065854729","0.6461632961572138","0.1452879837289406","0.07202958266425954","score[0.07202958266425954]","0.9190461874801777","916.0","NaN","86.61999999999999","0.09190461874801778","91.6","1000","-1","1000","Epoch=1000,Best=0.09190461874801778,Worst=0.09190461874801778,Mean=0.09190461874801778,Stdev=0.0.","72984","Best=0.07202958266425954,Worst=0.26276389424991786,Mean=0.13446093404783224,Stdev=0.03895992321167708."
"86.5","3.8","88.28722222222217","0.0055772554919845995","1.0","94.33888888888889","0.07369323668365706","0.6142884225412347","0.16567633021161268","0.06521819863919617","score[0.06521819863919617]","0.7380107896650321","947.0","NaN","87.04","0.0738010789665032","94.7","1000","-1","1000","Epoch=1000,Best=0.0738010789665032,Worst=0.0738010789665032,Mean=0.0738010789665032,Stdev=0.0.","69766","Best=0.06521819863919617,Worst=0.23927114937162974,Mean=0.10550553359261196,Stdev=0.032949123398507876."
"85.46000000000001","2.9","88.11388888888888","0.033145191895229256","1.0","94.39111111111112","0.06492536608936386","0.6695082492844842","0.14186067076162667","0.05946439159946254","score[0.05946439159946254]","0.6497207240450671","932.0","NaN","84.66","0.06497207240450671","93.2","1000","-1","1000","Epoch=1000,Best=0.06497207240450671,Worst=0.06497207240450671,Mean=0.06497207240450671,Stdev=0.0.","65406","Best=0.05946439159946254,Worst=0.1940859263056917,Mean=0.10384538476896113,Stdev=0.029958866998914313."
"86.7","2.7","89.10055555555563","0.03448059653027986","1.0","94.31166666666662","0.10358745157896117","0.6412808979667692","0.186349814347334","0.095460539068365","score[0.095460539068365]","1.0976775506782785","980.0","NaN","83.61999999999999","0.10976775506782785","98.0","1000","-1","1000","Epoch=1000,Best=0.10976775506782785,Worst=0.10976775506782785,Mean=0.10976775506782785,Stdev=0.0.","65485","Best=0.095460539068365,Worst=0.26794435591045546,Mean=0.1473610552913631,Stdev=0.04317343517185539."
"86.64000000000001","4.1","87.26722222222222","0.011994773185270991","1.0","94.36222222222223","0.09034780969360848","0.5966295494486471","0.17340125564986136","0.06969819242663099","score[0.06969819242663099]","0.9510218633072203","945.0","NaN","86.85999999999999","0.09510218633072202","94.5","1000","-1","1000","Epoch=1000,Best=0.09510218633072202,Worst=0.09510218633072202,Mean=0.09510218633072202,Stdev=0.0.","65468","Best=0.06969819242663099,Worst=0.22422629586993909,Mean=0.11301764173047112,Stdev=0.030080167613408388."
"85.58","2.6","88.17833333333333","0.03121868528008178","1.0","94.43111111111108","0.06630161692877448","0.6124976592319675","0.14525839197501345","0.06597127828871746","score[0.06597127828871746]","0.6984555557539179","923.0","NaN","84.76","0.0698455555753918","92.3","1000","-1","1000","Epoch=1000,Best=0.0698455555753918,Worst=0.0698455555753918,Mean=0.0698455555753918,Stdev=0.0.","65437","Best=0.06597127828871746,Worst=0.24892918388216484,Mean=0.11387575228103465,Stdev=0.039456532666938035."
