# Experimental Run Sun Feb 10 19:41:37 ACT 2008
Antigen Average Diversity (AAD),Average B-Cell BMU Per Antigen (ABC-BMU/Antigen),Average B-Cell Diversity (ABCD),Average B-Cell Error (ABCE),Average T-Cell BMU Per Antigen (ATC-BMU/Antigen),Average T-Cell Diversity (ATCD),Average T-Cell Error (ATCE),Average T-Cell Mapping Error (ATCME),Average T-Cell Selected Set Mapping Error (ATCSSME),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"86.85999999999999","2.4","89.36999999999998","0.015089445409171643","3.2","87.86611111111112","0.020784581527064357","0.515213238606529","0.012259912026366213","0.022742512841549815","score[0.022742512841549815]","0.24432854563792986","900.0","NaN","83.3","0.024432854563792985","90.0","1000","-1","1000","Epoch=1000,Best=0.024432854563792985,Worst=0.024432854563792985,Mean=0.024432854563792985,Stdev=0.0.","73782","Best=0.022742512841549815,Worst=0.2418446585667095,Mean=0.06655425380578175,Stdev=0.038828469628102824."
"85.58","3.0","88.36499999999997","0.009576155560521871","3.5","88.18777777777785","0.06823835743541308","0.5463947227547417","0.06662106654297616","0.056868740825116657","score[0.056868740825116657]","0.6824326172779749","946.0","NaN","86.7","0.06824326172779749","94.6","1000","-1","1000","Epoch=1000,Best=0.06824326172779749,Worst=0.06824326172779749,Mean=0.06824326172779749,Stdev=0.0.","72985","Best=0.056868740825116657,Worst=0.22011860107166306,Mean=0.11093655891194085,Stdev=0.03796790441490142."
"86.64","2.6","88.10277777777779","0.025283182852330433","3.2","88.0661111111111","0.049946888864965025","0.6395128614560761","0.033109128988707645","0.04994688888841388","score[0.04994688888841388]","0.4994688888841388","892.0","NaN","81.8","0.04994688888841388","89.2","1000","-1","1000","Epoch=1000,Best=0.04994688888841388,Worst=0.04994688888841388,Mean=0.04994688888841388,Stdev=0.0.","72953","Best=0.04994688888841388,Worst=0.31321563536516844,Mean=0.09839867495350453,Stdev=0.04268992094680245."
"85.86","2.8","88.49555555555551","0.006451373763005262","3.1","88.53444444444446","0.053244194601906436","0.6159442635008732","0.051964331565066704","0.04956992417050636","score[0.04956992417050636]","0.5325642038308032","898.0","NaN","85.94","0.053256420383080316","89.8","1000","-1","1000","Epoch=1000,Best=0.053256420383080316,Worst=0.053256420383080316,Mean=0.053256420383080316,Stdev=0.0.","72391","Best=0.04956992417050636,Worst=0.2393875227147279,Mean=0.12914683614506042,Stdev=0.05430148565620395."
"84.9","2.4","88.86333333333336","0.10350768941539612","2.9","87.91222222222224","0.07445252539564137","0.6006681263727374","0.05844568680879262","0.07681594758097851","score[0.07681594758097851]","1.472880015135191","968.0","NaN","78.85999999999999","0.14728800151351912","96.8","1000","-1","1000","Epoch=1000,Best=0.14728800151351912,Worst=0.14728800151351912,Mean=0.14728800151351912,Stdev=0.0.","72422","Best=0.07681594758097851,Worst=0.24234033656100254,Mean=0.135393110315133,Stdev=0.032636646550791334."
"86.5","3.1","87.76055555555557","0.01614074320844691","3.3","88.8827777777777","0.0618419830457949","0.5856572504230337","0.05958020079638325","0.059263526456065176","score[0.059263526456065176]","0.6184198304641583","908.0","NaN","84.58","0.061841983046415826","90.8","1000","-1","1000","Epoch=1000,Best=0.061841983046415826,Worst=0.061841983046415826,Mean=0.061841983046415826,Stdev=0.0.","72453","Best=0.059263526456065176,Worst=0.21821136605802022,Mean=0.10519106439305836,Stdev=0.03129633753598202."
"85.46000000000001","2.9","89.4777777777778","0.01624432338006216","3.2","87.7588888888889","0.04537523539358059","0.6878371433887398","0.034332132021230075","0.045166512426444455","score[0.045166512426444455]","0.4537661291602154","888.0","NaN","82.58000000000001","0.04537661291602154","88.8","1000","-1","1000","Epoch=1000,Best=0.04537661291602154,Worst=0.04537661291602154,Mean=0.04537661291602154,Stdev=0.0.","72485","Best=0.045166512426444455,Worst=0.23812221841908476,Mean=0.09995906828523551,Stdev=0.05100423724180806."
"86.7","2.6","89.62611111111113","0.09197566712874664","3.5","88.73388888888887","0.08794283494731961","0.49963651700338607","0.03906346686447969","0.09519107881505495","score[0.09519107881505495]","1.136029402610385","928.0","NaN","81.1","0.1136029402610385","92.8","1000","-1","1000","Epoch=1000,Best=0.1136029402610385,Worst=0.1136029402610385,Mean=0.1136029402610385,Stdev=0.0.","72484","Best=0.09519107881505495,Worst=0.2586694272410447,Mean=0.1459976974297697,Stdev=0.029544000756598555."
"86.64000000000001","2.9","87.52388888888893","0.023961650334129857","3.2","88.5616666666667","0.045265074175836875","0.5262799513924503","0.0453311765065343","0.04526546912873493","score[0.04526546912873493]","0.45265469128734925","897.0","NaN","85.58","0.04526546912873493","89.7","1000","-1","1000","Epoch=1000,Best=0.04526546912873493,Worst=0.04526546912873493,Mean=0.04526546912873493,Stdev=0.0.","72484","Best=0.04526546912873493,Worst=0.2532290651224599,Mean=0.10951556217452761,Stdev=0.04050477053734113."
"85.58","2.4","87.40277777777776","0.029522847246958306","2.9","86.81500000000003","0.07742995060922236","0.46222744514669295","0.07472893231611813","0.07797458764919933","score[0.07797458764919933]","0.7797458764919933","904.0","NaN","78.5","0.07797458764919933","90.4","1000","-1","1000","Epoch=1000,Best=0.07797458764919933,Worst=0.07797458764919933,Mean=0.07797458764919933,Stdev=0.0.","72516","Best=0.07797458764919933,Worst=0.22361907380864113,Mean=0.12052578869664149,Stdev=0.030692337857512044."
