# Experimental Run Thu Feb 07 16:31:26 ACT 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"0.16534933157034723","86.85999999999999","2.9","87.76833333333329","87.76833333333329","0.016534933157034724","0.016534933157034724","score[0.016534933157034724]","0.16534933157034723","826.0","0.0058748240561669034","85.06","0.016534933157034724","82.6","1000","-1","1000","Epoch=1000,Best=0.016534933157034724,Worst=0.016534933157034724,Mean=0.016534933157034724,Stdev=0.0.","46437","Best=0.016534933157034724,Worst=0.14178999536768147,Mean=0.04884410489630825,Stdev=0.027564268329187656."
"0.2913781310024085","85.58","1.8","88.03444444444443","88.03444444444443","0.02913781310024085","0.02913781310024085","score[0.02913781310024085]","0.2913781310024085","846.0","0.013295312551513616","84.22","0.02913781310024085","84.6","1000","-1","1000","Epoch=1000,Best=0.02913781310024085,Worst=0.02913781310024085,Mean=0.02913781310024085,Stdev=0.0.","46641","Best=0.02913781310024085,Worst=0.14400995456653687,Mean=0.06600748201953217,Stdev=0.025405903534964858."
"0.4679359100062322","86.64","2.1","88.18500000000002","88.18500000000002","0.04679359100062322","0.02618678834913209","score[0.02618678834913209]","0.4679359100062322","890.0","0.02248103466021488","85.4","0.04679359100062322","89.0","1000","-1","1000","Epoch=1000,Best=0.04679359100062322,Worst=0.04679359100062322,Mean=0.04679359100062322,Stdev=0.0.","46406","Best=0.02618678834913209,Worst=0.19162293175014863,Mean=0.06499184262309922,Stdev=0.0307102243781047."
"0.4328310596506232","85.86","2.4","89.55166666666668","89.55166666666668","0.04328310596506232","0.043282586537965594","score[0.043282586537965594]","0.4328310596506232","828.0","0.01765711060322877","86.22","0.04328310596506232","82.8","1000","-1","1000","Epoch=1000,Best=0.04328310596506232,Worst=0.04328310596506232,Mean=0.04328310596506232,Stdev=0.0.","46484","Best=0.043282586537965594,Worst=0.16299931312872176,Mean=0.0857427544604839,Stdev=0.023043194725502543."
"0.39019340232421235","84.9","2.8","87.90000000000002","87.90000000000002","0.039019340232421235","0.03896319594192059","score[0.03896319594192059]","0.39019340232421235","872.0","0.0160261722798214","84.01999999999998","0.039019340232421235","87.2","1000","-1","1000","Epoch=1000,Best=0.039019340232421235,Worst=0.039019340232421235,Mean=0.039019340232421235,Stdev=0.0.","46453","Best=0.03896319594192059,Worst=0.15460873568775318,Mean=0.07111261549825,Stdev=0.026989274929291117."
"0.05799176677543095","86.5","2.7","86.70722222222226","86.70722222222226","0.005799176677543095","0.005799176677543095","score[0.005799176677543095]","0.05799176677543095","842.0","0.002130169535475932","85.73999999999998","0.005799176677543095","84.2","1000","-1","1000","Epoch=1000,Best=0.005799176677543095,Worst=0.005799176677543095,Mean=0.005799176677543095,Stdev=0.0.","46359","Best=0.005799176677543095,Worst=0.1542931588725318,Mean=0.045445230105475756,Stdev=0.032948120453856256."
"0.30307987987335694","85.46000000000001","2.3","88.81222222222225","88.81222222222225","0.030307987987335694","0.02601919295994573","score[0.02601919295994573]","0.30307987987335694","862.0","0.01568120498268003","84.58000000000001","0.030307987987335694","86.2","1000","-1","1000","Epoch=1000,Best=0.030307987987335694,Worst=0.030307987987335694,Mean=0.030307987987335694,Stdev=0.0.","46375","Best=0.02601919295994573,Worst=0.19287656280806903,Mean=0.055663295240391604,Stdev=0.03406076608269747."
"0.3081238739452856","86.7","3.0","87.79722222222222","87.79722222222222","0.030812387394528563","0.026865070175089552","score[0.026865070175089552]","0.3081238739452856","868.0","0.012067610275039345","84.5","0.030812387394528563","86.8","1000","-1","1000","Epoch=1000,Best=0.030812387394528563,Worst=0.030812387394528563,Mean=0.030812387394528563,Stdev=0.0.","46390","Best=0.026865070175089552,Worst=0.1384268085120812,Mean=0.06472602884272129,Stdev=0.02826903619223237."
"0.3720101629145672","86.64000000000001","2.6","88.17","88.17","0.037201016291456716","0.0326390617011022","score[0.0326390617011022]","0.3720101629145672","886.0","0.015796960339918016","86.2","0.037201016291456716","88.6","1000","-1","1000","Epoch=1000,Best=0.037201016291456716,Worst=0.037201016291456716,Mean=0.037201016291456716,Stdev=0.0.","46437","Best=0.0326390617011022,Worst=0.1514267979602614,Mean=0.066698903502988,Stdev=0.02679345403987998."
"0.18342792039748354","85.58","2.2","87.89277777777777","87.89277777777777","0.018342792039748354","0.018342792039748354","score[0.018342792039748354]","0.18342792039748354","870.0","0.007487432576959603","84.66","0.018342792039748354","87.0","1000","-1","1000","Epoch=1000,Best=0.018342792039748354,Worst=0.018342792039748354,Mean=0.018342792039748354,Stdev=0.0.","46547","Best=0.018342792039748354,Worst=0.18315254604261,Mean=0.09870146383440818,Stdev=0.04130880442622589."
"0.15270777457849868","86.38000000000002","2.4","87.81555555555556","87.81555555555556","0.015270777457849868","0.015270777457849868","score[0.015270777457849868]","0.15270777457849868","862.0","0.005351989375447996","86.78","0.015270777457849868","86.2","1000","-1","1000","Epoch=1000,Best=0.015270777457849868,Worst=0.015270777457849868,Mean=0.015270777457849868,Stdev=0.0.","46391","Best=0.015270777457849868,Worst=0.17186242037883348,Mean=0.0650096966888032,Stdev=0.045361163694320104."
"0.21851529191495636","87.57999999999998","2.6","88.31055555555557","88.31055555555557","0.021851529191495637","0.01901245088782407","score[0.01901245088782407]","0.21851529191495636","834.0","0.008221069486504926","84.94","0.021851529191495637","83.4","1000","-1","1000","Epoch=1000,Best=0.021851529191495637,Worst=0.021851529191495637,Mean=0.021851529191495637,Stdev=0.0.","46391","Best=0.01901245088782407,Worst=0.16887042425798415,Mean=0.06544736744159747,Stdev=0.036387886415053416."
"0.5941981297263811","86.28","2.5","88.44222222222227","88.44222222222227","0.05941981297263811","0.03890644068905546","score[0.03890644068905546]","0.5941981297263811","870.0","0.028108366185218413","83.28","0.05941981297263811","87.0","1000","-1","1000","Epoch=1000,Best=0.05941981297263811,Worst=0.05941981297263811,Mean=0.05941981297263811,Stdev=0.0.","46437","Best=0.03890644068905546,Worst=0.17974517274740898,Mean=0.08212033752726046,Stdev=0.02895480854284426."
"0.0938788825283903","86.11999999999998","2.5","87.66555555555551","87.66555555555551","0.00938788825283903","0.00687671751115537","score[0.00687671751115537]","0.0938788825283903","834.0","0.003985204540337661","83.72","0.00938788825283903","83.4","1000","-1","1000","Epoch=1000,Best=0.00938788825283903,Worst=0.00938788825283903,Mean=0.00938788825283903,Stdev=0.0.","46500","Best=0.00687671751115537,Worst=0.11211469643441854,Mean=0.02932932731681265,Stdev=0.022859699459819516."
"0.16242466745771156","85.46000000000001","3.4","87.41499999999999","87.41499999999999","0.016242466745771157","0.016242466745771157","score[0.016242466745771157]","0.16242466745771156","866.0","0.006672821320085255","85.22","0.016242466745771157","86.6","1000","-1","1000","Epoch=1000,Best=0.016242466745771157,Worst=0.016242466745771157,Mean=0.016242466745771157,Stdev=0.0.","46469","Best=0.016242466745771157,Worst=0.1802413291619931,Mean=0.06700480562282451,Stdev=0.035112637526198656."
