# Experimental Run Thu Feb 07 16:08:49 ACT 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"0.39969168770838004","86.85999999999999","1.0","94.2822222222222","94.2822222222222","0.039969168770838004","0.037309265277550976","score[0.037309265277550976]","0.39969168770838004","936.0","0.017127324266334083","85.42","0.039969168770838004","93.6","1000","-1","1000","Epoch=1000,Best=0.039969168770838004,Worst=0.039969168770838004,Mean=0.039969168770838004,Stdev=0.0.","46078","Best=0.037309265277550976,Worst=0.13085228142825372,Mean=0.06253987617028878,Stdev=0.023754799958806826."
"0.17070605584073845","85.58","1.0","94.35666666666663","94.35666666666663","0.017070605584073844","0.017070605584073844","score[0.017070605584073844]","0.17070605584073845","860.0","0.008392187542652165","87.54","0.017070605584073844","86.0","1000","-1","1000","Epoch=1000,Best=0.017070605584073844,Worst=0.017070605584073844,Mean=0.017070605584073844,Stdev=0.0.","46469","Best=0.017070605584073844,Worst=0.16512037443381739,Mean=0.053266910349645216,Stdev=0.03219926838591615."
"0.39404377828173187","86.64","1.0","94.47833333333334","94.47833333333334","0.03940437782817319","0.031849143638722474","score[0.031849143638722474]","0.39404377828173187","898.0","0.01619942516484304","86.4","0.03940437782817319","89.8","1000","-1","1000","Epoch=1000,Best=0.03940437782817319,Worst=0.03940437782817319,Mean=0.03940437782817319,Stdev=0.0.","45844","Best=0.031849143638722474,Worst=0.1704050362914415,Mean=0.06261888823178131,Stdev=0.034800648670369735."
"0.1838950374831105","85.86","1.0","94.47611111111112","94.47611111111112","0.01838950374831105","0.01460099616855538","score[0.01460099616855538]","0.1838950374831105","830.0","0.008308784890617347","86.5","0.01838950374831105","83.0","1000","-1","1000","Epoch=1000,Best=0.01838950374831105,Worst=0.01838950374831105,Mean=0.01838950374831105,Stdev=0.0.","45828","Best=0.01460099616855538,Worst=0.15359729533926014,Mean=0.04426799606997825,Stdev=0.032418771848663486."
"0.16206671175533588","84.9","1.0","94.43500000000003","94.43500000000003","0.016206671175533587","0.016206671175533587","score[0.016206671175533587]","0.16206671175533588","918.0","0.007544824648079875","85.05999999999999","0.016206671175533587","91.8","1000","-1","1000","Epoch=1000,Best=0.016206671175533587,Worst=0.016206671175533587,Mean=0.016206671175533587,Stdev=0.0.","45875","Best=0.016206671175533587,Worst=0.15462005858882794,Mean=0.059193224630573096,Stdev=0.034770762033794846."
"0.35286448158082545","86.5","1.0","94.31555555555556","94.31555555555556","0.035286448158082545","0.023733745893729723","score[0.023733745893729723]","0.35286448158082545","804.0","0.01420842094237868","87.74","0.035286448158082545","80.4","1000","-1","1000","Epoch=1000,Best=0.035286448158082545,Worst=0.035286448158082545,Mean=0.035286448158082545,Stdev=0.0.","45828","Best=0.023733745893729723,Worst=0.1271904566529471,Mean=0.060760608039835205,Stdev=0.028108923695461942."
"0.423946953088583","85.46000000000001","1.0","94.22055555555556","94.22055555555556","0.042394695308858296","0.03509402847283166","score[0.03509402847283166]","0.4161218662871068","850.0","0.018365317839795215","82.7","0.041612186628710676","85.0","1000","-1","1000","Epoch=1000,Best=0.041612186628710676,Worst=0.041612186628710676,Mean=0.041612186628710676,Stdev=0.0.","46484","Best=0.03509402847283166,Worst=0.16857892079839037,Mean=0.0699703688634948,Stdev=0.033662320752391325."
"0.5610518350457135","86.7","1.0","94.43611111111112","94.43611111111112","0.05610518350457135","0.03945991546206531","score[0.03945991546206531]","0.5610518350457135","934.0","0.025429964574006723","85.34","0.05610518350457135","93.4","1000","-1","1000","Epoch=1000,Best=0.05610518350457135,Worst=0.05610518350457135,Mean=0.05610518350457135,Stdev=0.0.","45766","Best=0.03945991546206531,Worst=0.15327183486945123,Mean=0.07944786840822857,Stdev=0.028663737051325633."
"0.36446738307175747","86.64000000000001","1.0","94.40111111111106","94.40111111111106","0.03644673830717575","0.021352843216666362","score[0.021352843216666362]","0.36446738307175747","877.0","0.016066921953744658","87.17999999999999","0.03644673830717575","87.7","1000","-1","1000","Epoch=1000,Best=0.03644673830717575,Worst=0.03644673830717575,Mean=0.03644673830717575,Stdev=0.0.","45969","Best=0.021352843216666362,Worst=0.12341076667251523,Mean=0.05613410394417411,Stdev=0.026552560872896026."
"0.5358639123272515","85.58","1.0","94.52555555555556","94.52555555555556","0.05358639123272515","0.0437806022311522","score[0.0437806022311522]","0.5358585940569852","910.0","0.023814100482922363","84.06","0.05358585940569852","91.0","1000","-1","1000","Epoch=1000,Best=0.05358585940569852,Worst=0.05358585940569852,Mean=0.05358585940569852,Stdev=0.0.","45860","Best=0.0437806022311522,Worst=0.17578028657230677,Mean=0.07900343320902532,Stdev=0.02724050114416902."
