# Experimental Run Thu Feb 07 15:28:04 ACT 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"0.2826564428205027","86.85999999999999","1.8","94.02333333333333","94.02333333333333","0.028265644282050268","0.027208524163555015","score[0.027208524163555015]","0.2826564428205027","872.0","0.012445163780655789","80.62","0.028265644282050268","87.2","1000","-1","1000","Epoch=1000,Best=0.028265644282050268,Worst=0.028265644282050268,Mean=0.028265644282050268,Stdev=0.0.","36079","Best=0.027208524163555015,Worst=0.1466474069831562,Mean=0.05214152022332362,Stdev=0.02642555320731064."
"0.21802514579821813","85.58","1.8","94.1522222222222","94.1522222222222","0.021802514579821814","0.013145857796601204","score[0.013145857796601204]","0.21802514579821813","832.0","0.008795271139498819","85.58000000000001","0.021802514579821814","83.2","1000","-1","1000","Epoch=1000,Best=0.021802514579821814,Worst=0.021802514579821814,Mean=0.021802514579821814,Stdev=0.0.","36203","Best=0.013145857796601204,Worst=0.15694858919636173,Mean=0.05752957567129992,Stdev=0.03431356138820626."
"0.2878821900531003","86.64","1.9","93.75222222222223","93.75222222222223","0.028788219005310027","0.02739687444800106","score[0.02739687444800106]","0.2878821900531003","846.0","0.012003086605973618","84.84","0.028788219005310027","84.6","1000","-1","1000","Epoch=1000,Best=0.028788219005310027,Worst=0.028788219005310027,Mean=0.028788219005310027,Stdev=0.0.","36094","Best=0.02739687444800106,Worst=0.16922565262668954,Mean=0.06470320260792553,Stdev=0.035313356178176034."
"0.1337495657300426","85.86","1.6","93.94333333333338","93.94333333333338","0.013374956573004259","0.013374956573004259","score[0.013374956573004259]","0.1337495657300426","838.0","0.0048980526133347675","87.74","0.013374956573004259","83.8","1000","-1","1000","Epoch=1000,Best=0.013374956573004259,Worst=0.013374956573004259,Mean=0.013374956573004259,Stdev=0.0.","36188","Best=0.013374956573004259,Worst=0.14602531746674666,Mean=0.0548344534340084,Stdev=0.03761033143694222."
"0.20418866317826123","84.9","1.9","94.12666666666668","94.12666666666668","0.020418866317826124","0.02037612555466858","score[0.02037612555466858]","0.20418866317826123","846.0","0.01008105835715144","84.10000000000001","0.020418866317826124","84.6","1000","-1","1000","Epoch=1000,Best=0.020418866317826124,Worst=0.020418866317826124,Mean=0.020418866317826124,Stdev=0.0.","36406","Best=0.02037612555466858,Worst=0.16745615981459375,Mean=0.06141424106421542,Stdev=0.035737520189887406."
"0.35391829158172533","86.5","1.7","93.97000000000001","93.97000000000001","0.03539182915817253","0.02856582269512069","score[0.02856582269512069]","0.35391829158172533","864.0","0.014880827120548381","84.14","0.03539182915817253","86.4","1000","-1","1000","Epoch=1000,Best=0.03539182915817253,Worst=0.03539182915817253,Mean=0.03539182915817253,Stdev=0.0.","36203","Best=0.02856582269512069,Worst=0.1356525294598518,Mean=0.05334269695895933,Stdev=0.021861620025630128."
"0.22414645144731946","85.46000000000001","1.8","94.06055555555557","94.06055555555557","0.022414645144731946","0.019628440988378716","score[0.019628440988378716]","0.21631427035914902","848.0","0.009384614373583556","83.62000000000002","0.0216314270359149","84.8","1000","-1","1000","Epoch=1000,Best=0.0216314270359149,Worst=0.0216314270359149,Mean=0.0216314270359149,Stdev=0.0.","36187","Best=0.019628440988378716,Worst=0.17309700916683368,Mean=0.049390279942474864,Stdev=0.031248653881286125."
"0.06403146393542142","86.7","1.8","94.04222222222226","94.04222222222226","0.006403146393542142","0.006403146393542142","score[0.006403146393542142]","0.06403146393542142","816.0","0.00243453336052203","86.02000000000001","0.006403146393542142","81.6","1000","-1","1000","Epoch=1000,Best=0.006403146393542142,Worst=0.006403146393542142,Mean=0.006403146393542142,Stdev=0.0.","36110","Best=0.006403146393542142,Worst=0.14620884008960083,Mean=0.03928969393256825,Stdev=0.0360531733160735."
"0.11525063477705777","86.64000000000001","1.7","93.90055555555554","93.90055555555554","0.011525063477705776","0.011525063477705776","score[0.011525063477705776]","0.11525063477705777","822.0","0.004037682665709965","84.8","0.011525063477705776","82.2","1000","-1","1000","Epoch=1000,Best=0.011525063477705776,Worst=0.011525063477705776,Mean=0.011525063477705776,Stdev=0.0.","36062","Best=0.011525063477705776,Worst=0.12359251842511068,Mean=0.04563867074756455,Stdev=0.025291638144775565."
"0.32337214618304844","85.58","1.8","93.68944444444446","93.68944444444446","0.03233721461830484","0.0279716287512085","score[0.0279716287512085]","0.32337214618304844","890.0","0.013531576502385173","83.46000000000001","0.03233721461830484","89.0","1000","-1","1000","Epoch=1000,Best=0.03233721461830484,Worst=0.03233721461830484,Mean=0.03233721461830484,Stdev=0.0.","36047","Best=0.0279716287512085,Worst=0.17686374772694222,Mean=0.06379064519477884,Stdev=0.028718662500005706."
"0.09739130823338622","86.38000000000002","1.9","93.76944444444443","93.76944444444443","0.009739130823338622","0.009739130823338622","score[0.009739130823338622]","0.09739130823338622","844.0","0.0035244274837728127","84.5","0.009739130823338622","84.4","1000","-1","1000","Epoch=1000,Best=0.009739130823338622,Worst=0.009739130823338622,Mean=0.009739130823338622,Stdev=0.0.","36047","Best=0.009739130823338622,Worst=0.16792697616038596,Mean=0.047009337425301265,Stdev=0.042646207115861166."
"0.15444227037035096","87.57999999999998","1.7","93.81833333333331","93.81833333333331","0.015444227037035097","0.01319093018480757","score[0.01319093018480757]","0.15444227037035096","844.0","0.006985546684718699","85.9","0.015444227037035097","84.4","1000","-1","1000","Epoch=1000,Best=0.015444227037035097,Worst=0.015444227037035097,Mean=0.015444227037035097,Stdev=0.0.","36172","Best=0.01319093018480757,Worst=0.1339490711309207,Mean=0.05114376953718664,Stdev=0.02987048836256388."
