# Experimental Run Thu Feb 07 15:05:23 ACT 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"0.4728618131845031","86.85999999999999","1.0","86.26","86.26","0.04728618131845031","0.03799244448891297","score[0.03799244448891297]","0.4728618131845031","854.0","0.021946441542412414","77.25999999999999","0.04728618131845031","85.4","1000","-1","1000","Epoch=1000,Best=0.04728618131845031,Worst=0.04728618131845031,Mean=0.04728618131845031,Stdev=0.0.","26656","Best=0.03799244448891297,Worst=0.23875986433627716,Mean=0.06521494658496946,Stdev=0.038030996252445944."
"0.8306898614827588","85.58","1.0","86.21999999999998","86.21999999999998","0.08306898614827588","0.042469428320317575","score[0.042469428320317575]","0.8306898614827588","902.0","0.037299747025145935","82.17999999999999","0.08306898614827588","90.2","1000","-1","1000","Epoch=1000,Best=0.08306898614827588,Worst=0.08306898614827588,Mean=0.08306898614827588,Stdev=0.0.","26641","Best=0.042469428320317575,Worst=0.2711962411335561,Mean=0.101703623425954,Stdev=0.03611513858912044."
"0.417864617375072","86.64","1.0","87.14","87.14","0.041786461737507205","0.03399637454493239","score[0.03399637454493239]","0.4178642475449719","846.0","0.017007530183650102","83.32","0.04178642475449719","84.6","1000","-1","1000","Epoch=1000,Best=0.04178642475449719,Worst=0.04178642475449719,Mean=0.04178642475449719,Stdev=0.0.","26562","Best=0.03399637454493239,Worst=0.2817777908269187,Mean=0.07387046704048483,Stdev=0.059836516861023856."
"0.6588453349333684","85.86","1.0","85.79999999999998","85.79999999999998","0.06588453349333684","0.051814886131472934","score[0.051814886131472934]","0.658844776360129","838.0","0.03201954395707825","82.93999999999998","0.06588447763601289","83.8","1000","-1","1000","Epoch=1000,Best=0.06588447763601289,Worst=0.06588447763601289,Mean=0.06588447763601289,Stdev=0.0.","26484","Best=0.051814886131472934,Worst=0.22023659623140696,Mean=0.08706440192168852,Stdev=0.026451998488572378."
"0.9055682057123815","84.9","1.0","86.06","86.06","0.09055682057123815","0.06588902724785772","score[0.06588902724785772]","0.9057703352981141","820.0","0.042054376564558155","80.14","0.09057703352981142","82.0","1000","-1","1000","Epoch=1000,Best=0.09057703352981142,Worst=0.09057703352981142,Mean=0.09057703352981142,Stdev=0.0.","26516","Best=0.06588902724785772,Worst=0.27486596505714467,Mean=0.11394568375966985,Stdev=0.041210609724870124."
"1.2153117072323014","86.5","1.0","86.5","86.5","0.12153117072323014","0.07064079323554744","score[0.07064079323554744]","1.0915947688406913","882.0","0.05430665411840315","77.69999999999999","0.10915947688406913","88.2","1000","-1","1000","Epoch=1000,Best=0.10915947688406913,Worst=0.10915947688406913,Mean=0.10915947688406913,Stdev=0.0.","26515","Best=0.07064079323554744,Worst=0.27988654549360026,Mean=0.12238385677905096,Stdev=0.036364017870343594."
"0.26777425303788266","85.46000000000001","1.0","85.74","85.74","0.026777425303788266","0.021196016553406687","score[0.021196016553406687]","0.25889411552921837","816.0","0.011429827709735824","82.34","0.025889411552921838","81.6","1000","-1","1000","Epoch=1000,Best=0.025889411552921838,Worst=0.025889411552921838,Mean=0.025889411552921838,Stdev=0.0.","26547","Best=0.021196016553406687,Worst=0.25582039588688404,Mean=0.06340749562743395,Stdev=0.05032316079829719."
"0.4516790166027229","86.7","1.0","84.83999999999999","84.83999999999999","0.04516790166027229","0.043660058080725046","score[0.043660058080725046]","0.45167173575061514","796.0","0.02108815833458564","81.74","0.04516717357506152","79.6","1000","-1","1000","Epoch=1000,Best=0.04516717357506152,Worst=0.04516717357506152,Mean=0.04516717357506152,Stdev=0.0.","26531","Best=0.043660058080725046,Worst=0.2635390648158411,Mean=0.09655389218318054,Stdev=0.0450851319027027."
"1.1054616258051426","86.64000000000001","1.0","86.24","86.24","0.11054616258051427","0.05674890316300091","score[0.05674890316300091]","1.1054616258051406","862.0","0.05197116715536594","80.0","0.11054616258051406","86.2","1000","-1","1000","Epoch=1000,Best=0.11054616258051406,Worst=0.11054616258051406,Mean=0.11054616258051406,Stdev=0.0.","26563","Best=0.05674890316300091,Worst=0.2503369249581292,Mean=0.11913703848243987,Stdev=0.03226247183063689."
"1.400142698999243","85.58","1.0","87.06","87.06","0.1400142698999243","0.09802366595493486","score[0.09802366595493486]","1.400142698999243","922.0","0.06725002525498985","73.97999999999999","0.1400142698999243","92.2","1000","-1","1000","Epoch=1000,Best=0.1400142698999243,Worst=0.1400142698999243,Mean=0.1400142698999243,Stdev=0.0.","26531","Best=0.09802366595493486,Worst=0.2862240052490924,Mean=0.14530146977369585,Stdev=0.026257808697994683."
"0.7141942620703575","86.38000000000002","1.0","85.34","85.34","0.07141942620703576","0.04335553271914315","score[0.04335553271914315]","0.7141942620703575","836.0","0.033937449488015206","84.33999999999999","0.07141942620703576","83.6","1000","-1","1000","Epoch=1000,Best=0.07141942620703576,Worst=0.07141942620703576,Mean=0.07141942620703576,Stdev=0.0.","26485","Best=0.04335553271914315,Worst=0.2855271690775324,Mean=0.10118417957304732,Stdev=0.041596889380249684."
"0.6714228679081634","87.57999999999998","1.0","86.64000000000001","86.64000000000001","0.06714228679081634","0.03638151249007887","score[0.03638151249007887]","0.4204088002667713","844.0","0.019227073540959948","83.7","0.04204088002667713","84.4","1000","-1","1000","Epoch=1000,Best=0.04204088002667713,Worst=0.04204088002667713,Mean=0.04204088002667713,Stdev=0.0.","26547","Best=0.03638151249007887,Worst=0.20905742699511537,Mean=0.08360336752192597,Stdev=0.04258771523872905."
"1.2713761700935546","86.28","1.0","86.7","86.7","0.12713761700935547","0.08940137304389659","score[0.08940137304389659]","1.2713761700935546","892.0","0.062140814686109956","82.64","0.12713761700935547","89.2","1000","-1","1000","Epoch=1000,Best=0.12713761700935547,Worst=0.12713761700935547,Mean=0.12713761700935547,Stdev=0.0.","26532","Best=0.08940137304389659,Worst=0.24546547037216832,Mean=0.14148439209739813,Stdev=0.02573346099569993."
"0.5405638984429777","86.11999999999998","1.0","86.10000000000001","86.10000000000001","0.05405638984429777","0.04495381245800047","score[0.04495381245800047]","0.5405638984429777","839.0","0.024217276803200283","78.42","0.05405638984429777","83.9","1000","-1","1000","Epoch=1000,Best=0.05405638984429777,Worst=0.05405638984429777,Mean=0.05405638984429777,Stdev=0.0.","26500","Best=0.04495381245800047,Worst=0.20125786797069392,Mean=0.07717248263065855,Stdev=0.02599468479680893."
"0.6236471670331915","85.46000000000001","1.0","85.17999999999999","85.17999999999999","0.06236471670331915","0.04838163220400547","score[0.04838163220400547]","0.6236471670316921","864.0","0.02755631790978491","81.62","0.06236471670316921","86.4","1000","-1","1000","Epoch=1000,Best=0.06236471670316921,Worst=0.06236471670316921,Mean=0.06236471670316921,Stdev=0.0.","26546","Best=0.04838163220400547,Worst=0.31382236824450466,Mean=0.10885655494040163,Stdev=0.06255103416778542."
