# Experimental Run Thu Feb 07 16:26:36 ACT 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"0.047626625700230976","86.38000000000002","1.0","95.15780000000001","95.15780000000001","0.004762662570023097","0.004762662570023097","score[0.004762662570023097]","0.047626625700230976","832.0","0.002030991354237322","85.50000000000001","0.004762662570023097","83.2","1000","-1","1000","Epoch=1000,Best=0.004762662570023097,Worst=0.004762662570023097,Mean=0.004762662570023097,Stdev=0.0.","80765","Best=0.004762662570023097,Worst=0.13382311590443607,Mean=0.03276091021106881,Stdev=0.03005727340558228."
"0.1151791097059952","87.57999999999998","1.0","94.99839999999999","94.99839999999999","0.01151791097059952","0.0070639119874576425","score[0.0070639119874576425]","0.1151791097059952","794.0","0.004624970398252402","86.94000000000001","0.01151791097059952","79.4","1000","-1","1000","Epoch=1000,Best=0.01151791097059952,Worst=0.01151791097059952,Mean=0.01151791097059952,Stdev=0.0.","80688","Best=0.0070639119874576425,Worst=0.11876980053628924,Mean=0.028317370430088626,Stdev=0.021547852991011533."
"0.03283765325508392","86.28","1.0","95.03300000000003","95.03300000000003","0.003283765325508392","0.003283765325508392","score[0.003283765325508392]","0.03283765325508392","850.0","0.0012472663739722324","85.08000000000001","0.003283765325508392","85.0","1000","-1","1000","Epoch=1000,Best=0.003283765325508392,Worst=0.003283765325508392,Mean=0.003283765325508392,Stdev=0.0.","80640","Best=0.003283765325508392,Worst=0.110964664324619,Mean=0.02898524074062672,Stdev=0.025326219600514954."
"0.08807815581576109","86.11999999999998","1.0","95.13639999999994","95.13639999999994","0.008807815581576109","0.003880561109962815","score[0.003880561109962815]","0.08807815581576109","834.0","0.003433094004476117","85.72","0.008807815581576109","83.4","1000","-1","1000","Epoch=1000,Best=0.008807815581576109,Worst=0.008807815581576109,Mean=0.008807815581576109,Stdev=0.0.","81047","Best=0.003880561109962815,Worst=0.09892338707933668,Mean=0.03018462710845073,Stdev=0.02372504323729804."
"0.07773293004105843","85.46000000000001","1.0","95.02180000000003","95.02180000000003","0.007773293004105843","0.007773293004105843","score[0.007773293004105843]","0.07773293004105843","856.0","0.0030521731274688914","85.26","0.007773293004105843","85.6","1000","-1","1000","Epoch=1000,Best=0.007773293004105843,Worst=0.007773293004105843,Mean=0.007773293004105843,Stdev=0.0.","80844","Best=0.007773293004105843,Worst=0.11387030055751904,Mean=0.033710839995900146,Stdev=0.029621689186523567."
"0.05871870071965016","87.06000000000002","1.0","94.86759999999997","94.86759999999997","0.005871870071965016","0.005871870071965016","score[0.005871870071965016]","0.05871870071965016","894.0","0.002568019647812546","87.58000000000001","0.005871870071965016","89.4","1000","-1","1000","Epoch=1000,Best=0.005871870071965016,Worst=0.005871870071965016,Mean=0.005871870071965016,Stdev=0.0.","81328","Best=0.005871870071965016,Worst=0.10428135621105172,Mean=0.03234954783246185,Stdev=0.02418495785273329."
"0.2084332087979084","84.74","1.0","95.04359999999997","95.04359999999997","0.02084332087979084","0.016283212685018048","score[0.016283212685018048]","0.2084332087979084","916.0","0.009063903333195266","80.66","0.02084332087979084","91.6","1000","-1","1000","Epoch=1000,Best=0.02084332087979084,Worst=0.02084332087979084,Mean=0.02084332087979084,Stdev=0.0.","80594","Best=0.016283212685018048,Worst=0.11014476438776118,Mean=0.038590553566016476,Stdev=0.024024267138474702."
"0.1064035625767987","87.12000000000002","1.0","95.17120000000001","95.17120000000001","0.01064035625767987","0.01064035625767987","score[0.01064035625767987]","0.1064035625767987","820.0","0.0038851558624110006","87.4","0.01064035625767987","82.0","1000","-1","1000","Epoch=1000,Best=0.01064035625767987,Worst=0.01064035625767987,Mean=0.01064035625767987,Stdev=0.0.","80953","Best=0.01064035625767987,Worst=0.14859235923834965,Mean=0.04230684932337972,Stdev=0.035832826436815714."
"0.04471476032535828","85.9","1.0","95.059","95.059","0.0044714760325358285","0.0044714760325358285","score[0.0044714760325358285]","0.04471476032535828","802.0","0.0018190546096913285","85.54","0.0044714760325358285","80.2","1000","-1","1000","Epoch=1000,Best=0.0044714760325358285,Worst=0.0044714760325358285,Mean=0.0044714760325358285,Stdev=0.0.","80672","Best=0.0044714760325358285,Worst=0.09866275705528597,Mean=0.027248935645926748,Stdev=0.025328563796482007."
"0.1066103940828657","87.4","1.0","95.09819999999998","95.09819999999998","0.01066103940828657","0.01066103940828657","score[0.01066103940828657]","0.1066103940828657","864.0","0.004587088685135557","88.03999999999999","0.01066103940828657","86.4","1000","-1","1000","Epoch=1000,Best=0.01066103940828657,Worst=0.01066103940828657,Mean=0.01066103940828657,Stdev=0.0.","80656","Best=0.01066103940828657,Worst=0.11342283484898211,Mean=0.033398895516407845,Stdev=0.024593902119691147."
"0.08114209643922318","83.9","1.0","94.81660000000002","94.81660000000002","0.008114209643922319","0.007645356467311097","score[0.007645356467311097]","0.08114209643922318","846.0","0.0039054151351548107","87.06","0.008114209643922319","84.6","1000","-1","1000","Epoch=1000,Best=0.008114209643922319,Worst=0.008114209643922319,Mean=0.008114209643922319,Stdev=0.0.","80672","Best=0.007645356467311097,Worst=0.1119568406524063,Mean=0.033156312182085215,Stdev=0.026459470759230667."
"0.045161514968399256","87.12","1.0","95.03560000000002","95.03560000000002","0.0045161514968399255","0.0045161514968399255","score[0.0045161514968399255]","0.045161514968399256","854.0","0.0016048810555171328","84.88000000000001","0.0045161514968399255","85.4","1000","-1","1000","Epoch=1000,Best=0.0045161514968399255,Worst=0.0045161514968399255,Mean=0.0045161514968399255,Stdev=0.0.","80609","Best=0.0045161514968399255,Worst=0.11927517593228074,Mean=0.04111620657198238,Stdev=0.02922575295533617."
"0.10692126376953688","86.88000000000001","1.0","94.9426","94.9426","0.010692126376953688","0.010692126376953688","score[0.010692126376953688]","0.10692126376953688","884.0","0.004171206445034479","86.68","0.010692126376953688","88.4","1000","-1","1000","Epoch=1000,Best=0.010692126376953688,Worst=0.010692126376953688,Mean=0.010692126376953688,Stdev=0.0.","80828","Best=0.010692126376953688,Worst=0.14808468479829723,Mean=0.04319901600395218,Stdev=0.03384442625921128."
"0.1668817236353616","86.82000000000001","1.0","95.04700000000001","95.04700000000001","0.01668817236353616","0.015550267238911026","score[0.015550267238911026]","0.16670353585539752","856.0","0.006341240067209229","87.89999999999999","0.01667035358553975","85.6","1000","-1","1000","Epoch=1000,Best=0.01667035358553975,Worst=0.01667035358553975,Mean=0.01667035358553975,Stdev=0.0.","80766","Best=0.015550267238911026,Worst=0.15095302208866299,Mean=0.05266026481009381,Stdev=0.02972838157755428."
"0.09355966652692752","85.56000000000002","1.0","95.00000000000004","95.00000000000004","0.00935596665269275","0.00935596665269275","score[0.00935596665269275]","0.09355966652692752","840.0","0.0048797920770179805","85.12","0.00935596665269275","84.0","1000","-1","1000","Epoch=1000,Best=0.00935596665269275,Worst=0.00935596665269275,Mean=0.00935596665269275,Stdev=0.0.","80656","Best=0.00935596665269275,Worst=0.12189520739597488,Mean=0.03702327808469214,Stdev=0.02709607754634433."
"0.015697210305048465","87.48","1.0","95.11500000000004","95.11500000000004","0.0015697210305048465","0.0015697210305048465","score[0.0015697210305048465]","0.015697210305048465","800.0","6.030542202608536E-4","85.52000000000001","0.0015697210305048465","80.0","1000","-1","1000","Epoch=1000,Best=0.0015697210305048465,Worst=0.0015697210305048465,Mean=0.0015697210305048465,Stdev=0.0.","81094","Best=0.0015697210305048465,Worst=0.10843014086554167,Mean=0.024175585226306695,Stdev=0.02906337460927613."
"0.16315705443419642","87.1","1.0","94.9386","94.9386","0.01631570544341964","0.015501003061648196","score[0.015501003061648196]","0.16315705443419642","874.0","0.007163935519682986","85.89999999999999","0.01631570544341964","87.4","1000","-1","1000","Epoch=1000,Best=0.01631570544341964,Worst=0.01631570544341964,Mean=0.01631570544341964,Stdev=0.0.","81000","Best=0.015501003061648196,Worst=0.13839153693263695,Mean=0.04869173780516954,Stdev=0.0310717312144796."
"0.053507874549585104","86.72","1.0","95.06939999999997","95.06939999999997","0.00535078745495851","0.00535078745495851","score[0.00535078745495851]","0.053507874549585104","838.0","0.0023595812386887926","88.47999999999999","0.00535078745495851","83.8","1000","-1","1000","Epoch=1000,Best=0.00535078745495851,Worst=0.00535078745495851,Mean=0.00535078745495851,Stdev=0.0.","80687","Best=0.00535078745495851,Worst=0.11375125043661342,Mean=0.027616627902321687,Stdev=0.028224401441505283."
"0.2256699653031678","87.32","1.0","94.97319999999999","94.97319999999999","0.02256699653031678","0.018660906479317695","score[0.018660906479317695]","0.2256699653031678","882.0","0.009800620342223048","84.08000000000001","0.02256699653031678","88.2","1000","-1","1000","Epoch=1000,Best=0.02256699653031678,Worst=0.02256699653031678,Mean=0.02256699653031678,Stdev=0.0.","80641","Best=0.018660906479317695,Worst=0.13722287787290283,Mean=0.05059070050256579,Stdev=0.029578710999453094."
"0.06931513509909444","86.25999999999999","1.0","95.23739999999998","95.23739999999998","0.006931513509909444","0.006931513509909444","score[0.006931513509909444]","0.06931513509909444","830.0","0.0029374291625371795","86.62","0.006931513509909444","83.0","1000","-1","1000","Epoch=1000,Best=0.006931513509909444,Worst=0.006931513509909444,Mean=0.006931513509909444,Stdev=0.0.","81109","Best=0.006931513509909444,Worst=0.11555049093261005,Mean=0.03305152116796406,Stdev=0.024810769394542763."
