# Experimental Run Thu Feb 07 14:52:07 ACT 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"0.940743583251296","86.85999999999999","1.0","86.82","86.82","0.0940743583251296","0.09407311334046801","score[0.09407311334046801]","0.940743583251296","924.0","0.043821546563451004","78.26","0.0940743583251296","92.4","1000","-1","1000","Epoch=1000,Best=0.0940743583251296,Worst=0.0940743583251296,Mean=0.0940743583251296,Stdev=0.0.","3688","Best=0.09407311334046801,Worst=0.2840816347479735,Mean=0.14832527317287342,Stdev=0.036056364844388074."
"1.5841966974497268","85.58","1.0","86.04","86.04","0.15841966974497268","0.1334717571238031","score[0.1334717571238031]","1.5697734170069224","913.0","0.07095875738641821","80.19999999999999","0.15697734170069225","91.3","1000","-1","1000","Epoch=1000,Best=0.15697734170069225,Worst=0.15697734170069225,Mean=0.15697734170069225,Stdev=0.0.","3750","Best=0.1334717571238031,Worst=0.2843786989956084,Mean=0.17651412321041468,Stdev=0.02017859652375289."
"2.371514456749822","86.64","1.0","85.30000000000001","85.30000000000001","0.2371514456749822","0.19239941776994512","score[0.19239941776994512]","2.371514456749822","971.0","0.12021007388330747","72.14","0.2371514456749822","97.1","1000","-1","1000","Epoch=1000,Best=0.2371514456749822,Worst=0.2371514456749822,Mean=0.2371514456749822,Stdev=0.0.","3656","Best=0.19239941776994512,Worst=0.35397325100298666,Mean=0.23353803658457237,Stdev=0.016181716839111456."
"1.6754276526807392","85.86","1.0","87.29999999999998","87.29999999999998","0.16754276526807393","0.16754276526807393","score[0.16754276526807393]","1.6754276526807392","960.0","0.07569593013722489","80.33999999999999","0.16754276526807393","96.0","1000","-1","1000","Epoch=1000,Best=0.16754276526807393,Worst=0.16754276526807393,Mean=0.16754276526807393,Stdev=0.0.","3594","Best=0.16754276526807393,Worst=0.29172572390419915,Mean=0.1975891386382499,Stdev=0.020546568424554153."
"1.7401757916804477","84.9","1.0","85.82000000000001","85.82000000000001","0.17401757916804478","0.16757710651051103","score[0.16757710651051103]","1.7401757916804477","962.0","0.08208866728500336","72.85999999999999","0.17401757916804478","96.2","1000","-1","1000","Epoch=1000,Best=0.17401757916804478,Worst=0.17401757916804478,Mean=0.17401757916804478,Stdev=0.0.","3578","Best=0.16757710651051103,Worst=0.2859818320214152,Mean=0.20509600486277027,Stdev=0.022254781286587807."
"1.4178470651906059","86.5","1.0","85.67999999999999","85.67999999999999","0.14178470651906058","0.13866166796471485","score[0.13866166796471485]","1.4178470651906059","943.0","0.06777079319169163","79.16000000000001","0.14178470651906058","94.3","1000","-1","1000","Epoch=1000,Best=0.14178470651906058,Worst=0.14178470651906058,Mean=0.14178470651906058,Stdev=0.0.","3578","Best=0.13866166796471485,Worst=0.32743617621526644,Mean=0.1868115009717316,Stdev=0.03216662791381566."
"1.201927823488214","85.46000000000001","1.0","85.74","85.74","0.1201927823488214","0.10036534860089967","score[0.10036534860089967]","1.201927823488214","882.0","0.05276391261102126","79.78","0.1201927823488214","88.2","1000","-1","1000","Epoch=1000,Best=0.1201927823488214,Worst=0.1201927823488214,Mean=0.1201927823488214,Stdev=0.0.","3579","Best=0.10036534860089967,Worst=0.25638512160367805,Mean=0.16041863289875616,Stdev=0.04812220446868799."
"2.011486854684498","86.7","1.0","85.70000000000002","85.70000000000002","0.2011486854684498","0.19615320313540902","score[0.19615320313540902]","2.0225575541034213","942.0","0.09318388896932171","78.98","0.20225575541034213","94.2","1000","-1","1000","Epoch=1000,Best=0.20225575541034213,Worst=0.20225575541034213,Mean=0.20225575541034213,Stdev=0.0.","3578","Best=0.19615320313540902,Worst=0.2953633568872495,Mean=0.23229574605671463,Stdev=0.02366926633132814."
"1.9157913803474886","86.64000000000001","1.0","88.0","88.0","0.19157913803474885","0.15430686156631934","score[0.15430686156631934]","1.9157913803474886","953.0","0.08600432971330994","81.41999999999999","0.19157913803474885","95.3","1000","-1","1000","Epoch=1000,Best=0.19157913803474885,Worst=0.19157913803474885,Mean=0.19157913803474885,Stdev=0.0.","3593","Best=0.15430686156631934,Worst=0.2593105680646277,Mean=0.1945421632278979,Stdev=0.01319524003201432."
"2.149741794640992","85.58","1.0","86.69999999999999","86.69999999999999","0.2149741794640992","0.15525491876371994","score[0.15525491876371994]","2.149741794640992","938.0","0.09977813274096127","72.85999999999999","0.2149741794640992","93.8","1000","-1","1000","Epoch=1000,Best=0.2149741794640992,Worst=0.2149741794640992,Mean=0.2149741794640992,Stdev=0.0.","3625","Best=0.15525491876371994,Worst=0.335029636772087,Mean=0.19939214059092686,Stdev=0.02990389811127732."
