# Experimental Run Thu Feb 07 15:46:11 ACT 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"0.3895802271077259","86.85999999999999","1.0","95.05499999999998","95.05499999999998","0.03895802271077259","0.03890258119546202","score[0.03890258119546202]","0.3895802271077259","922.0","0.017564148627624378","86.53999999999999","0.03895802271077259","92.2","1000","-1","1000","Epoch=1000,Best=0.03895802271077259,Worst=0.03895802271077259,Mean=0.03895802271077259,Stdev=0.0.","81391","Best=0.03890258119546202,Worst=0.13643399474959927,Mean=0.06007065672585686,Stdev=0.01927416923914332."
"0.5227712258785308","85.58","1.0","94.88759999999995","94.88759999999995","0.052277122587853074","0.04617728847543821","score[0.04617728847543821]","0.5227712258785308","930.0","0.023849332083010665","85.38","0.052277122587853074","93.0","1000","-1","1000","Epoch=1000,Best=0.052277122587853074,Worst=0.052277122587853074,Mean=0.052277122587853074,Stdev=0.0.","81500","Best=0.04617728847543821,Worst=0.12783419552605138,Mean=0.07180430376539547,Stdev=0.01388116811612074."
"0.4252841843780417","86.64","1.0","94.86220000000003","94.86220000000003","0.04252841843780417","0.042528403009527226","score[0.042528403009527226]","0.4252841843780417","892.0","0.01976427539406257","87.32000000000002","0.04252841843780417","89.2","1000","-1","1000","Epoch=1000,Best=0.04252841843780417,Worst=0.04252841843780417,Mean=0.04252841843780417,Stdev=0.0.","81406","Best=0.042528403009527226,Worst=0.15229042189688177,Mean=0.07785559139245771,Stdev=0.02204571311806322."
"0.4232235472174364","85.86","1.0","95.18659999999998","95.18659999999998","0.04232235472174364","0.03681692732482102","score[0.03681692732482102]","0.4232235472174364","934.0","0.01904422625434911","88.58","0.04232235472174364","93.4","1000","-1","1000","Epoch=1000,Best=0.04232235472174364,Worst=0.04232235472174364,Mean=0.04232235472174364,Stdev=0.0.","81359","Best=0.03681692732482102,Worst=0.11407797372339964,Mean=0.05772056763467153,Stdev=0.019069927021079746."
"0.5294808485977858","84.9","1.0","95.211","95.211","0.052948084859778574","0.04402303211820347","score[0.04402303211820347]","0.5294808485977858","908.0","0.02426148391979876","87.70000000000002","0.052948084859778574","90.8","1000","-1","1000","Epoch=1000,Best=0.052948084859778574,Worst=0.052948084859778574,Mean=0.052948084859778574,Stdev=0.0.","81328","Best=0.04402303211820347,Worst=0.1307321953224975,Mean=0.06910420024058701,Stdev=0.017639132704518577."
"0.5198453347331186","86.5","1.0","94.88819999999998","94.88819999999998","0.051984533473311854","0.0397925293735764","score[0.0397925293735764]","0.5198453347331186","922.0","0.02377799972344764","87.02000000000001","0.051984533473311854","92.2","1000","-1","1000","Epoch=1000,Best=0.051984533473311854,Worst=0.051984533473311854,Mean=0.051984533473311854,Stdev=0.0.","81844","Best=0.0397925293735764,Worst=0.11697410341533439,Mean=0.06477120370669592,Stdev=0.02063766230375624."
"0.5430294331490781","85.46000000000001","1.0","95.00120000000001","95.00120000000001","0.054302943314907814","0.04413251617728729","score[0.04413251617728729]","0.5430294331490781","918.0","0.02458043251041787","86.9","0.054302943314907814","91.8","1000","-1","1000","Epoch=1000,Best=0.054302943314907814,Worst=0.054302943314907814,Mean=0.054302943314907814,Stdev=0.0.","81422","Best=0.04413251617728729,Worst=0.13892733757542128,Mean=0.06844441182071533,Stdev=0.017524407270108552."
"0.6425152515974741","86.7","1.0","94.86840000000002","94.86840000000002","0.06425152515974741","0.05830454559053021","score[0.05830454559053021]","0.6425152515974741","948.0","0.03020935821906958","84.62","0.06425152515974741","94.8","1000","-1","1000","Epoch=1000,Best=0.06425152515974741,Worst=0.06425152515974741,Mean=0.06425152515974741,Stdev=0.0.","81500","Best=0.05830454559053021,Worst=0.1428038947574213,Mean=0.08270548929029645,Stdev=0.019773528240527957."
"0.5945841062528483","86.64000000000001","1.0","95.05220000000004","95.05220000000004","0.05945841062528483","0.036158443566566216","score[0.036158443566566216]","0.5945841062528483","923.0","0.026904354322582008","86.74","0.05945841062528483","92.3","1000","-1","1000","Epoch=1000,Best=0.05945841062528483,Worst=0.05945841062528483,Mean=0.05945841062528483,Stdev=0.0.","81360","Best=0.036158443566566216,Worst=0.10101130194703072,Mean=0.0654343843926307,Stdev=0.013040837039186657."
"0.5236188553237168","85.58","1.0","94.95880000000001","94.95880000000001","0.05236188553237168","0.04968456419916006","score[0.04968456419916006]","0.5236188553237168","925.0","0.02519311336546736","87.4","0.05236188553237168","92.5","1000","-1","1000","Epoch=1000,Best=0.05236188553237168,Worst=0.05236188553237168,Mean=0.05236188553237168,Stdev=0.0.","81344","Best=0.04968456419916006,Worst=0.13487295827296256,Mean=0.0872761898967246,Stdev=0.01730225432429247."
