# Experimental Run Mon Feb 04 23:51:19 ACT 2008
Antigen Average Diversity (AAD),Average B-Cell BMU Per Antigen (ABC-BMU/Antigen),Average B-Cell Diversity (ABCD),Average B-Cell Error (ABCE),Average T-Cell BMU Per Antigen (ATC-BMU/Antigen),Average T-Cell Diversity (ATCD),Average T-Cell Error (ATCE),Average T-Cell Mapping Error (ATCME),Average T-Cell Selected Set Mapping Error (ATCSSME),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"86.38000000000002","NaN","31.238200000000003","NaN","NaN","88.52840000000002","NaN","285.0779999999999","253.9","0.4110235191660678","score[0.4110235191660678]","7.287857487714291","905.0","0.35499767815641","71.88","0.7287857487714291","90.5","1000","-1","1000","Epoch=1000,Best=0.7287857487714291,Worst=0.7287857487714291,Mean=0.7287857487714291,Stdev=0.0.","105297","Best=0.4110235191660678,Worst=0.9875236389740147,Mean=0.6520570673838734,Stdev=0.08947889066821575."
"87.57999999999998","NaN","30.69699999999999","NaN","NaN","86.01899999999999","NaN","285.482","252.3","0.40495433252443036","score[0.40495433252443036]","7.804500763315769","973.0","0.36908460331454895","81.88000000000001","0.7804500763315769","97.3","1000","-1","1000","Epoch=1000,Best=0.7804500763315769,Worst=0.7804500763315769,Mean=0.7804500763315769,Stdev=0.0.","105328","Best=0.40495433252443036,Worst=0.9271688268006111,Mean=0.6481430372120601,Stdev=0.08905789938667033."
"86.28","NaN","30.4994","NaN","NaN","86.28739999999998","NaN","284.319","252.3","0.38695371603459694","score[0.38695371603459694]","8.04252775588303","922.0","0.41838695945443655","53.19999999999999","0.8042527755883031","92.2","1000","-1","1000","Epoch=1000,Best=0.8042527755883031,Worst=0.8042527755883031,Mean=0.8042527755883031,Stdev=0.0.","105141","Best=0.38695371603459694,Worst=1.008228890541303,Mean=0.6546804186402568,Stdev=0.08949776901944798."
"86.11999999999998","NaN","31.056199999999993","NaN","NaN","88.21199999999999","NaN","279.44100000000003","241.9","0.2842609487899181","score[0.2842609487899181]","3.583734090564464","925.0","0.18199739763419948","67.53999999999999","0.35837340905644643","92.5","1000","-1","1000","Epoch=1000,Best=0.35837340905644643,Worst=0.35837340905644643,Mean=0.35837340905644643,Stdev=0.0.","105281","Best=0.2842609487899181,Worst=0.7899165896950484,Mean=0.48587530983818217,Stdev=0.07704951936433463."
"85.46000000000001","NaN","30.487399999999997","NaN","NaN","86.92600000000004","NaN","286.008","256.1","0.3445615717676105","score[0.3445615717676105]","4.305027181514549","940.0","0.2171064139967953","74.94","0.4305027181514549","94.0","1000","-1","1000","Epoch=1000,Best=0.4305027181514549,Worst=0.4305027181514549,Mean=0.4305027181514549,Stdev=0.0.","105266","Best=0.3445615717676105,Worst=1.0217519432368969,Mean=0.635740615481104,Stdev=0.09851040125676663."
"87.06000000000002","NaN","30.4292","NaN","NaN","86.85220000000001","NaN","284.544","250.2","0.3022439502614762","score[0.3022439502614762]","4.3543421313097115","919.0","0.20857988085155693","47.88","0.43543421313097114","91.9","1000","-1","1000","Epoch=1000,Best=0.43543421313097114,Worst=0.43543421313097114,Mean=0.43543421313097114,Stdev=0.0.","105172","Best=0.3022439502614762,Worst=0.870103316584584,Mean=0.605697837793666,Stdev=0.08530503074919583."
"84.74","NaN","30.651000000000003","NaN","NaN","85.90220000000001","NaN","284.9999999999999","241.8","0.44069044517687284","score[0.44069044517687284]","9.074901237541528","924.0","0.4357777253933963","46.540000000000006","0.9074901237541528","92.4","1000","-1","1000","Epoch=1000,Best=0.9074901237541528,Worst=0.9074901237541528,Mean=0.9074901237541528,Stdev=0.0.","105187","Best=0.44069044517687284,Worst=1.039777855873988,Mean=0.7452339296123015,Stdev=0.09660046088185607."
"87.12000000000002","NaN","31.057399999999994","NaN","NaN","87.88140000000004","NaN","281.02799999999996","247.4","0.3422378707146356","score[0.3422378707146356]","6.151351240349939","963.0","0.31104936049024084","34.300000000000004","0.6151351240349939","96.3","1000","-1","1000","Epoch=1000,Best=0.6151351240349939,Worst=0.6151351240349939,Mean=0.6151351240349939,Stdev=0.0.","105266","Best=0.3422378707146356,Worst=0.9137078243951218,Mean=0.6393185499462214,Stdev=0.09215273779302777."
"85.9","NaN","30.574799999999986","NaN","NaN","87.14999999999998","NaN","284.999","256.3","0.3518445630854865","score[0.3518445630854865]","7.563466285788232","936.0","0.3627868114115486","59.339999999999996","0.7563466285788232","93.6","1000","-1","1000","Epoch=1000,Best=0.7563466285788232,Worst=0.7563466285788232,Mean=0.7563466285788232,Stdev=0.0.","105218","Best=0.3518445630854865,Worst=0.9996849447454939,Mean=0.6418437022377936,Stdev=0.09846618861497024."
"87.4","NaN","30.549799999999994","NaN","NaN","87.34639999999999","NaN","281.669","238.5","0.3541692686216903","score[0.3541692686216903]","4.823288838289029","928.0","0.23844804113480306","26.2","0.48232888382890293","92.8","1000","-1","1000","Epoch=1000,Best=0.48232888382890293,Worst=0.48232888382890293,Mean=0.48232888382890293,Stdev=0.0.","105219","Best=0.3541692686216903,Worst=0.8940736033508749,Mean=0.566859583374582,Stdev=0.08096730110159826."
"83.9","NaN","30.357200000000006","NaN","NaN","86.9104","NaN","281.334","247.0","0.36970465137500585","score[0.36970465137500585]","8.014895254010128","941.0","0.4327729676002544","53.6","0.8014895254010128","94.1","1000","-1","1000","Epoch=1000,Best=0.8014895254010128,Worst=0.8014895254010128,Mean=0.8014895254010128,Stdev=0.0.","105250","Best=0.36970465137500585,Worst=1.053098437085731,Mean=0.6982124392524167,Stdev=0.09435021078390786."
"87.12","NaN","30.683000000000007","NaN","NaN","87.1434","NaN","280.50999999999993","251.7","0.3603176539118816","score[0.3603176539118816]","6.965092558818886","952.0","0.341418206506317","20.759999999999998","0.6965092558818886","95.2","1000","-1","1000","Epoch=1000,Best=0.6965092558818886,Worst=0.6965092558818886,Mean=0.6965092558818886,Stdev=0.0.","105250","Best=0.3603176539118816,Worst=0.8707132347391374,Mean=0.5686948127551795,Stdev=0.07621252309377421."
"86.88000000000001","NaN","30.36139999999999","NaN","NaN","84.67760000000004","NaN","282.31499999999994","259.2","0.3613342438103375","score[0.3613342438103375]","5.2769930693865845","953.0","0.2528941045679578","66.97999999999999","0.5276993069386584","95.3","1000","-1","1000","Epoch=1000,Best=0.5276993069386584,Worst=0.5276993069386584,Mean=0.5276993069386584,Stdev=0.0.","105219","Best=0.3613342438103375,Worst=0.9058678672707654,Mean=0.593329003517067,Stdev=0.08641645422289183."
"86.82000000000001","NaN","30.2474","NaN","NaN","86.01180000000002","NaN","284.985","258.4","0.41409160505067283","score[0.41409160505067283]","6.501513918025644","938.0","0.33118732798277384","55.460000000000015","0.6501513918025644","93.8","1000","-1","1000","Epoch=1000,Best=0.6501513918025644,Worst=0.6501513918025644,Mean=0.6501513918025644,Stdev=0.0.","105203","Best=0.41409160505067283,Worst=1.0121230791328526,Mean=0.6945668159636998,Stdev=0.09671064489714347."
"85.56000000000002","NaN","30.330199999999994","NaN","NaN","86.88600000000001","NaN","282.592","250.0","0.44673406793372183","score[0.44673406793372183]","7.689905518141527","951.0","0.3961224177116991","42.90000000000001","0.7689905518141527","95.1","1000","-1","1000","Epoch=1000,Best=0.7689905518141527,Worst=0.7689905518141527,Mean=0.7689905518141527,Stdev=0.0.","105250","Best=0.44673406793372183,Worst=0.965117731699037,Mean=0.6933816363330384,Stdev=0.09022025607057459."
"87.48","NaN","30.673799999999996","NaN","NaN","85.37720000000004","NaN","277.293","248.9","0.3612703373803911","score[0.3612703373803911]","5.753100656928264","947.0","0.2848045508875675","62.580000000000005","0.5753100656928264","94.7","1000","-1","1000","Epoch=1000,Best=0.5753100656928264,Worst=0.5753100656928264,Mean=0.5753100656928264,Stdev=0.0.","105297","Best=0.3612703373803911,Worst=0.8361369815348592,Mean=0.5657617289046383,Stdev=0.07466524698889501."
"87.1","NaN","30.121800000000004","NaN","NaN","85.015","NaN","278.99","257.5","0.3317490294725097","score[0.3317490294725097]","7.2275520890797065","933.0","0.3484086372939056","67.32","0.7227552089079706","93.3","1000","-1","1000","Epoch=1000,Best=0.7227552089079706,Worst=0.7227552089079706,Mean=0.7227552089079706,Stdev=0.0.","105125","Best=0.3317490294725097,Worst=0.9101517339687382,Mean=0.642838693768613,Stdev=0.08457508444895392."
"86.72","NaN","31.4214","NaN","NaN","87.5564","NaN","283.099","254.3","0.36653842033947576","score[0.36653842033947576]","8.740824866842667","924.0","0.4254160876514458","77.99999999999999","0.8740824866842667","92.4","1000","-1","1000","Epoch=1000,Best=0.8740824866842667,Worst=0.8740824866842667,Mean=0.8740824866842667,Stdev=0.0.","105391","Best=0.36653842033947576,Worst=0.9493526836127388,Mean=0.6657119044891261,Stdev=0.09280284845569181."
"87.32","NaN","30.7196","NaN","NaN","85.9924","NaN","280.748","246.4","0.41096789937157413","score[0.41096789937157413]","4.883145077319174","973.0","0.23406478551062113","66.85999999999999","0.4883145077319174","97.3","1000","-1","1000","Epoch=1000,Best=0.4883145077319174,Worst=0.4883145077319174,Mean=0.4883145077319174,Stdev=0.0.","105515","Best=0.41096789937157413,Worst=0.939728431469727,Mean=0.6908074720505102,Stdev=0.09348731035741913."
"86.25999999999999","NaN","30.81719999999999","NaN","NaN","86.61699999999998","NaN","279.80799999999994","244.7","0.33867199286688887","score[0.33867199286688887]","6.243771160947428","929.0","0.2965115508416129","58.31999999999999","0.6243771160947428","92.9","1000","-1","1000","Epoch=1000,Best=0.6243771160947428,Worst=0.6243771160947428,Mean=0.6243771160947428,Stdev=0.0.","105266","Best=0.33867199286688887,Worst=0.8695162419506088,Mean=0.5921758050010167,Stdev=0.0901963886453976."
