# Experimental Run Mon Jan 21 01:45:14 ACT 2008
Average Error Euclidean,Average Error Hamming,Best Score,Best Solution,Diversity Optima,Diversity Solution,Average Tissue Diversity (ATD),Epoch Count,EpochLocatedOptimalScore,Average Tissue Error (ATE),Evaluation Count,Host Diversity (HD),Host Error (HE),Last Epoch Summary,RMSE Euclidean,RMSE Hamming,Run Time Milliseconds,Score Summary
"0.10243916255754013","91.2","0.08052625287002246","score[0.08052625287002246]","86.86","78.89999999999999","93.22311999999998","1000","Unsupported","0.14650877862995942","1000","663.4599999999999","0.10243916255754013","Epoch=1000,Best=0.10243916255754013,Worst=0.10243916255754013,Mean=0.10243916255754013,Stdev=0.0.","0.36130484010419384","289.330261120402","87985","Best=0.08052625287002246,Worst=0.1663770546788513,Mean=0.11305062087560136,Stdev=0.015053927118736191."
"0.15642721054144088","93.6","0.09005060847132698","score[0.09005060847132698]","85.58","77.77999999999999","93.01128","1000","Unsupported","0.15572407799324123","1000","710.26","0.15642721054144088","Epoch=1000,Best=0.15642721054144088,Worst=0.15642721054144088,Mean=0.15642721054144088,Stdev=0.0.","0.530307946582746","296.61422757514515","87985","Best=0.09005060847132698,Worst=0.16973274283799542,Mean=0.12237938974223317,Stdev=0.014106469489097682."
"0.12142825002097349","95.8","0.09043944029660902","score[0.09043944029660902]","86.64","75.2","93.17224000000002","1000","Unsupported","0.1641804903942562","1000","709.06","0.12142825002097349","Epoch=1000,Best=0.12142825002097349,Worst=0.12142825002097349,Mean=0.12142825002097349,Stdev=0.0.","0.42964073702023575","303.47981810987034","88796","Best=0.09043944029660902,Worst=0.2031529907066092,Mean=0.13760548708776324,Stdev=0.0182873834977779."
"0.11369220129718002","92.3","0.09213889759704302","score[0.09213889759704302]","85.86","71.76","93.05624000000002","1000","Unsupported","0.15963057980667067","1000","697.14","0.11369220129718002","Epoch=1000,Best=0.11369220129718002,Worst=0.11369220129718002,Mean=0.11369220129718002,Stdev=0.0.","0.4109267366195217","292.3371341448089","87875","Best=0.09213889759704302,Worst=0.1805211449607299,Mean=0.13091130266183254,Stdev=0.01726393435207392."
"0.12880295006040282","95.3","0.09527033263129545","score[0.09527033263129545]","84.9","81.4","93.06808","1000","Unsupported","0.17048218728164857","1000","704.38","0.12880295006040282","Epoch=1000,Best=0.12880295006040282,Worst=0.12880295006040282,Mean=0.12880295006040282,Stdev=0.0.","0.43838468925941276","302.2201184567301","88172","Best=0.09527033263129545,Worst=0.18689581107633546,Mean=0.13666875779229823,Stdev=0.015216463880301762."
"0.1633311501075386","98.8","0.09762626977894216","score[0.09762626977894216]","86.5","80.86","93.34648000000001","1000","Unsupported","0.21916198435509004","1000","662.6600000000001","0.1633311501075386","Epoch=1000,Best=0.1633311501075386,Worst=0.1633311501075386,Mean=0.1633311501075386,Stdev=0.0.","0.5688371470585294","313.4453700407776","88719","Best=0.09762626977894216,Worst=0.21696530676610867,Mean=0.16009458537474344,Stdev=0.01970712903178874."
"0.11442604843701547","96.3","0.07666201737234982","score[0.07666201737234982]","85.46","81.84","93.46128000000002","1000","Unsupported","0.1591875356272252","1000","632.76","0.11442604843701547","Epoch=1000,Best=0.11442604843701547,Worst=0.11442604843701547,Mean=0.11442604843701547,Stdev=0.0.","0.40495815426585025","304.96721135230257","88172","Best=0.07666201737234982,Worst=0.19650444914690682,Mean=0.12703923081926893,Stdev=0.0188897850805755."
"0.14770209645992452","93.1","0.10374299145538876","score[0.10374299145538876]","86.7","77.52000000000001","93.3144","1000","Unsupported","0.19175066125631723","1000","664.76","0.14770209645992452","Epoch=1000,Best=0.14770209645992452,Worst=0.14770209645992452,Mean=0.14770209645992452,Stdev=0.0.","0.4988591663693964","295.14233854193134","88328","Best=0.10374299145538876,Worst=0.197045235488697,Mean=0.14470363305280787,Stdev=0.01565211962531293."
"0.12504477230951463","95.5","0.08865931620987433","score[0.08865931620987433]","86.64","76.74000000000001","93.26048","1000","Unsupported","0.1583995096457792","1000","677.1999999999999","0.12504477230951463","Epoch=1000,Best=0.12504477230951463,Worst=0.12504477230951463,Mean=0.12504477230951463,Stdev=0.0.","0.4167778732089489","302.3259830051","88031","Best=0.08865931620987433,Worst=0.1713255722930202,Mean=0.1295750465414622,Stdev=0.014039815228535793."
"0.16365642877827621","93.8","0.09572798220440644","score[0.09572798220440644]","85.58","65.34","93.3152","1000","Unsupported","0.15790699618063933","1000","672.0799999999999","0.16365642877827621","Epoch=1000,Best=0.16365642877827621,Worst=0.16365642877827621,Mean=0.16365642877827621,Stdev=0.0.","0.5658477527984775","297.0319848097171","88438","Best=0.09572798220440644,Worst=0.18097433843386618,Mean=0.12647609657899683,Stdev=0.013877215210417286."
"0.1286830906335902","99.6","0.08186754521384275","score[0.08186754521384275]","86.38","75.82000000000001","93.20447999999999","1000","Unsupported","0.16003325007340216","1000","650.32","0.1286830906335902","Epoch=1000,Best=0.1286830906335902,Worst=0.1286830906335902,Mean=0.1286830906335902,Stdev=0.0.","0.4425059743517962","315.5312979721663","88000","Best=0.08186754521384275,Worst=0.19415999054536587,Mean=0.12769545060351875,Stdev=0.019585644537495606."
"0.1553259096663531","95.1","0.09694489716190687","score[0.09694489716190687]","87.58","79.8","93.48456000000002","1000","Unsupported","0.17332935530090007","1000","651.06","0.1553259096663531","Epoch=1000,Best=0.1553259096663531,Worst=0.1553259096663531,Mean=0.1553259096663531,Stdev=0.0.","0.5604998832067438","301.146143923511","88375","Best=0.09694489716190687,Worst=0.21740074827713496,Mean=0.14608255514352375,Stdev=0.020674450654735294."
"0.1369455584497294","95.0","0.10224927930634757","score[0.10224927930634757]","86.28","81.08","93.24664","1000","Unsupported","0.16208789731744616","1000","695.9","0.1369455584497294","Epoch=1000,Best=0.1369455584497294,Worst=0.1369455584497294,Mean=0.1369455584497294,Stdev=0.0.","0.44721439050297335","301.5625971502434","87812","Best=0.10224927930634757,Worst=0.18948015435427354,Mean=0.1399797375446853,Stdev=0.01645218189891633."
"0.11376475264945393","95.1","0.08732560041789342","score[0.08732560041789342]","86.12","72.94","93.46304","1000","Unsupported","0.15238266299124542","1000","656.0400000000001","0.11376475264945393","Epoch=1000,Best=0.11376475264945393,Worst=0.11376475264945393,Mean=0.11376475264945393,Stdev=0.0.","0.4108379503753877","301.739954265258","87984","Best=0.08732560041789342,Worst=0.18260757188877264,Mean=0.12737474317478345,Stdev=0.015110184506803471."
