# Experimental Run Sun Jan 20 22:06:05 ACT 2008
Average Error Euclidean,Average Error Hamming,Best Score,Best Solution,Diversity Optima,Diversity Solution,Average Tissue Diversity (ATD),Epoch Count,EpochLocatedOptimalScore,Average Tissue Error (ATE),Evaluation Count,Host Diversity (HD),Host Error (HE),Last Epoch Summary,RMSE Euclidean,RMSE Hamming,Run Time Milliseconds,Score Summary
"0.07030461372006062","92.8","0.06476551081959209","score[0.06476551081959209]","86.86","80.22","82.088","1000","Unsupported","0.09945700648767034","1000","751.3599999999999","0.07030461372006062","Epoch=1000,Best=0.07030461372006062,Worst=0.07030461372006062,Mean=0.07030461372006062,Stdev=0.0.","0.2736050093224168","294.4554295644759","86687","Best=0.06476551081959209,Worst=0.1622501673371583,Mean=0.08756045269048371,Stdev=0.01138973143346762."
"0.09061605617215138","92.8","0.07006831820233908","score[0.07006831820233908]","85.58","78.02","82.4864","1000","Unsupported","0.12600670197780608","1000","703.4800000000001","0.09061605617215138","Epoch=1000,Best=0.09061605617215138,Worst=0.09061605617215138,Mean=0.09061605617215138,Stdev=0.0.","0.3433390574518508","294.27877939124323","87391","Best=0.07006831820233908,Worst=0.14172242248120065,Mean=0.09869012575670846,Stdev=0.011377179626351446."
"0.118354781191604","88.9","0.07746229409741166","score[0.07746229409741166]","86.64","79.14000000000001","80.5472","1000","Unsupported","0.12726050617323684","1000","687.16","0.118354781191604","Epoch=1000,Best=0.118354781191604,Worst=0.118354781191604,Mean=0.118354781191604,Stdev=0.0.","0.4272903240353139","281.42672225643395","86390","Best=0.07746229409741166,Worst=0.16979917136692824,Mean=0.11280088968432052,Stdev=0.013989862919346872."
"0.08287749768515487","92.4","0.052118098608775455","score[0.052118098608775455]","85.86","77.61999999999999","79.39552","1000","Unsupported","0.11744101769836787","1000","652.32","0.08287749768515487","Epoch=1000,Best=0.08287749768515487,Worst=0.08287749768515487,Mean=0.08287749768515487,Stdev=0.0.","0.393990210773565","293.2575659723036","86360","Best=0.052118098608775455,Worst=0.16271884928765,Mean=0.08441275956395472,Stdev=0.01631549242831511."
"0.08239302659733332","90.4","0.06489401322702816","score[0.06489401322702816]","84.9","82.58","79.99632","1000","Unsupported","0.1121923159421446","1000","753.1200000000001","0.08239302659733332","Epoch=1000,Best=0.08239302659733332,Worst=0.08239302659733332,Mean=0.08239302659733332,Stdev=0.0.","0.3422831572213442","286.6077458827657","86297","Best=0.06489401322702816,Worst=0.16701516939539082,Mean=0.0943622846841617,Stdev=0.016120972451658985."
"0.15950287356225007","96.2","0.07569637584655417","score[0.07569637584655417]","86.5","75.53999999999999","78.5232","1000","Unsupported","0.1703444426247706","1000","741.16","0.15950287356225007","Epoch=1000,Best=0.15950287356225007,Worst=0.15950287356225007,Mean=0.15950287356225007,Stdev=0.0.","0.565651409150753","305.1360352367449","86687","Best=0.07569637584655417,Worst=0.17972491394964057,Mean=0.1267620711543347,Stdev=0.01711495226803619."
"0.10214387506735567","94.6","0.06544839480236447","score[0.06544839480236447]","85.46","81.41999999999999","79.76584","1000","Unsupported","0.1309128816941408","1000","663.74","0.10214387506735567","Epoch=1000,Best=0.10214387506735567,Worst=0.10214387506735567,Mean=0.10214387506735567,Stdev=0.0.","0.37899583705161893","299.7131962393381","86375","Best=0.06544839480236447,Worst=0.18479881340541277,Mean=0.09110719284154035,Stdev=0.013047376080670482."
"0.09444454439900654","91.6","0.07730082237893472","score[0.07730082237893472]","86.7","72.14000000000001","76.71288000000001","1000","Unsupported","0.12641775835119465","1000","763.8199999999999","0.09444454439900654","Epoch=1000,Best=0.09444454439900654,Worst=0.09444454439900654,Mean=0.09444454439900654,Stdev=0.0.","0.31397591247974244","290.62690859588344","86312","Best=0.07730082237893472,Worst=0.15804801073237013,Mean=0.10800225974197816,Stdev=0.014230956297116681."
"0.09145049541162485","93.0","0.047942198094242376","score[0.047942198094242376]","86.64","76.6","83.14616000000001","1000","Unsupported","0.13471041261665873","1000","762.5000000000001","0.09145049541162485","Epoch=1000,Best=0.09145049541162485,Worst=0.09145049541162485,Mean=0.09145049541162485,Stdev=0.0.","0.3185826269569905","295.1948509036023","87344","Best=0.047942198094242376,Worst=0.1407464303182588,Mean=0.09057041424294819,Stdev=0.01491071406568271."
"0.11031341303138853","93.8","0.0767081110855382","score[0.0767081110855382]","85.58","77.06","84.42975999999999","1000","Unsupported","0.14114124669829436","1000","671.1200000000001","0.11031341303138853","Epoch=1000,Best=0.11031341303138853,Worst=0.11031341303138853,Mean=0.11031341303138853,Stdev=0.0.","0.38978527887952913","297.6508021154991","87875","Best=0.0767081110855382,Worst=0.1553246215156123,Mean=0.10502738809820965,Stdev=0.012180095432571324."
