# Experimental Run Mon Feb 11 23:59:11 ACT 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Average Cell Mapped Diversity (ACMD),Average Mapped BMU Euclidean Error (AMBMUEE),Average Mapped BMU Hamming Error (AMBMUHE),Average Network Cell Diversity (ANCD),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"NaN","86.38000000000002","NaN","89.84659999999998","89.84659999999998","NaN","89.23420000000004","NaN","NaN","179.0808","0.009282353232027751","score[0.009282353232027751]","0.09282353232027751","826.0","NaN","85.3","0.009282353232027751","82.6","1000","-1","1000","Epoch=1000,Best=0.009282353232027751,Worst=0.009282353232027751,Mean=0.009282353232027751,Stdev=0.0.","204907","Best=0.009282353232027751,Worst=0.12770004572957494,Mean=0.050041109439791454,Stdev=0.028285829557825163."
"NaN","87.57999999999998","NaN","89.27079999999998","89.27079999999998","NaN","87.85700000000001","NaN","NaN","177.12780000000004","0.04000648419622231","score[0.04000648419622231]","0.5138676661928897","930.0","NaN","86.94","0.05138676661928897","93.0","1000","-1","1000","Epoch=1000,Best=0.05138676661928897,Worst=0.05138676661928897,Mean=0.05138676661928897,Stdev=0.0.","204953","Best=0.04000648419622231,Worst=0.16367604857385715,Mean=0.07198648191824357,Stdev=0.02386282198284411."
"NaN","86.28","NaN","88.19440000000003","88.19440000000003","NaN","89.90020000000003","NaN","NaN","178.0946000000001","7.651959643005102E-4","score[7.651959643005102E-4]","0.007651959643005102","752.0","NaN","85.00000000000001","7.651959643005102E-4","75.2","1000","-1","1000","Epoch=1000,Best=7.651959643005102E-4,Worst=7.651959643005102E-4,Mean=7.651959643005102E-4,Stdev=0.0.","206641","Best=7.651959643005102E-4,Worst=0.14775162843874937,Mean=0.03726939022329668,Stdev=0.037941236680584634."
"NaN","86.11999999999998","NaN","89.34900000000003","89.34900000000003","NaN","89.59839999999997","NaN","NaN","178.94740000000004","0.0038718512803602506","score[0.0038718512803602506]","0.03871851280360251","792.0","NaN","86.2","0.0038718512803602506","79.2","1000","-1","1000","Epoch=1000,Best=0.0038718512803602506,Worst=0.0038718512803602506,Mean=0.0038718512803602506,Stdev=0.0.","205578","Best=0.0038718512803602506,Worst=0.13927244294980598,Mean=0.037372501539752266,Stdev=0.028874650547319025."
"NaN","85.46000000000001","NaN","90.32740000000004","90.32740000000004","NaN","88.98279999999995","NaN","NaN","179.31019999999992","0.0011649353360483593","score[0.0011649353360483593]","0.011649353360483592","788.0","NaN","84.98","0.0011649353360483593","78.8","1000","-1","1000","Epoch=1000,Best=0.0011649353360483593,Worst=0.0011649353360483593,Mean=0.0011649353360483593,Stdev=0.0.","205360","Best=0.0011649353360483593,Worst=0.13318407633396953,Mean=0.037129629669846176,Stdev=0.03560432065035613."
"NaN","87.06000000000002","NaN","89.96320000000003","89.96320000000003","NaN","89.67","NaN","NaN","179.6332","0.007846182538067795","score[0.007846182538067795]","0.2903298767408913","822.0","NaN","86.7","0.029032987674089128","82.2","1000","-1","1000","Epoch=1000,Best=0.029032987674089128,Worst=0.029032987674089128,Mean=0.029032987674089128,Stdev=0.0.","205375","Best=0.007846182538067795,Worst=0.11394584217523276,Mean=0.03015184661508581,Stdev=0.0205127463779108."
"NaN","84.74","NaN","89.10760000000003","89.10760000000003","NaN","90.01179999999998","NaN","NaN","179.11940000000007","0.035018001533602676","score[0.035018001533602676]","0.3501800153360268","858.0","NaN","84.78","0.035018001533602676","85.8","1000","-1","1000","Epoch=1000,Best=0.035018001533602676,Worst=0.035018001533602676,Mean=0.035018001533602676,Stdev=0.0.","205016","Best=0.035018001533602676,Worst=0.13195255200824113,Mean=0.0665088851724062,Stdev=0.01761325649695277."
"NaN","87.12000000000002","NaN","89.94980000000004","89.94980000000004","NaN","90.28859999999997","NaN","NaN","180.23839999999996","0.0038582952507111522","score[0.0038582952507111522]","0.03858295250711152","846.0","NaN","85.11999999999999","0.0038582952507111522","84.6","1000","-1","1000","Epoch=1000,Best=0.0038582952507111522,Worst=0.0038582952507111522,Mean=0.0038582952507111522,Stdev=0.0.","205954","Best=0.0038582952507111522,Worst=0.18649099237542424,Mean=0.04700384068577756,Stdev=0.03819509407713155."
"NaN","85.9","NaN","89.97440000000002","89.97440000000002","NaN","90.02739999999996","NaN","NaN","180.00180000000012","0.009117161009240192","score[0.009117161009240192]","0.25259156485699763","794.0","NaN","87.25999999999999","0.025259156485699763","79.4","1000","-1","1000","Epoch=1000,Best=0.025259156485699763,Worst=0.025259156485699763,Mean=0.025259156485699763,Stdev=0.0.","205234","Best=0.009117161009240192,Worst=0.12079450834999719,Mean=0.046067122449695026,Stdev=0.01897273808026151."
"NaN","87.4","NaN","90.61640000000001","90.61640000000001","NaN","88.64660000000002","NaN","NaN","179.2630000000001","0.0018150315121440853","score[0.0018150315121440853]","0.018150315121440854","780.0","NaN","87.03999999999999","0.0018150315121440853","78.0","1000","-1","1000","Epoch=1000,Best=0.0018150315121440853,Worst=0.0018150315121440853,Mean=0.0018150315121440853,Stdev=0.0.","206109","Best=0.0018150315121440853,Worst=0.12076837025941078,Mean=0.02816668859192045,Stdev=0.027387004622793382."
"NaN","83.9","NaN","88.84819999999996","88.84819999999996","NaN","88.8422","NaN","NaN","177.69040000000004","0.005043767638991054","score[0.005043767638991054]","0.050437676389910535","814.0","NaN","84.73999999999998","0.005043767638991054","81.4","1000","-1","1000","Epoch=1000,Best=0.005043767638991054,Worst=0.005043767638991054,Mean=0.005043767638991054,Stdev=0.0.","205532","Best=0.005043767638991054,Worst=0.1422023930414671,Mean=0.04077369939990289,Stdev=0.024885786091222818."
"NaN","87.12","NaN","88.36540000000002","88.36540000000002","NaN","89.31080000000001","NaN","NaN","177.6762","8.248031838762416E-4","score[8.248031838762416E-4]","0.008248031838762417","778.0","NaN","85.52000000000001","8.248031838762416E-4","77.8","1000","-1","1000","Epoch=1000,Best=8.248031838762416E-4,Worst=8.248031838762416E-4,Mean=8.248031838762416E-4,Stdev=0.0.","204937","Best=8.248031838762416E-4,Worst=0.11610310865087699,Mean=0.02674311054492612,Stdev=0.026404110804217472."
"NaN","86.88000000000001","NaN","88.55679999999998","88.55679999999998","NaN","87.09200000000001","NaN","NaN","175.64880000000005","0.01275411309512069","score[0.01275411309512069]","0.1836196346919815","840.0","NaN","86.04","0.01836196346919815","84.0","1000","-1","1000","Epoch=1000,Best=0.01836196346919815,Worst=0.01836196346919815,Mean=0.01836196346919815,Stdev=0.0.","204922","Best=0.01275411309512069,Worst=0.12162481851933873,Mean=0.043331532324964214,Stdev=0.021484289287752863."
"NaN","86.82000000000001","NaN","89.23339999999996","89.23339999999996","NaN","88.70279999999997","NaN","NaN","177.93619999999999","0.006287945970389876","score[0.006287945970389876]","0.06287945970389876","892.0","NaN","86.50000000000001","0.006287945970389876","89.2","1000","-1","1000","Epoch=1000,Best=0.006287945970389876,Worst=0.006287945970389876,Mean=0.006287945970389876,Stdev=0.0.","205093","Best=0.006287945970389876,Worst=0.15424168263655963,Mean=0.05966523012699011,Stdev=0.028226689098279148."
"NaN","85.56000000000002","NaN","89.81439999999999","89.81439999999999","NaN","89.22699999999999","NaN","NaN","179.04139999999998","0.014267063617869858","score[0.014267063617869858]","0.14267063617869857","860.0","NaN","87.6","0.014267063617869858","86.0","1000","-1","1000","Epoch=1000,Best=0.014267063617869858,Worst=0.014267063617869858,Mean=0.014267063617869858,Stdev=0.0.","205360","Best=0.014267063617869858,Worst=0.1146017103404503,Mean=0.05821866447576015,Stdev=0.021020443389013765."
"NaN","87.48","NaN","89.91120000000005","89.91120000000005","NaN","88.87799999999999","NaN","NaN","178.78920000000005","0.017937530644948574","score[0.017937530644948574]","0.17937530644948574","808.0","NaN","86.0","0.017937530644948574","80.8","1000","-1","1000","Epoch=1000,Best=0.017937530644948574,Worst=0.017937530644948574,Mean=0.017937530644948574,Stdev=0.0.","204968","Best=0.017937530644948574,Worst=0.1316332658950628,Mean=0.05184140888361702,Stdev=0.026120936074804976."
"NaN","87.1","NaN","89.01979999999998","89.01979999999998","NaN","89.76139999999994","NaN","NaN","178.78120000000007","0.02461837011707747","score[0.02461837011707747]","0.26474528341580866","888.0","NaN","87.46000000000001","0.026474528341580865","88.8","1000","-1","1000","Epoch=1000,Best=0.026474528341580865,Worst=0.026474528341580865,Mean=0.026474528341580865,Stdev=0.0.","205172","Best=0.02461837011707747,Worst=0.15438189147482903,Mean=0.05492368005923448,Stdev=0.027275777597144536."
"NaN","86.72","NaN","89.0924","89.0924","NaN","89.07340000000003","NaN","NaN","178.1658","0.012522323471731687","score[0.012522323471731687]","0.12522323471731686","826.0","NaN","85.84","0.012522323471731687","82.6","1000","-1","1000","Epoch=1000,Best=0.012522323471731687,Worst=0.012522323471731687,Mean=0.012522323471731687,Stdev=0.0.","204984","Best=0.012522323471731687,Worst=0.15100955636847746,Mean=0.057892398819745845,Stdev=0.030681228093058018."
"NaN","87.32","NaN","89.29820000000001","89.29820000000001","NaN","89.02079999999998","NaN","NaN","178.31899999999993","0.008270474480339286","score[0.008270474480339286]","0.08270474480339285","824.0","NaN","85.96000000000001","0.008270474480339286","82.4","1000","-1","1000","Epoch=1000,Best=0.008270474480339286,Worst=0.008270474480339286,Mean=0.008270474480339286,Stdev=0.0.","204625","Best=0.008270474480339286,Worst=0.15787690947538718,Mean=0.05447684823865662,Stdev=0.03652612468987211."
"NaN","86.25999999999999","NaN","88.27139999999997","88.27139999999997","NaN","87.64820000000002","NaN","NaN","175.91960000000003","0.03099251466219636","score[0.03099251466219636]","0.4627339534411385","882.0","NaN","86.86","0.04627339534411385","88.2","1000","-1","1000","Epoch=1000,Best=0.04627339534411385,Worst=0.04627339534411385,Mean=0.04627339534411385,Stdev=0.0.","204437","Best=0.03099251466219636,Worst=0.1554427090093196,Mean=0.0697229804677102,Stdev=0.017781892073014557."
