# Experimental Run Tue Feb 12 03:23:42 ACT 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Average Cell Mapped Diversity (ACMD),Average Mapped BMU Euclidean Error (AMBMUEE),Average Mapped BMU Hamming Error (AMBMUHE),Average Network Cell Diversity (ANCD),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"NaN","86.38000000000002","NaN","90.1992","90.1992","NaN","88.19559999999996","NaN","NaN","178.39479999999995","0.11641188263258333","score[0.11641188263258333]","1.5626545166932022","940.0","NaN","79.98","0.1562654516693202","94.0","1000","-1","1000","Epoch=1000,Best=0.1562654516693202,Worst=0.1562654516693202,Mean=0.1562654516693202,Stdev=0.0.","205437","Best=0.11641188263258333,Worst=0.3070408273120595,Mean=0.21424536684650775,Stdev=0.027473147435863134."
"NaN","87.57999999999998","NaN","89.39759999999995","89.39759999999995","NaN","89.9924","NaN","NaN","179.38999999999993","0.11890816804352636","score[0.11890816804352636]","2.2178436955029395","938.0","NaN","83.97999999999999","0.22178436955029396","93.8","1000","-1","1000","Epoch=1000,Best=0.22178436955029396,Worst=0.22178436955029396,Mean=0.22178436955029396,Stdev=0.0.","205609","Best=0.11890816804352636,Worst=0.2772038580462341,Mean=0.1992946706302455,Stdev=0.025944180903367944."
"NaN","86.28","NaN","88.30400000000002","88.30400000000002","NaN","89.21039999999998","NaN","NaN","177.5144","0.1176676565005244","score[0.1176676565005244]","1.7328144806733483","946.0","NaN","83.52","0.17328144806733484","94.6","1000","-1","1000","Epoch=1000,Best=0.17328144806733484,Worst=0.17328144806733484,Mean=0.17328144806733484,Stdev=0.0.","205125","Best=0.1176676565005244,Worst=0.2853481599828211,Mean=0.20395270307945676,Stdev=0.02250297139519522."
"NaN","86.11999999999998","NaN","89.74999999999999","89.74999999999999","NaN","90.06480000000003","NaN","NaN","179.81480000000002","0.13045196109378293","score[0.13045196109378293]","2.008244095283249","966.0","NaN","74.88000000000001","0.20082440952832492","96.6","1000","-1","1000","Epoch=1000,Best=0.20082440952832492,Worst=0.20082440952832492,Mean=0.20082440952832492,Stdev=0.0.","205672","Best=0.13045196109378293,Worst=0.24952219834194173,Mean=0.18662409532536406,Stdev=0.020624096622402728."
"NaN","85.46000000000001","NaN","89.3066","89.3066","NaN","89.49659999999999","NaN","NaN","178.8032","0.1310910034487785","score[0.1310910034487785]","3.784456800978516","1000.0","NaN","81.66","0.3784456800978516","100.0","1000","-1","1000","Epoch=1000,Best=0.3784456800978516,Worst=0.3784456800978516,Mean=0.3784456800978516,Stdev=0.0.","205859","Best=0.1310910034487785,Worst=0.3784456800978516,Mean=0.2686500467397744,Stdev=0.03722539259486459."
"NaN","87.06000000000002","NaN","89.05400000000002","89.05400000000002","NaN","88.10260000000002","NaN","NaN","177.15660000000003","0.1120114288568923","score[0.1120114288568923]","1.614321478043501","928.0","NaN","78.69999999999999","0.16143214780435008","92.8","1000","-1","1000","Epoch=1000,Best=0.16143214780435008,Worst=0.16143214780435008,Mean=0.16143214780435008,Stdev=0.0.","205391","Best=0.1120114288568923,Worst=0.24887964842126803,Mean=0.18633739036444064,Stdev=0.025554407832808497."
"NaN","84.74","NaN","90.20280000000001","90.20280000000001","NaN","90.0842","NaN","NaN","180.287","0.12397640820531972","score[0.12397640820531972]","3.020526895045959","979.0","NaN","75.64","0.3020526895045959","97.9","1000","-1","1000","Epoch=1000,Best=0.3020526895045959,Worst=0.3020526895045959,Mean=0.3020526895045959,Stdev=0.0.","206562","Best=0.12397640820531972,Worst=0.386116918528358,Mean=0.28434734618334745,Stdev=0.038043059174463274."
"NaN","87.12000000000002","NaN","90.48819999999998","90.48819999999998","NaN","89.61680000000005","NaN","NaN","180.105","0.11145788809794906","score[0.11145788809794906]","1.7334899095960308","914.0","NaN","83.04000000000002","0.17334899095960307","91.4","1000","-1","1000","Epoch=1000,Best=0.17334899095960307,Worst=0.17334899095960307,Mean=0.17334899095960307,Stdev=0.0.","205563","Best=0.11145788809794906,Worst=0.2510472347902244,Mean=0.16822171844765058,Stdev=0.02190834490937309."
"NaN","85.9","NaN","89.49000000000004","89.49000000000004","NaN","90.37939999999999","NaN","NaN","179.86939999999996","0.12327608926161981","score[0.12327608926161981]","2.275660530755216","984.0","NaN","77.1","0.2275660530755216","98.4","1000","-1","1000","Epoch=1000,Best=0.2275660530755216,Worst=0.2275660530755216,Mean=0.2275660530755216,Stdev=0.0.","205859","Best=0.12327608926161981,Worst=0.3805821497151509,Mean=0.2891211317681251,Stdev=0.03263778899798075."
"NaN","87.4","NaN","89.9808","89.9808","NaN","89.7756","NaN","NaN","179.75640000000004","0.11556769645363688","score[0.11556769645363688]","1.996012600671554","939.0","NaN","81.78","0.1996012600671554","93.9","1000","-1","1000","Epoch=1000,Best=0.1996012600671554,Worst=0.1996012600671554,Mean=0.1996012600671554,Stdev=0.0.","205328","Best=0.11556769645363688,Worst=0.2809278890325255,Mean=0.2035417182025399,Stdev=0.024209527565144755."
"NaN","83.9","NaN","89.31380000000001","89.31380000000001","NaN","88.77739999999999","NaN","NaN","178.09119999999996","0.11212359828512057","score[0.11212359828512057]","2.613375521284037","954.0","NaN","78.02","0.2613375521284037","95.4","1000","-1","1000","Epoch=1000,Best=0.2613375521284037,Worst=0.2613375521284037,Mean=0.2613375521284037,Stdev=0.0.","205672","Best=0.11212359828512057,Worst=0.36220868414018603,Mean=0.27371048329796127,Stdev=0.03321660703485452."
"NaN","87.12","NaN","88.8594","88.8594","NaN","90.06939999999999","NaN","NaN","178.92880000000002","0.1227361428697377","score[0.1227361428697377]","2.2281897282393794","966.0","NaN","80.16","0.22281897282393795","96.6","1000","-1","1000","Epoch=1000,Best=0.22281897282393795,Worst=0.22281897282393795,Mean=0.22281897282393795,Stdev=0.0.","205250","Best=0.1227361428697377,Worst=0.2840462441993739,Mean=0.21385939337047497,Stdev=0.025367264090439656."
"NaN","86.88000000000001","NaN","88.97980000000001","88.97980000000001","NaN","89.04999999999997","NaN","NaN","178.0298","0.10868933749848193","score[0.10868933749848193]","2.018092549413721","941.0","NaN","79.94","0.20180925494137208","94.1","1000","-1","1000","Epoch=1000,Best=0.20180925494137208,Worst=0.20180925494137208,Mean=0.20180925494137208,Stdev=0.0.","205594","Best=0.10868933749848193,Worst=0.28628679386596917,Mean=0.22432958114588814,Stdev=0.023537705480012897."
"NaN","86.82000000000001","NaN","89.86859999999999","89.86859999999999","NaN","90.76199999999999","NaN","NaN","180.63060000000004","0.14926908903563457","score[0.14926908903563457]","2.362775844122646","930.0","NaN","79.1","0.2362775844122646","93.0","1000","-1","1000","Epoch=1000,Best=0.2362775844122646,Worst=0.2362775844122646,Mean=0.2362775844122646,Stdev=0.0.","204969","Best=0.14926908903563457,Worst=0.2969840548576647,Mean=0.22180308463547624,Stdev=0.024057119215730866."
"NaN","85.56000000000002","NaN","88.92699999999999","88.92699999999999","NaN","89.36939999999998","NaN","NaN","178.2964","0.11438464793185463","score[0.11438464793185463]","2.162252604432115","960.0","NaN","70.28","0.2162252604432115","96.0","1000","-1","1000","Epoch=1000,Best=0.2162252604432115,Worst=0.2162252604432115,Mean=0.2162252604432115,Stdev=0.0.","205422","Best=0.11438464793185463,Worst=0.3002117367075141,Mean=0.21229603318711854,Stdev=0.028770474718673125."
"NaN","87.48","NaN","90.37759999999997","90.37759999999997","NaN","89.79519999999998","NaN","NaN","180.1728","0.12070997427935395","score[0.12070997427935395]","2.5493890558142356","968.0","NaN","75.67999999999999","0.25493890558142357","96.8","1000","-1","1000","Epoch=1000,Best=0.25493890558142357,Worst=0.25493890558142357,Mean=0.25493890558142357,Stdev=0.0.","205500","Best=0.12070997427935395,Worst=0.3234485904398314,Mean=0.2441401846023467,Stdev=0.026117519053845295."
"NaN","87.1","NaN","88.36540000000002","88.36540000000002","NaN","88.67","NaN","NaN","177.03540000000004","0.13341372052750758","score[0.13341372052750758]","2.099346178981889","966.0","NaN","72.30000000000001","0.2099346178981889","96.6","1000","-1","1000","Epoch=1000,Best=0.2099346178981889,Worst=0.2099346178981889,Mean=0.2099346178981889,Stdev=0.0.","204859","Best=0.13341372052750758,Worst=0.2927211765919229,Mean=0.21689857334758372,Stdev=0.026840834846167474."
"NaN","86.72","NaN","89.50280000000004","89.50280000000004","NaN","90.4654","NaN","NaN","179.9681999999999","0.11344997989531092","score[0.11344997989531092]","2.4965836518304836","948.0","NaN","76.16","0.24965836518304835","94.8","1000","-1","1000","Epoch=1000,Best=0.24965836518304835,Worst=0.24965836518304835,Mean=0.24965836518304835,Stdev=0.0.","205547","Best=0.11344997989531092,Worst=0.3178383826733747,Mean=0.23424174460722827,Stdev=0.027053018562794347."
"NaN","87.32","NaN","89.04739999999994","89.04739999999994","NaN","89.4316","NaN","NaN","178.4790000000001","0.12529028870195563","score[0.12529028870195563]","1.6954778289373087","963.0","NaN","78.53999999999999","0.16954778289373088","96.3","1000","-1","1000","Epoch=1000,Best=0.16954778289373088,Worst=0.16954778289373088,Mean=0.16954778289373088,Stdev=0.0.","196031","Best=0.12529028870195563,Worst=0.29300810746537437,Mean=0.19515670850946348,Stdev=0.024674862332538496."
"NaN","86.25999999999999","NaN","88.97019999999999","88.97019999999999","NaN","89.60260000000002","NaN","NaN","178.5728","0.12749080439694901","score[0.12749080439694901]","2.0392533192486093","941.0","NaN","73.84","0.20392533192486093","94.1","1000","-1","1000","Epoch=1000,Best=0.20392533192486093,Worst=0.20392533192486093,Mean=0.20392533192486093,Stdev=0.0.","182485","Best=0.12749080439694901,Worst=0.278087269029806,Mean=0.19503429619240018,Stdev=0.024616574297576813."
