# Experimental Run Tue Feb 12 01:41:31 ACT 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Average Cell Mapped Diversity (ACMD),Average Mapped BMU Euclidean Error (AMBMUEE),Average Mapped BMU Hamming Error (AMBMUHE),Average Network Cell Diversity (ANCD),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"NaN","85.46000000000001","NaN","89.03379999999999","89.03379999999999","NaN","90.4484","NaN","NaN","179.48219999999998","0.0020589937405226513","score[0.0020589937405226513]","0.020589937405226515","806.0","NaN","86.97999999999999","0.0020589937405226513","80.6","1000","-1","1000","Epoch=1000,Best=0.0020589937405226513,Worst=0.0020589937405226513,Mean=0.0020589937405226513,Stdev=0.0.","204625","Best=0.0020589937405226513,Worst=0.11987696816947853,Mean=0.03482108135707023,Stdev=0.02663767981109765."
"NaN","87.06000000000002","NaN","89.03599999999997","89.03599999999997","NaN","89.22239999999996","NaN","NaN","178.25839999999997","0.016667313457993264","score[0.016667313457993264]","0.23521265627540222","874.0","NaN","86.02000000000001","0.02352126562754022","87.4","1000","-1","1000","Epoch=1000,Best=0.02352126562754022,Worst=0.02352126562754022,Mean=0.02352126562754022,Stdev=0.0.","204750","Best=0.016667313457993264,Worst=0.12852083727624702,Mean=0.053918841913309416,Stdev=0.025349048520750078."
"NaN","84.74","NaN","89.29500000000002","89.29500000000002","NaN","89.60940000000001","NaN","NaN","178.9044","0.007010536493231001","score[0.007010536493231001]","0.07010536493231001","796.0","NaN","85.9","0.007010536493231001","79.6","1000","-1","1000","Epoch=1000,Best=0.007010536493231001,Worst=0.007010536493231001,Mean=0.007010536493231001,Stdev=0.0.","205344","Best=0.007010536493231001,Worst=0.11130014469946818,Mean=0.03573581209833355,Stdev=0.02131783330529542."
"NaN","87.12000000000002","NaN","89.01180000000001","89.01180000000001","NaN","89.02299999999995","NaN","NaN","178.03479999999996","0.024903072966789404","score[0.024903072966789404]","0.3364038722192884","874.0","NaN","86.52","0.033640387221928844","87.4","1000","-1","1000","Epoch=1000,Best=0.033640387221928844,Worst=0.033640387221928844,Mean=0.033640387221928844,Stdev=0.0.","204468","Best=0.024903072966789404,Worst=0.1854278313319769,Mean=0.07967056898508046,Stdev=0.030221381072569407."
"NaN","85.9","NaN","88.5998","88.5998","NaN","89.45060000000005","NaN","NaN","178.05040000000005","0.0020458344116411277","score[0.0020458344116411277]","0.020458344116411276","794.0","NaN","84.78","0.0020458344116411277","79.4","1000","-1","1000","Epoch=1000,Best=0.0020458344116411277,Worst=0.0020458344116411277,Mean=0.0020458344116411277,Stdev=0.0.","204485","Best=0.0020458344116411277,Worst=0.12343087152976336,Mean=0.036824125544669954,Stdev=0.0288801786442195."
"NaN","87.4","NaN","90.59679999999994","90.59679999999994","NaN","90.34460000000003","NaN","NaN","180.94140000000007","0.00539897831285959","score[0.00539897831285959]","0.053989783128595904","836.0","NaN","87.04","0.00539897831285959","83.6","1000","-1","1000","Epoch=1000,Best=0.00539897831285959,Worst=0.00539897831285959,Mean=0.00539897831285959,Stdev=0.0.","205219","Best=0.00539897831285959,Worst=0.13567761258642322,Mean=0.041468638277290665,Stdev=0.02730097213391934."
"NaN","83.9","NaN","88.87060000000007","88.87060000000007","NaN","90.2044","NaN","NaN","179.075","0.015365466846094172","score[0.015365466846094172]","0.2031908165427088","872.0","NaN","86.06","0.02031908165427088","87.2","1000","-1","1000","Epoch=1000,Best=0.02031908165427088,Worst=0.02031908165427088,Mean=0.02031908165427088,Stdev=0.0.","204438","Best=0.015365466846094172,Worst=0.15050035843933268,Mean=0.055761214934799776,Stdev=0.02738751097400679."
"NaN","87.12","NaN","89.09460000000001","89.09460000000001","NaN","90.04799999999997","NaN","NaN","179.14260000000002","0.017650382557622513","score[0.017650382557622513]","0.47006379805956555","872.0","NaN","87.4","0.04700637980595655","87.2","1000","-1","1000","Epoch=1000,Best=0.04700637980595655,Worst=0.04700637980595655,Mean=0.04700637980595655,Stdev=0.0.","204485","Best=0.017650382557622513,Worst=0.15480704785267402,Mean=0.053288778019829924,Stdev=0.0263216733530756."
"NaN","86.88000000000001","NaN","88.97300000000001","88.97300000000001","NaN","89.1672","NaN","NaN","178.1402","0.004676681041557056","score[0.004676681041557056]","0.046766810415570556","822.0","NaN","86.36","0.004676681041557056","82.2","1000","-1","1000","Epoch=1000,Best=0.004676681041557056,Worst=0.004676681041557056,Mean=0.004676681041557056,Stdev=0.0.","204734","Best=0.004676681041557056,Worst=0.14217002242519855,Mean=0.03869783793936493,Stdev=0.035587765421504394."
"NaN","86.82000000000001","NaN","89.72579999999992","89.72579999999992","NaN","88.9348","NaN","NaN","178.6606","5.50215607499558E-4","score[5.50215607499558E-4]","0.005502156074995579","764.0","NaN","86.17999999999999","5.50215607499558E-4","76.4","1000","-1","1000","Epoch=1000,Best=5.50215607499558E-4,Worst=5.50215607499558E-4,Mean=5.50215607499558E-4,Stdev=0.0.","204688","Best=5.50215607499558E-4,Worst=0.1522495498854101,Mean=0.02975032627969082,Stdev=0.033688676592763936."
"NaN","85.56000000000002","NaN","89.0654","89.0654","NaN","88.54100000000004","NaN","NaN","177.6064","0.017325942219680215","score[0.017325942219680215]","0.2093734654621791","860.0","NaN","84.91999999999999","0.02093734654621791","86.0","1000","-1","1000","Epoch=1000,Best=0.02093734654621791,Worst=0.02093734654621791,Mean=0.02093734654621791,Stdev=0.0.","204546","Best=0.017325942219680215,Worst=0.13959751385450714,Mean=0.04955297988886517,Stdev=0.023909446747733213."
"NaN","87.48","NaN","89.14079999999998","89.14079999999998","NaN","91.37720000000003","NaN","NaN","180.51800000000003","0.010363129552312443","score[0.010363129552312443]","0.10363129552312443","766.0","NaN","86.08","0.010363129552312443","76.6","1000","-1","1000","Epoch=1000,Best=0.010363129552312443,Worst=0.010363129552312443,Mean=0.010363129552312443,Stdev=0.0.","204735","Best=0.010363129552312443,Worst=0.14120061092214004,Mean=0.029732377123001297,Stdev=0.025060479477665026."
"NaN","87.1","NaN","89.60059999999996","89.60059999999996","NaN","88.65420000000002","NaN","NaN","178.2548","0.008256043285460533","score[0.008256043285460533]","0.08256043285460533","802.0","NaN","85.22","0.008256043285460533","80.2","1000","-1","1000","Epoch=1000,Best=0.008256043285460533,Worst=0.008256043285460533,Mean=0.008256043285460533,Stdev=0.0.","204344","Best=0.008256043285460533,Worst=0.1476067522809757,Mean=0.045038829367542034,Stdev=0.03431293089573628."
"NaN","86.72","NaN","89.80399999999996","89.80399999999996","NaN","89.07420000000002","NaN","NaN","178.87820000000002","0.0017176573225099981","score[0.0017176573225099981]","0.01717657322509998","712.0","NaN","87.76","0.0017176573225099981","71.2","1000","-1","1000","Epoch=1000,Best=0.0017176573225099981,Worst=0.0017176573225099981,Mean=0.0017176573225099981,Stdev=0.0.","204500","Best=0.0017176573225099981,Worst=0.11769595849440348,Mean=0.02281112763525975,Stdev=0.02275743163745079."
"NaN","87.32","NaN","89.41759999999998","89.41759999999998","NaN","88.43859999999997","NaN","NaN","177.85619999999994","0.03529382452354145","score[0.03529382452354145]","0.3529382452354145","892.0","NaN","86.4","0.03529382452354145","89.2","1000","-1","1000","Epoch=1000,Best=0.03529382452354145,Worst=0.03529382452354145,Mean=0.03529382452354145,Stdev=0.0.","204984","Best=0.03529382452354145,Worst=0.1468066944081673,Mean=0.07823573474985963,Stdev=0.023096906452509863."
"NaN","86.25999999999999","NaN","88.75640000000001","88.75640000000001","NaN","87.74320000000002","NaN","NaN","176.4996","0.013680398339997962","score[0.013680398339997962]","0.15484579570843932","852.0","NaN","87.25999999999999","0.015484579570843931","85.2","1000","-1","1000","Epoch=1000,Best=0.015484579570843931,Worst=0.015484579570843931,Mean=0.015484579570843931,Stdev=0.0.","204828","Best=0.013680398339997962,Worst=0.14615444412399412,Mean=0.04579108853109808,Stdev=0.03102418187769774."
