# Experimental Run Thu Jan 24 09:54:02 ACT 2008
Average Error Euclidean,Average Error Hamming,Average Host Diversity (AHD),Average Host Error (AHE),Best Score,Best Solution,Diversity Optima,Diversity Solution,Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Population Diversity (PD),Population Error (PE),RMSE Euclidean,RMSE Hamming,Run Time Milliseconds,Score Summary
"0.06567632143089856","88.0","92.70168000000001","0.14085748259123165","0.06150357569263184","score[0.06150357569263184]","86.86","79.25999999999999","1000","Unsupported","1000","Epoch=1000,Best=0.06567632143089856,Worst=0.06567632143089856,Mean=0.06567632143089856,Stdev=0.0.","854.7000000000002","0.06567632143089856","0.26312349570849847","279.4136718201169","87843","Best=0.06150357569263184,Worst=0.16516967046880587,Mean=0.09612076206215017,Stdev=0.023092203768832024."
"0.09405946858288812","92.8","92.22295999999999","0.15457359395409967","0.057999037996967914","score[0.057999037996967914]","85.58","72.53999999999999","1000","Unsupported","1000","Epoch=1000,Best=0.09405946858288812,Worst=0.09405946858288812,Mean=0.09405946858288812,Stdev=0.0.","902.3","0.09405946858288812","0.38022399603966983","294.25159302882287","87984","Best=0.057999037996967914,Worst=0.16601797511651192,Mean=0.08600124072758089,Stdev=0.018103336043826274."
"0.12910764695119945","95.0","92.26415999999999","0.16822934754775737","0.07885743539567268","score[0.07885743539567268]","86.64","73.24","1000","Unsupported","1000","Epoch=1000,Best=0.12910764695119945,Worst=0.12910764695119945,Mean=0.12910764695119945,Stdev=0.0.","903.1199999999999","0.12910764695119945","0.4469797015750304","300.84547528590156","87547","Best=0.07885743539567268,Worst=0.1927413758555793,Mean=0.1159109517387422,Stdev=0.02209565846264293."
"0.13555252754640876","93.3","91.6604","0.15612424321961138","0.06910690783355225","score[0.06910690783355225]","85.86","70.0","1000","Unsupported","1000","Epoch=1000,Best=0.13555252754640876,Worst=0.13555252754640876,Mean=0.13555252754640876,Stdev=0.0.","961.6200000000001","0.13555252754640876","0.5161681653658163","296.08275870100914","88110","Best=0.06910690783355225,Worst=0.1848443585433657,Mean=0.13040916918412424,Stdev=0.031300791495126754."
"0.11794250056822857","94.8","92.55127999999999","0.16304665491432416","0.08462754285289724","score[0.08462754285289724]","84.9","72.33999999999999","1000","Unsupported","1000","Epoch=1000,Best=0.11794250056822857,Worst=0.11794250056822857,Mean=0.11794250056822857,Stdev=0.0.","871.4200000000001","0.11794250056822857","0.48967605684606136","300.97175947254584","87844","Best=0.08462754285289724,Worst=0.1827277010057629,Mean=0.12541853628154598,Stdev=0.021339312825595924."
"0.09161136048087726","89.2","92.40343999999999","0.15431554313447784","0.06577931450625596","score[0.06577931450625596]","86.5","76.9","1000","Unsupported","1000","Epoch=1000,Best=0.09161136048087726,Worst=0.09161136048087726,Mean=0.09161136048087726,Stdev=0.0.","891.3799999999999","0.09161136048087726","0.3757374970350858","282.8285699854242","87906","Best=0.06577931450625596,Worst=0.19228775618760344,Mean=0.09827026342366298,Stdev=0.0230855194464128."
"0.10671072529972692","88.4","92.71191999999999","0.14749280660901115","0.09159286157881873","score[0.09159286157881873]","85.46","77.3","1000","Unsupported","1000","Epoch=1000,Best=0.10671072529972692,Worst=0.10671072529972692,Mean=0.10671072529972692,Stdev=0.0.","862.7","0.10671072529972692","0.4181636228455503","280.4139796800438","87844","Best=0.09159286157881873,Worst=0.21585564912093877,Mean=0.12398138206417297,Stdev=0.017033956842493383."
"0.06680785922458844","94.8","92.67168","0.15090505692211068","0.0569062078839094","score[0.0569062078839094]","86.7","77.42","1000","Unsupported","1000","Epoch=1000,Best=0.06680785922458844,Worst=0.06680785922458844,Mean=0.06680785922458844,Stdev=0.0.","862.4","0.06680785922458844","0.25992051180912","300.0666592609049","87781","Best=0.0569062078839094,Worst=0.19918726969235914,Mean=0.10407294079494964,Stdev=0.02985748635524593."
"0.07241173665789635","91.4","92.33887999999999","0.14437476710517044","0.06897673804510437","score[0.06897673804510437]","86.64","71.2","1000","Unsupported","1000","Epoch=1000,Best=0.07241173665789635,Worst=0.07241173665789635,Mean=0.07241173665789635,Stdev=0.0.","894.0800000000002","0.07241173665789635","0.2704826416282327","289.5030224367269","88141","Best=0.06897673804510437,Worst=0.13424699822772893,Mean=0.09131783983098857,Stdev=0.009890196057017145."
"0.03329779581592374","89.0","93.08728000000002","0.15233230099135603","0.03329779581592374","score[0.03329779581592374]","85.58","83.38000000000001","1000","Unsupported","1000","Epoch=1000,Best=0.03329779581592374,Worst=0.03329779581592374,Mean=0.03329779581592374,Stdev=0.0.","819.2599999999999","0.03329779581592374","0.16302787007172878","282.39688383549844","88140","Best=0.03329779581592374,Worst=0.15669749734331256,Mean=0.057867530787225514,Stdev=0.02267500924294862."
"0.07920917117394025","88.0","92.27320000000002","0.16401663309983866","0.05147618671025687","score[0.05147618671025687]","86.38","72.18","1000","Unsupported","1000","Epoch=1000,Best=0.07920917117394025,Worst=0.07920917117394025,Mean=0.07920917117394025,Stdev=0.0.","899.5799999999999","0.07920917117394025","0.31910467162104983","278.9838705015041","88078","Best=0.05147618671025687,Worst=0.18600322498277974,Mean=0.10715512585565856,Stdev=0.023656455721807197."
"0.09918254069061495","90.8","92.4016","0.1580124211929845","0.07271570556712989","score[0.07271570556712989]","87.58","76.66","1000","Unsupported","1000","Epoch=1000,Best=0.09918254069061495,Worst=0.09918254069061495,Mean=0.09918254069061495,Stdev=0.0.","885.0","0.09918254069061495","0.4096736452600966","288.0833212804934","88156","Best=0.07271570556712989,Worst=0.19986228339122575,Mean=0.10229222474987859,Stdev=0.016870696177412395."
