# Experimental Run Mon Feb 04 18:11:58 CST 2008
Antigen Average Diversity (AAD),Average B-Cell BMU Per Antigen (ABC-BMU/Antigen),Average B-Cell Diversity (ABCD),Average B-Cell Error (ABCE),Average T-Cell BMU Per Antigen (ATC-BMU/Antigen),Average T-Cell Diversity (ATCD),Average T-Cell Error (ATCE),Average T-Cell Mapping Error (ATCME),Average T-Cell Selected Set Mapping Error (ATCSSME),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"84.74","100.0","90.44639999999998","0.003527128563532969","100.0","89.97480000000003","0.012484928189681502","0.7108415266992626","0.010085004874768275","0.012485515505251904","score[0.012485515505251904]","0.12485515505251904","848.0","0.00553222200390756","86.18","0.012485515505251904","84.8","1000","-1","1000","Epoch=1000,Best=0.012485515505251904,Worst=0.012485515505251904,Mean=0.012485515505251904,Stdev=0.0.","168312","Best=0.012485515505251904,Worst=0.14882561641956762,Mean=0.05746731546197923,Stdev=0.031175950069112352."
"87.12000000000002","100.0","89.49719999999999","0.005133674233773176","100.0","89.27779999999993","0.008559995851061136","0.6079181138447781","0.005560334008415161","0.00863387817573274","score[0.00863387817573274]","0.09775760328077301","860.0","0.003493564448188831","86.84","0.009775760328077301","86.0","1000","-1","1000","Epoch=1000,Best=0.009775760328077301,Worst=0.009775760328077301,Mean=0.009775760328077301,Stdev=0.0.","167703","Best=0.00863387817573274,Worst=0.19760546661111897,Mean=0.059126621227773034,Stdev=0.048475520842363735."
"85.9","100.0","89.80519999999997","0.0029335579013462084","100.0","89.65960000000001","0.006768328796052795","0.6421236535671077","0.004984762137239177","0.0068286057029785865","score[0.0068286057029785865]","0.06883086263757875","846.0","0.002617429185697219","86.78","0.006883086263757875","84.6","1000","-1","1000","Epoch=1000,Best=0.006883086263757875,Worst=0.006883086263757875,Mean=0.006883086263757875,Stdev=0.0.","167828","Best=0.0068286057029785865,Worst=0.19008654916092915,Mean=0.05695781750536304,Stdev=0.03757265309927389."
"87.4","100.0","90.07839999999999","0.0025702763566479497","100.0","89.29400000000001","0.008492707648395709","0.5644064178361796","0.008272300976961817","0.00818320820858889","score[0.00818320820858889]","0.08500795953111824","870.0","0.0033211289893508946","86.83999999999999","0.008500795953111824","87.0","1000","-1","1000","Epoch=1000,Best=0.008500795953111824,Worst=0.008500795953111824,Mean=0.008500795953111824,Stdev=0.0.","167782","Best=0.00818320820858889,Worst=0.1830270772214352,Mean=0.05475550818679535,Stdev=0.043105361367639."
"83.9","100.0","89.36699999999992","0.004332771735456346","100.0","88.7352","0.014676049397772362","0.7042133212317825","0.01326100050637032","0.014248580965104531","score[0.014248580965104531]","0.14677076780083892","852.0","0.006319452562807257","85.14","0.014677076780083892","85.2","1000","-1","1000","Epoch=1000,Best=0.014677076780083892,Worst=0.014677076780083892,Mean=0.014677076780083892,Stdev=0.0.","167797","Best=0.014248580965104531,Worst=0.17857833115215804,Mean=0.07086512108510366,Stdev=0.039060745877508185."
"87.12","100.0","89.5516","0.0020788240170585355","100.0","88.8118","0.01081028870992412","0.5762713847378855","0.00986152000668767","0.010810420117499058","score[0.010810420117499058]","0.10810420117499059","828.0","0.0044847832802232","85.56","0.010810420117499058","82.8","1000","-1","1000","Epoch=1000,Best=0.010810420117499058,Worst=0.010810420117499058,Mean=0.010810420117499058,Stdev=0.0.","167734","Best=0.010810420117499058,Worst=0.2108500398625032,Mean=0.0749073288132137,Stdev=0.048431902527905954."
"86.88000000000001","100.0","88.14079999999998","4.2891268100628515E-4","100.0","88.62519999999991","0.002669855298259574","0.5976678414569202","0.00270578548246674","0.0026664549683671442","score[0.0026664549683671442]","0.02669907367898065","842.0","0.001018735894973024","84.96000000000001","0.002669907367898065","84.2","1000","-1","1000","Epoch=1000,Best=0.002669907367898065,Worst=0.002669907367898065,Mean=0.002669907367898065,Stdev=0.0.","168016","Best=0.0026664549683671442,Worst=0.21573481573130593,Mean=0.05623250316805708,Stdev=0.044264359237876104."
"86.82000000000001","100.0","88.98299999999998","8.166691372701914E-4","100.0","88.03440000000002","0.00563969952094039","0.7146372228462475","0.00601854763125034","0.00563969952094039","score[0.00563969952094039]","0.0563969952094039","848.0","0.0019732698428008336","85.61999999999999","0.00563969952094039","84.8","1000","-1","1000","Epoch=1000,Best=0.00563969952094039,Worst=0.00563969952094039,Mean=0.00563969952094039,Stdev=0.0.","168078","Best=0.00563969952094039,Worst=0.245648985137571,Mean=0.06669600759024004,Stdev=0.06378332967852605."
"85.56000000000002","100.0","89.01399999999995","7.357453230663617E-4","100.0","88.91099999999993","0.00535223306461298","0.6462927940078755","0.004981797157248436","0.005352266689756621","score[0.005352266689756621]","0.05352266689756621","872.0","0.002055181649157797","85.28","0.005352266689756621","87.2","1000","-1","1000","Epoch=1000,Best=0.005352266689756621,Worst=0.005352266689756621,Mean=0.005352266689756621,Stdev=0.0.","168781","Best=0.005352266689756621,Worst=0.21502158599523838,Mean=0.05447147407505433,Stdev=0.0424651412075689."
"87.48","100.0","89.47959999999998","0.005412967473244232","100.0","89.70780000000005","0.009989928051079339","0.5732227414990707","0.005614193796869148","0.00998636944252817","score[0.00998636944252817]","0.09991501846301402","876.0","0.004221066974526355","87.84","0.009991501846301402","87.6","1000","-1","1000","Epoch=1000,Best=0.009991501846301402,Worst=0.009991501846301402,Mean=0.009991501846301402,Stdev=0.0.","168469","Best=0.00998636944252817,Worst=0.19825646615234138,Mean=0.06134568781643544,Stdev=0.04390321312286071."
"87.1","100.0","89.3732","0.0034569367598682793","100.0","89.8815999999999","0.022630795875685457","0.6430214237595911","0.020102995085760165","0.02027814892878079","score[0.02027814892878079]","0.22630796656457247","852.0","0.011066551523127507","84.22000000000001","0.022630796656457248","85.2","1000","-1","1000","Epoch=1000,Best=0.022630796656457248,Worst=0.022630796656457248,Mean=0.022630796656457248,Stdev=0.0.","168312","Best=0.02027814892878079,Worst=0.14164274520105535,Mean=0.060604167180172225,Stdev=0.02991147782052885."
"86.72","100.0","89.12759999999999","0.0024648652720609425","100.0","88.816","0.006441099446494299","0.6368755271068769","0.005516099869884286","0.006435007075313251","score[0.006435007075313251]","0.06441969573423437","830.0","0.002593778715775836","85.96000000000001","0.006441969573423437","83.0","1000","-1","1000","Epoch=1000,Best=0.006441969573423437,Worst=0.006441969573423437,Mean=0.006441969573423437,Stdev=0.0.","168641","Best=0.006435007075313251,Worst=0.15871612304023613,Mean=0.054747058136121525,Stdev=0.04088543326632544."
"87.32","100.0","89.61939999999991","0.001377005139324156","100.0","89.19759999999998","0.010964968740336353","0.6705334033810766","0.010400959265226791","0.010965328010854536","score[0.010965328010854536]","0.10965328010854536","842.0","0.004334855020667267","85.28","0.010965328010854536","84.2","1000","-1","1000","Epoch=1000,Best=0.010965328010854536,Worst=0.010965328010854536,Mean=0.010965328010854536,Stdev=0.0.","168234","Best=0.010965328010854536,Worst=0.20117858197340924,Mean=0.06197397155387447,Stdev=0.04249229715490347."
"86.25999999999999","100.0","89.69359999999999","0.00441040972938459","100.0","89.48039999999997","0.008505228862949972","0.5703062937076429","0.0063034397722096635","0.008518617367378252","score[0.008518617367378252]","0.08525342803252735","796.0","0.003443831395026958","85.73999999999998","0.008525342803252735","79.6","1000","-1","1000","Epoch=1000,Best=0.008525342803252735,Worst=0.008525342803252735,Mean=0.008525342803252735,Stdev=0.0.","168391","Best=0.008518617367378252,Worst=0.17134034259573758,Mean=0.06101518644295601,Stdev=0.044248681141603595."
