# Experimental Run Mon Feb 04 19:31:24 CST 2008
Antigen Average Diversity (AAD),Average B-Cell BMU Per Antigen (ABC-BMU/Antigen),Average B-Cell Diversity (ABCD),Average B-Cell Error (ABCE),Average T-Cell BMU Per Antigen (ATC-BMU/Antigen),Average T-Cell Diversity (ATCD),Average T-Cell Error (ATCE),Average T-Cell Mapping Error (ATCME),Average T-Cell Selected Set Mapping Error (ATCSSME),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"83.9","100.0","89.36699999999992","0.004332771735456346","100.0","87.8416","0.10478940281013731","88.74600000000001","29.7","0.3396880452773457","score[0.3396880452773457]","7.469899425166816","809.0","0.3250607491240059","81.16","0.7469899425166816","80.9","1000","-1","1000","Epoch=1000,Best=0.7469899425166816,Worst=0.7469899425166816,Mean=0.7469899425166816,Stdev=0.0.","151906","Best=0.3396880452773457,Worst=1.0071057002400898,Mean=0.7126498281016058,Stdev=0.10874716166867024."
"87.12","100.0","89.5516","0.0020788240170585355","100.0","86.38640000000007","0.11119085953691321","88.41799999999999","24.4","0.26961642787871504","score[0.26961642787871504]","5.544226613351807","826.0","0.24522391111158787","84.16","0.5544226613351807","82.6","1000","-1","1000","Epoch=1000,Best=0.5544226613351807,Worst=0.5544226613351807,Mean=0.5544226613351807,Stdev=0.0.","151546","Best=0.26961642787871504,Worst=0.8752546727851591,Mean=0.5948786800882822,Stdev=0.1020029359083964."
"86.88000000000001","100.0","88.14079999999998","4.2891268100628515E-4","100.0","85.90499999999999","0.056568952781853976","87.477","26.7","0.17189241351913478","score[0.17189241351913478]","4.121352906748396","783.0","0.17612374750520837","83.58000000000001","0.4121352906748396","78.3","1000","-1","1000","Epoch=1000,Best=0.4121352906748396,Worst=0.4121352906748396,Mean=0.4121352906748396,Stdev=0.0.","151422","Best=0.17189241351913478,Worst=0.8325819010761382,Mean=0.5611270603872085,Stdev=0.09868631965527036."
"86.82000000000001","100.0","88.98299999999998","8.166691372701914E-4","100.0","87.93419999999995","0.11319918520077998","89.438","28.4","0.3728563112318801","score[0.3728563112318801]","5.488311087553197","842.0","0.2675565029155676","83.14000000000001","0.5488311087553197","84.2","1000","-1","1000","Epoch=1000,Best=0.5488311087553197,Worst=0.5488311087553197,Mean=0.5488311087553197,Stdev=0.0.","151391","Best=0.3728563112318801,Worst=1.05760550124068,Mean=0.706310771280698,Stdev=0.1135314942825727."
"85.56000000000002","100.0","89.01399999999995","7.357453230663617E-4","100.0","88.47139999999999","0.1051008015621571","91.121","46.1","0.4051473275005112","score[0.4051473275005112]","7.476333117883734","859.0","0.31580126930407376","78.54","0.7476333117883734","85.9","1000","-1","1000","Epoch=1000,Best=0.7476333117883734,Worst=0.7476333117883734,Mean=0.7476333117883734,Stdev=0.0.","151735","Best=0.4051473275005112,Worst=0.9578958490915419,Mean=0.7084530787167683,Stdev=0.09638503826054316."
"87.48","100.0","89.47959999999998","0.005412967473244232","100.0","88.95559999999995","0.11101005904742292","90.99300000000001","42.3","0.29381809987210844","score[0.29381809987210844]","7.048214909532867","871.0","0.334151303263656","81.1","0.7048214909532866","87.1","1000","-1","1000","Epoch=1000,Best=0.7048214909532866,Worst=0.7048214909532866,Mean=0.7048214909532866,Stdev=0.0.","151515","Best=0.29381809987210844,Worst=0.8293440710163056,Mean=0.5924644005058592,Stdev=0.09597313285927071."
"87.1","100.0","89.3732","0.0034569367598682793","100.0","87.9232","0.05643945583196268","89.351","29.8","0.31455815136201093","score[0.31455815136201093]","6.071613761306773","818.0","0.24024750965170133","82.42","0.6071613761306773","81.8","1000","-1","1000","Epoch=1000,Best=0.6071613761306773,Worst=0.6071613761306773,Mean=0.6071613761306773,Stdev=0.0.","151422","Best=0.31455815136201093,Worst=0.9187504962520429,Mean=0.6652854867819528,Stdev=0.10386869877320852."
"86.72","100.0","89.12759999999999","0.0024648652720609425","100.0","88.96440000000004","0.1730515552883087","90.194","33.9","0.2725072766812756","score[0.2725072766812756]","7.578171502935156","861.0","0.3470900228087108","84.98","0.7578171502935156","86.1","1000","-1","1000","Epoch=1000,Best=0.7578171502935156,Worst=0.7578171502935156,Mean=0.7578171502935156,Stdev=0.0.","151422","Best=0.2725072766812756,Worst=0.8754603973130479,Mean=0.6160716747970868,Stdev=0.08999641503452581."
"87.32","100.0","89.61939999999991","0.001377005139324156","100.0","88.33020000000005","0.1492776722647849","90.994","49.6","0.3412798973703991","score[0.3412798973703991]","8.10466533216402","876.0","0.3690763045316794","77.68","0.8104665332164019","87.6","1000","-1","1000","Epoch=1000,Best=0.8104665332164019,Worst=0.8104665332164019,Mean=0.8104665332164019,Stdev=0.0.","151578","Best=0.3412798973703991,Worst=1.0272998845996513,Mean=0.7034792358547362,Stdev=0.11037248843380856."
"86.25999999999999","100.0","89.69359999999999","0.00441040972938459","100.0","86.87060000000001","0.09579074202494739","89.17300000000002","30.0","0.2618499355807834","score[0.2618499355807834]","5.203450995834634","818.0","0.19799018695139955","81.70000000000002","0.5203450995834634","81.8","1000","-1","1000","Epoch=1000,Best=0.5203450995834634,Worst=0.5203450995834634,Mean=0.5203450995834634,Stdev=0.0.","151594","Best=0.2618499355807834,Worst=0.8469886643931055,Mean=0.5875993737878717,Stdev=0.09883787261561176."
