# Experimental Run Tue Feb 12 03:47:44 CST 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Average Cell Mapped Diversity (ACMD),Average Mapped BMU Euclidean Error (AMBMUEE),Average Mapped BMU Hamming Error (AMBMUHE),Average Network Cell Diversity (ANCD),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Response Error (RE),Run Time Milliseconds,Score Summary
"NaN","86.38000000000002","NaN","91.9778","91.9778","NaN","91.77999999999999","0.16739383353865772","95.2","183.75779999999995","0.3631202170043415","score[0.3631202170043415]","5.499038480122835","971.0","NaN","73.76","0.5499038480122835","97.1","1000","-1","1000","Epoch=1000,Best=0.5499038480122835,Worst=0.5499038480122835,Mean=0.5499038480122835,Stdev=0.0.","0.5499038480122835","183922","Best=0.3631202170043415,Worst=0.8251864648521172,Mean=0.5792543359764427,Stdev=0.07023189877764044."
"NaN","87.57999999999998","NaN","92.40619999999997","92.40619999999997","NaN","91.23639999999997","0.1338584143424682","92.6","183.64260000000002","0.3669375582988995","score[0.3669375582988995]","5.466703942913234","973.0","NaN","83.24000000000001","0.5466703942913234","97.3","1000","-1","1000","Epoch=1000,Best=0.5466703942913234,Worst=0.5466703942913234,Mean=0.5466703942913234,Stdev=0.0.","0.5466703942913234","184047","Best=0.3669375582988995,Worst=0.7651972982627759,Mean=0.5557963147339954,Stdev=0.06950068825647396."
"NaN","86.28","NaN","92.01999999999998","92.01999999999998","NaN","91.90700000000002","0.17401589587827065","96.2","183.92700000000005","0.33514432016161544","score[0.33514432016161544]","6.6287207764609555","947.0","NaN","79.93999999999998","0.6628720776460956","94.7","1000","-1","1000","Epoch=1000,Best=0.6628720776460956,Worst=0.6628720776460956,Mean=0.6628720776460956,Stdev=0.0.","0.6628720776460956","184079","Best=0.33514432016161544,Worst=0.8029374018456867,Mean=0.5702118030985948,Stdev=0.0716053383289123."
"NaN","86.11999999999998","NaN","91.25600000000006","91.25600000000006","NaN","92.0942","0.17999308134324787","95.4","183.35019999999997","0.29465405567757735","score[0.29465405567757735]","5.125345511929385","955.0","NaN","72.7","0.5125345511929386","95.5","1000","-1","1000","Epoch=1000,Best=0.5125345511929386,Worst=0.5125345511929386,Mean=0.5125345511929386,Stdev=0.0.","0.5125345511929386","184187","Best=0.29465405567757735,Worst=0.7370499680179793,Mean=0.4764093067848436,Stdev=0.06969863617762195."
"NaN","85.46000000000001","NaN","91.96639999999996","91.96639999999996","NaN","91.28059999999999","0.18491256406334972","92.2","183.24700000000004","0.3386079006521578","score[0.3386079006521578]","4.650186649521751","939.0","NaN","75.84","0.4650186649521751","93.9","1000","-1","1000","Epoch=1000,Best=0.4650186649521751,Worst=0.4650186649521751,Mean=0.4650186649521751,Stdev=0.0.","0.4650186649521751","184062","Best=0.3386079006521578,Worst=0.7866709907440094,Mean=0.5622982897020982,Stdev=0.0699105288937832."
"NaN","87.06000000000002","NaN","91.98759999999997","91.98759999999997","NaN","92.1682","0.26874300640935145","96.3","184.1557999999999","0.3256717144517105","score[0.3256717144517105]","4.986213769851599","996.0","NaN","69.53999999999999","0.49862137698515985","99.6","1000","-1","1000","Epoch=1000,Best=0.49862137698515985,Worst=0.49862137698515985,Mean=0.49862137698515985,Stdev=0.0.","0.49862137698515985","183890","Best=0.3256717144517105,Worst=0.7423955934134874,Mean=0.5301315770173842,Stdev=0.07043664105745534."
"NaN","84.74","NaN","91.802","91.802","NaN","90.54979999999999","0.1234026602431656","93.0","182.35179999999994","0.405308658785344","score[0.405308658785344]","6.191599698313503","975.0","NaN","78.23999999999998","0.6191599698313504","97.5","1000","-1","1000","Epoch=1000,Best=0.6191599698313504,Worst=0.6191599698313504,Mean=0.6191599698313504,Stdev=0.0.","0.6191599698313504","184266","Best=0.405308658785344,Worst=0.8545873460234235,Mean=0.6160327424001485,Stdev=0.0728940418878011."
"NaN","87.12000000000002","NaN","91.59199999999998","91.59199999999998","NaN","91.5924","0.11011160819383128","96.3","183.1844","0.3384773330012013","score[0.3384773330012013]","4.216953936663519","941.0","NaN","65.58","0.42169539366635195","94.1","1000","-1","1000","Epoch=1000,Best=0.42169539366635195,Worst=0.42169539366635195,Mean=0.42169539366635195,Stdev=0.0.","0.42169539366635195","183984","Best=0.3384773330012013,Worst=0.8731597883807056,Mean=0.5685478113511591,Stdev=0.07031928418989826."
"NaN","85.9","NaN","91.67100000000002","91.67100000000002","NaN","91.40859999999999","0.16973610361678465","95.0","183.07959999999994","0.400683868933279","score[0.400683868933279]","5.682375801393882","971.0","NaN","84.24","0.5682375801393882","97.1","1000","-1","1000","Epoch=1000,Best=0.5682375801393882,Worst=0.5682375801393882,Mean=0.5682375801393882,Stdev=0.0.","0.5682375801393882","184094","Best=0.400683868933279,Worst=0.8017724890743938,Mean=0.5706713546515991,Stdev=0.067734190349871."
"NaN","87.4","NaN","92.51959999999997","92.51959999999997","NaN","91.01580000000001","0.2776346802082007","97.5","183.53539999999998","0.3258554667235208","score[0.3258554667235208]","4.690710098411975","961.0","NaN","74.66","0.4690710098411975","96.1","1000","-1","1000","Epoch=1000,Best=0.4690710098411975,Worst=0.4690710098411975,Mean=0.4690710098411975,Stdev=0.0.","0.4690710098411975","184110","Best=0.3258554667235208,Worst=0.7887594427888878,Mean=0.5398380574048914,Stdev=0.07314747429724966."
"NaN","83.9","NaN","92.62620000000001","92.62620000000001","NaN","91.51260000000002","0.14067673150428572","91.0","184.13879999999997","0.35860373146441404","score[0.35860373146441404]","6.0149320562895525","933.0","NaN","76.36","0.6014932056289553","93.3","1000","-1","1000","Epoch=1000,Best=0.6014932056289553,Worst=0.6014932056289553,Mean=0.6014932056289553,Stdev=0.0.","0.6014932056289553","183907","Best=0.35860373146441404,Worst=0.8730336613296332,Mean=0.6165781863191809,Stdev=0.07642479368894464."
"NaN","87.12","NaN","91.49760000000002","91.49760000000002","NaN","92.01780000000002","0.17340835723412734","91.5","183.51539999999994","0.32909045204253284","score[0.32909045204253284]","4.912435095994175","912.0","NaN","76.03999999999999","0.4912435095994175","91.2","1000","-1","1000","Epoch=1000,Best=0.4912435095994175,Worst=0.4912435095994175,Mean=0.4912435095994175,Stdev=0.0.","0.4912435095994175","183875","Best=0.32909045204253284,Worst=0.7473093010687084,Mean=0.520939399555169,Stdev=0.06888525552232802."
"NaN","86.88000000000001","NaN","92.03580000000002","92.03580000000002","NaN","92.03579999999998","0.22211558362204764","91.1","184.07159999999996","0.336640004140071","score[0.336640004140071]","5.926157665338439","960.0","NaN","74.0","0.592615766533844","96.0","1000","-1","1000","Epoch=1000,Best=0.592615766533844,Worst=0.592615766533844,Mean=0.592615766533844,Stdev=0.0.","0.592615766533844","184109","Best=0.336640004140071,Worst=0.8135987612789167,Mean=0.533562330997838,Stdev=0.06816572464858281."
"NaN","86.82000000000001","NaN","91.40340000000002","91.40340000000002","NaN","91.74259999999998","0.21155431049253837","92.0","183.14600000000007","0.3851395167866808","score[0.3851395167866808]","5.677308401253274","967.0","NaN","69.39999999999999","0.5677308401253274","96.7","1000","-1","1000","Epoch=1000,Best=0.5677308401253274,Worst=0.5677308401253274,Mean=0.5677308401253274,Stdev=0.0.","0.5677308401253274","183969","Best=0.3851395167866808,Worst=0.9216062403963343,Mean=0.6213507795983833,Stdev=0.07522442880042642."
"NaN","85.56000000000002","NaN","92.02899999999998","92.02899999999998","NaN","92.32500000000002","0.19377819486020204","95.2","184.35400000000004","0.35029164478678354","score[0.35029164478678354]","6.528252832091039","952.0","NaN","75.76","0.6528252832091039","95.2","1000","-1","1000","Epoch=1000,Best=0.6528252832091039,Worst=0.6528252832091039,Mean=0.6528252832091039,Stdev=0.0.","0.6528252832091039","184125","Best=0.35029164478678354,Worst=0.8946120686005555,Mean=0.615114819062179,Stdev=0.08457207333542507."
"NaN","87.48","NaN","92.58279999999999","92.58279999999999","NaN","90.74980000000001","0.1706938968881752","96.5","183.3326","0.30417954319977597","score[0.30417954319977597]","5.598569667543054","971.0","NaN","78.18","0.5598569667543054","97.1","1000","-1","1000","Epoch=1000,Best=0.5598569667543054,Worst=0.5598569667543054,Mean=0.5598569667543054,Stdev=0.0.","0.5598569667543054","183938","Best=0.30417954319977597,Worst=0.7624885724496584,Mean=0.5275967289455531,Stdev=0.07225793196405612."
"NaN","87.1","NaN","92.00680000000004","92.00680000000004","NaN","91.96439999999998","0.1265448075165505","95.5","183.97120000000007","0.36355731944118796","score[0.36355731944118796]","5.3039950249887715","956.0","NaN","74.94000000000001","0.5303995024988771","95.6","1000","-1","1000","Epoch=1000,Best=0.5303995024988771,Worst=0.5303995024988771,Mean=0.5303995024988771,Stdev=0.0.","0.5303995024988771","183937","Best=0.36355731944118796,Worst=0.8312886378919571,Mean=0.5761688080068115,Stdev=0.07367043500891395."
"NaN","86.72","NaN","91.75300000000001","91.75300000000001","NaN","91.87200000000003","0.11848383436106961","92.6","183.62500000000009","0.3206508730284276","score[0.3206508730284276]","4.2109482523539095","955.0","NaN","62.82000000000001","0.42109482523539093","95.5","1000","-1","1000","Epoch=1000,Best=0.42109482523539093,Worst=0.42109482523539093,Mean=0.42109482523539093,Stdev=0.0.","0.42109482523539093","183891","Best=0.3206508730284276,Worst=0.8083863130446266,Mean=0.5697747377230633,Stdev=0.07356717843319523."
"NaN","87.32","NaN","91.8348","91.8348","NaN","91.57159999999996","0.15499846637897446","92.2","183.40640000000002","0.36593446186725254","score[0.36593446186725254]","6.038002857429278","943.0","NaN","74.62","0.6038002857429279","94.3","1000","-1","1000","Epoch=1000,Best=0.6038002857429279,Worst=0.6038002857429279,Mean=0.6038002857429279,Stdev=0.0.","0.6038002857429279","184093","Best=0.36593446186725254,Worst=0.8636035971968152,Mean=0.5935022512063548,Stdev=0.07505679522480882."
"NaN","86.25999999999999","NaN","91.6366","91.6366","NaN","92.57140000000003","0.26129411390040985","93.6","184.208","0.3165578451527297","score[0.3165578451527297]","5.592664740092036","953.0","NaN","76.52000000000001","0.5592664740092036","95.3","1000","-1","1000","Epoch=1000,Best=0.5592664740092036,Worst=0.5592664740092036,Mean=0.5592664740092036,Stdev=0.0.","0.5592664740092036","184032","Best=0.3165578451527297,Worst=0.7858964435820616,Mean=0.5352528686901955,Stdev=0.06689422592325715."
