# Experimental Run Tue Feb 12 06:51:34 CST 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Average Cell Mapped Diversity (ACMD),Average Mapped BMU Euclidean Error (AMBMUEE),Average Mapped BMU Hamming Error (AMBMUHE),Average Network Cell Diversity (ANCD),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Response Error (RE),Run Time Milliseconds,Score Summary
"NaN","86.38000000000002","NaN","91.31960000000001","91.31960000000001","NaN","91.29099999999998","0.1610422767140695","97.9","182.61060000000006","0.455796667074907","score[0.455796667074907]","7.041793933121819","970.0","NaN","54.7","0.7041793933121819","97.0","1000","-1","1000","Epoch=1000,Best=0.7041793933121819,Worst=0.7041793933121819,Mean=0.7041793933121819,Stdev=0.0.","0.7041793933121819","183781","Best=0.455796667074907,Worst=0.9327756633887617,Mean=0.680965131404521,Stdev=0.0779171865935022."
"NaN","87.57999999999998","NaN","91.48819999999999","91.48819999999999","NaN","92.07179999999995","0.16222206594205593","94.0","183.55999999999997","0.4492724505609747","score[0.4492724505609747]","5.855412327735844","951.0","NaN","71.2","0.5855412327735844","95.1","1000","-1","1000","Epoch=1000,Best=0.5855412327735844,Worst=0.5855412327735844,Mean=0.5855412327735844,Stdev=0.0.","0.5855412327735844","183657","Best=0.4492724505609747,Worst=0.8613504352743415,Mean=0.6292261896547341,Stdev=0.0674346389519601."
"NaN","86.28","NaN","91.23080000000006","91.23080000000006","NaN","90.86759999999997","0.14500529414758187","92.1","182.0984","0.42186305840235166","score[0.42186305840235166]","6.763646487181771","955.0","NaN","75.97999999999999","0.6763646487181771","95.5","1000","-1","1000","Epoch=1000,Best=0.6763646487181771,Worst=0.6763646487181771,Mean=0.6763646487181771,Stdev=0.0.","0.6763646487181771","183843","Best=0.42186305840235166,Worst=0.9106645894909159,Mean=0.6537934843378576,Stdev=0.07560372141291148."
"NaN","86.11999999999998","NaN","91.447","91.447","NaN","91.45920000000002","0.17186570152600364","87.5","182.9062","0.28753913737506276","score[0.28753913737506276]","6.156005192922244","961.0","NaN","68.97999999999999","0.6156005192922244","96.1","1000","-1","1000","Epoch=1000,Best=0.6156005192922244,Worst=0.6156005192922244,Mean=0.6156005192922244,Stdev=0.0.","0.6156005192922244","183844","Best=0.28753913737506276,Worst=0.7724128396747677,Mean=0.5311933479323709,Stdev=0.07245008955041016."
"NaN","85.46000000000001","NaN","91.60479999999995","91.60479999999995","NaN","91.84280000000003","0.07966345133983065","94.0","183.44759999999994","0.4159210912113435","score[0.4159210912113435]","6.287513511904946","950.0","NaN","69.58","0.6287513511904945","95.0","1000","-1","1000","Epoch=1000,Best=0.6287513511904945,Worst=0.6287513511904945,Mean=0.6287513511904945,Stdev=0.0.","0.6287513511904945","184062","Best=0.4159210912113435,Worst=0.8739795010938316,Mean=0.6226762288332446,Stdev=0.07248831383752061."
"NaN","87.06000000000002","NaN","92.07480000000001","92.07480000000001","NaN","92.02339999999998","0.2055402529866325","90.9","184.09819999999993","0.40960036267710526","score[0.40960036267710526]","5.059892121913144","1009.0","NaN","46.919999999999995","0.5059892121913144","100.9","1000","-1","1000","Epoch=1000,Best=0.5059892121913144,Worst=0.5059892121913144,Mean=0.5059892121913144,Stdev=0.0.","0.5059892121913144","184047","Best=0.40960036267710526,Worst=0.8537349278028277,Mean=0.6266994761191685,Stdev=0.07310309635025293."
"NaN","84.74","NaN","91.63560000000003","91.63560000000003","NaN","91.14920000000005","0.14598642143593948","89.2","182.7848000000001","0.5149230597808395","score[0.5149230597808395]","7.902231910431878","946.0","NaN","75.70000000000002","0.7902231910431878","94.6","1000","-1","1000","Epoch=1000,Best=0.7902231910431878,Worst=0.7902231910431878,Mean=0.7902231910431878,Stdev=0.0.","0.7902231910431878","183703","Best=0.5149230597808395,Worst=0.9365663695637876,Mean=0.7046664330671536,Stdev=0.07580047779141205."
"NaN","87.12000000000002","NaN","91.77680000000004","91.77680000000004","NaN","92.27280000000006","0.25445128634395175","97.8","184.04959999999994","0.43947934905277986","score[0.43947934905277986]","5.758394654175083","955.0","NaN","77.18","0.5758394654175083","95.5","1000","-1","1000","Epoch=1000,Best=0.5758394654175083,Worst=0.5758394654175083,Mean=0.5758394654175083,Stdev=0.0.","0.5758394654175083","183672","Best=0.43947934905277986,Worst=0.85891265141499,Mean=0.6257238051543605,Stdev=0.07176319186391797."
"NaN","85.9","NaN","92.255","92.255","NaN","92.11540000000005","0.13876281568385956","95.9","184.37039999999993","0.43408420955457866","score[0.43408420955457866]","5.92779802765466","972.0","NaN","76.82","0.592779802765466","97.2","1000","-1","1000","Epoch=1000,Best=0.592779802765466,Worst=0.592779802765466,Mean=0.592779802765466,Stdev=0.0.","0.592779802765466","184063","Best=0.43408420955457866,Worst=0.8211135152381843,Mean=0.6236351373263679,Stdev=0.05825213200699646."
"NaN","87.4","NaN","91.51879999999996","91.51879999999996","NaN","91.37800000000009","0.1125777463610248","92.0","182.89680000000007","0.41884926398425454","score[0.41884926398425454]","8.58867802697329","960.0","NaN","66.64","0.8588678026973289","96.0","1000","-1","1000","Epoch=1000,Best=0.8588678026973289,Worst=0.8588678026973289,Mean=0.8588678026973289,Stdev=0.0.","0.8588678026973289","183812","Best=0.41884926398425454,Worst=0.8588678026973289,Mean=0.6353092861865071,Stdev=0.07284376717179225."
"NaN","83.9","NaN","92.12719999999999","92.12719999999999","NaN","91.84840000000004","0.13602736001683896","96.6","183.97560000000001","0.47281603366967795","score[0.47281603366967795]","5.49478904828427","927.0","NaN","70.08","0.549478904828427","92.7","1000","-1","1000","Epoch=1000,Best=0.549478904828427,Worst=0.549478904828427,Mean=0.549478904828427,Stdev=0.0.","0.549478904828427","183719","Best=0.47281603366967795,Worst=0.9318720333955186,Mean=0.6834489355445339,Stdev=0.0830160632596162."
"NaN","87.12","NaN","91.66040000000001","91.66040000000001","NaN","91.5784","0.07463899195846033","81.8","183.23880000000008","0.4380246375423888","score[0.4380246375423888]","5.480617757044421","945.0","NaN","53.660000000000004","0.548061775704442","94.5","1000","-1","1000","Epoch=1000,Best=0.548061775704442,Worst=0.548061775704442,Mean=0.548061775704442,Stdev=0.0.","0.548061775704442","183750","Best=0.4380246375423888,Worst=0.9365438667313881,Mean=0.6383002513167734,Stdev=0.08698513657243101."
"NaN","86.88000000000001","NaN","91.78439999999995","91.78439999999995","NaN","91.72099999999995","0.23966536703428667","93.4","183.50540000000004","0.4420979809690288","score[0.4420979809690288]","6.460877445842494","991.0","NaN","72.02000000000001","0.6460877445842493","99.1","1000","-1","1000","Epoch=1000,Best=0.6460877445842493,Worst=0.6460877445842493,Mean=0.6460877445842493,Stdev=0.0.","0.6460877445842493","183765","Best=0.4420979809690288,Worst=0.8866806453646874,Mean=0.6399163547811026,Stdev=0.07594824949488661."
"NaN","86.82000000000001","NaN","92.02179999999994","92.02179999999994","NaN","91.78820000000003","0.1430632199522842","91.6","183.81000000000003","0.4481539693019109","score[0.4481539693019109]","6.221515935539676","960.0","NaN","73.85999999999999","0.6221515935539677","96.0","1000","-1","1000","Epoch=1000,Best=0.6221515935539677,Worst=0.6221515935539677,Mean=0.6221515935539677,Stdev=0.0.","0.6221515935539677","183703","Best=0.4481539693019109,Worst=0.9028310394859279,Mean=0.6703367536425467,Stdev=0.06311781519586365."
"NaN","85.56000000000002","NaN","91.59239999999994","91.59239999999994","NaN","90.77580000000003","0.13736522195351716","97.7","182.36820000000003","0.48761951387958397","score[0.48761951387958397]","6.376476165061958","950.0","NaN","74.12","0.6376476165061958","95.0","1000","-1","1000","Epoch=1000,Best=0.6376476165061958,Worst=0.6376476165061958,Mean=0.6376476165061958,Stdev=0.0.","0.6376476165061958","183766","Best=0.48761951387958397,Worst=0.9308046364190256,Mean=0.7001888953636026,Stdev=0.08406363176931013."
"NaN","87.48","NaN","90.80239999999998","90.80239999999998","NaN","91.29260000000001","0.1452912806536819","95.9","182.09500000000008","0.4036739110693624","score[0.4036739110693624]","6.435487878809146","959.0","NaN","61.74000000000001","0.6435487878809145","95.9","1000","-1","1000","Epoch=1000,Best=0.6435487878809145,Worst=0.6435487878809145,Mean=0.6435487878809145,Stdev=0.0.","0.6435487878809145","183672","Best=0.4036739110693624,Worst=0.8564580804402976,Mean=0.6128288680442503,Stdev=0.0767860873753051."
"NaN","87.1","NaN","91.87399999999998","91.87399999999998","NaN","91.49419999999996","0.1647037380695958","90.9","183.3682","0.45332918374330705","score[0.45332918374330705]","6.331457055149395","968.0","NaN","69.74","0.6331457055149394","96.8","1000","-1","1000","Epoch=1000,Best=0.6331457055149394,Worst=0.6331457055149394,Mean=0.6331457055149394,Stdev=0.0.","0.6331457055149394","183734","Best=0.45332918374330705,Worst=0.9418996407800988,Mean=0.6801057025923115,Stdev=0.08511810427958569."
"NaN","86.72","NaN","91.91940000000001","91.91940000000001","NaN","90.7016","0.17696491367335782","99.4","182.62099999999998","0.42946499978358244","score[0.42946499978358244]","6.079687509010652","968.0","NaN","79.92","0.6079687509010652","96.8","1000","-1","1000","Epoch=1000,Best=0.6079687509010652,Worst=0.6079687509010652,Mean=0.6079687509010652,Stdev=0.0.","0.6079687509010652","183625","Best=0.42946499978358244,Worst=0.832732390111383,Mean=0.6358092679171735,Stdev=0.06827927465554805."
"NaN","87.32","NaN","91.46379999999999","91.46379999999999","NaN","92.15079999999996","0.17078303405657425","93.7","183.61460000000005","0.48785269560286293","score[0.48785269560286293]","5.5284990831938785","959.0","NaN","72.81999999999998","0.5528499083193879","95.9","1000","-1","1000","Epoch=1000,Best=0.5528499083193879,Worst=0.5528499083193879,Mean=0.5528499083193879,Stdev=0.0.","0.5528499083193879","183766","Best=0.48785269560286293,Worst=0.9247814518011414,Mean=0.7046794238939644,Stdev=0.07801720702272417."
"NaN","86.25999999999999","NaN","91.41","91.41","NaN","92.27880000000005","0.1687510246448067","93.9","183.68880000000001","0.3861324422510628","score[0.3861324422510628]","5.530176990120503","965.0","NaN","78.52000000000001","0.5530176990120503","96.5","1000","-1","1000","Epoch=1000,Best=0.5530176990120503,Worst=0.5530176990120503,Mean=0.5530176990120503,Stdev=0.0.","0.5530176990120503","183844","Best=0.3861324422510628,Worst=0.8606693696963126,Mean=0.6232007094145805,Stdev=0.07387956615711821."
